name,CollectionSite,Address 1,City,state,postal,googleMapsUrl,address,source,source_date,lng,lat
NACOGDOCHES POLICE DEPARTMENT,NACOGDOCHES POLICE DEPARTMENT UNIVERSITY MALL,1122 NORTH UNIVERSITY DRIVE,NACOGDOCHES,TX,75961,"http://maps.google.com/maps?q=1122 NORTH UNIVERSITY DRIVE,+NACOGDOCHES,+TX+75961&hl=en","1122 NORTH UNIVERSITY DRIVE, NACOGDOCHES, TX 75961",DEA,NTBD_2018_OCT,-94.639275,31.613195
ORANGE POLICE DEPARTMENT,ORANGE POLICE DEPARTMENT,201 8TH STREET,ORANGE,TX,77630,"http://maps.google.com/maps?q=201 8TH STREET,+ORANGE,+TX+77630&hl=en","201 8TH STREET, ORANGE, TX 77630",DEA,NTBD_2018_OCT,,
PORT ARTHUR POLICE DEPARTMENT,PORT ARTHUR POLICE DEPARTMENT,645 4TH STREET,PORT ARTHUR,TX,77641,"http://maps.google.com/maps?q=645 4TH STREET,+PORT ARTHUR,+TX+77641&hl=en","645 4TH STREET, PORT ARTHUR, TX 77641",DEA,NTBD_2018_OCT,,
SILSBEE POLICE DEPARTMENT,SILSBEE POLICE DEPARTMENT,1104 NORTH 5TH STREET,SILSBEE,TX,77656,"http://maps.google.com/maps?q=1104 NORTH 5TH STREET,+SILSBEE,+TX+77656&hl=en","1104 NORTH 5TH STREET, SILSBEE, TX 77656",DEA,NTBD_2018_OCT,-94.174835,30.357203000000002
TEXAS CITY POLICE DEPARTMENT,TEXAS CITY POLICE DEPARTMENT,1004 9TH AVE N.,TEXAS CITY,TX,77590,"http://maps.google.com/maps?q=1004 9TH AVE N.,+TEXAS CITY,+TX+77590&hl=en","1004 9TH AVE N., TEXAS CITY, TX 77590",DEA,NTBD_2018_OCT,-94.90874000000001,29.393368
VERNON PARISH SHERIFF'S OFFICE,VERNON POLICE DEPARTMENT,1204 SOUTH 4TH STREET,LEESVILLE,LA,71446,"http://maps.google.com/maps?q=1204 SOUTH 4TH STREET,+LEESVILLE,+LA+71446&hl=en","1204 SOUTH 4TH STREET, LEESVILLE, LA 71446",DEA,NTBD_2018_OCT,-93.26475500000001,31.132818
WESTLAKE POLICE DEPARTMENT,WESTLAKE POLICE DEPARTMENT,701 JOHNSON STREET,WESTLAKE,LA,70669,"http://maps.google.com/maps?q=701 JOHNSON STREET,+WESTLAKE,+LA+70669&hl=en","701 JOHNSON STREET, WESTLAKE, LA 70669",DEA,NTBD_2018_OCT,-93.2553,30.241246999999998
BAYTOWN POLICE DEPARTMENT,BAYTOWN POLICE DEPARTMENT RANDELL MORRIS,3200 NORTH MAIN STREET,BAYTOWN,TX,77521,"http://maps.google.com/maps?q=3200 NORTH MAIN STREET,+BAYTOWN,+TX+77521&hl=en","3200 NORTH MAIN STREET, BAYTOWN, TX 77521",DEA,NTBD_2018_OCT,-94.96386,29.75542
BRAZORIA COUNTY CONSTABLE PCT 3,ALVIN POLICE DEPARTMENT,1500 SOUTH GORDON STREET,ALVIN,TX,77511,"http://maps.google.com/maps?q=1500 SOUTH GORDON STREET,+ALVIN,+TX+77511&hl=en","1500 SOUTH GORDON STREET, ALVIN, TX 77511",DEA,NTBD_2018_OCT,-95.243706,29.411386
CADDO PARISH SHERIFF'S OFFICE,SHERIFF'S SAFETY TOWN,8910 JEWELLA AVENUE,SHREVEPORT,LA,71118,"http://maps.google.com/maps?q=8910 JEWELLA AVENUE,+SHREVEPORT,+LA+71118&hl=en","8910 JEWELLA AVENUE, SHREVEPORT, LA 71118",DEA,NTBD_2018_OCT,-93.79748000000001,32.415672
CLEAR LAKE ISLAMIC CENTER,CLEAR LAKE ISLAMIC CENTER,17511 EL CAMINO REAL,HOUSTON,TX,77058,"http://maps.google.com/maps?q=17511 EL CAMINO REAL,+HOUSTON,+TX+77058&hl=en","17511 EL CAMINO REAL, HOUSTON, TX 77058",DEA,NTBD_2018_OCT,,
DEER PARK POLICE DEPARTMENT,DEER PARK POLICE DEPARTMENT,2911 CENTER STREET,DEER PARK,TX,77536,"http://maps.google.com/maps?q=2911 CENTER STREET,+DEER PARK,+TX+77536&hl=en","2911 CENTER STREET, DEER PARK, TX 77536",DEA,NTBD_2018_OCT,-95.123436,29.68652
DICKINSON POLICE DEPARTMENT,DICKINSON POLICE DEPARTMENT,4000 LIGGIO STREET,DICKINSON,TX,77539,"http://maps.google.com/maps?q=4000 LIGGIO STREET,+DICKINSON,+TX+77539&hl=en","4000 LIGGIO STREET, DICKINSON, TX 77539",DEA,NTBD_2018_OCT,-95.05212399999999,29.462921
FRIENDSWOOD POLICE DEPARTMENT,HOPE LUTHERAN CHURCH,1804 S. FRIENDSWOOD DR,FRIENDSWOOD,TX,77546,"http://maps.google.com/maps?q=1804 S. FRIENDSWOOD DR,+FRIENDSWOOD,+TX+77546&hl=en","1804 S. FRIENDSWOOD DR, FRIENDSWOOD, TX 77546",DEA,NTBD_2018_OCT,-95.18460999999999,29.505342
HARRIS COUNTY CONSTABLE PRECINCT 8,HARRIS COUNTY CONSTABLE PRECINCT 8 BAY AREA ANNEX,16602 DIANA LANE,HOUSTON,TX,77062,"http://maps.google.com/maps?q=16602 DIANA LANE,+HOUSTON,+TX+77062&hl=en","16602 DIANA LANE, HOUSTON, TX 77062",DEA,NTBD_2018_OCT,-95.12016,29.559109000000003
HARRIS COUNTY SHERIFF'S OFFICE DISTRICT 2,HARRIS COUNTY SHERIFF'S OFFICE DISTRICT 2 HUMBLE COURT HOUSE,7900 WILL CLAYTON PKWY,HUMBLE,TX,77338,"http://maps.google.com/maps?q=7900 WILL CLAYTON PKWY,+HUMBLE,+TX+77338&hl=en","7900 WILL CLAYTON PKWY, HUMBLE, TX 77338",DEA,NTBD_2018_OCT,-95.268196,29.980597999999997
HARRIS COUNTY SHERIFF'S OFFICE DISTRICT 3,HARRIS COUNTY SHERIFF'S OFFICE DISTRICT 3 JIM FONTENO HARRIS COUNTY COURT HOUSE ANNEX 26 BUILDING,14350 WALLISVILLE RD,HOUSTON,TX,77049,"http://maps.google.com/maps?q=14350 WALLISVILLE RD,+HOUSTON,+TX+77049&hl=en","14350 WALLISVILLE RD, HOUSTON, TX 77049",DEA,NTBD_2018_OCT,-95.20187,29.806065000000004
HOUSTON POLICE DEPARTMENT CLEAR LAKE STATION,HOUSTON POLICE DEPARTMENT CLEAR LAKE STATION,2855 BAY AREA BLVD,HOUSTON,TX,77058,"http://maps.google.com/maps?q=2855 BAY AREA BLVD,+HOUSTON,+TX+77058&hl=en","2855 BAY AREA BLVD, HOUSTON, TX 77058",DEA,NTBD_2018_OCT,,
HOUSTON POLICE DEPARTMENT METRO PARK N RIDE,HOUSTON POLICE DEPARTMENT METRO PARK N RIDE,3210 W. LAKE HOUSTON PKWY,KINGWOOD,TX,77345,"http://maps.google.com/maps?q=3210 W. LAKE HOUSTON PKWY,+KINGWOOD,+TX+77345&hl=en","3210 W. LAKE HOUSTON PKWY, KINGWOOD, TX 77345",DEA,NTBD_2018_OCT,,
KEMAH POLICE DEPARTMENT,KEMAH CITY HALL,1401 TX 146,KEMAH,TX,77565,"http://maps.google.com/maps?q=1401 TX 146,+KEMAH,+TX+77565&hl=en","1401 TX 146, KEMAH, TX 77565",DEA,NTBD_2018_OCT,,
LAKEVIEW POLICE DEPARTMENT,LAKEVIEW POLICE DEPARTMENT TAYLOR LAKE VILLAGE CITY HALL,500 KIRBY ROAD,TAYLOR LAKE VILLAGE,TX,77586,"http://maps.google.com/maps?q=500 KIRBY ROAD,+TAYLOR LAKE VILLAGE,+TX+77586&hl=en","500 KIRBY ROAD, TAYLOR LAKE VILLAGE, TX 77586",DEA,NTBD_2018_OCT,-95.05856999999999,29.572487
LEAGUE CITY POLICE DEPARTMENT,LEAGUE CITY POLICE DEPARTMENT PUBLIC SAFETY BUILDING,555 WEST WALKER STREET,LEAGUE CITY,TX,77573,"http://maps.google.com/maps?q=555 WEST WALKER STREET,+LEAGUE CITY,+TX+77573&hl=en","555 WEST WALKER STREET, LEAGUE CITY, TX 77573",DEA,NTBD_2018_OCT,-95.0948,29.502283000000002
MONTGOMERY COUNTY PRECINCT 4 CONSTABLE'S OFFICE,MONTGOMERY COUNTY PRECINCT 4 CONSTABLE'S OFFICE MONTGOMERY COUNTY ANNEX BUILDING,21130 US HWY 59,NEW CANEY,TX,77357,"http://maps.google.com/maps?q=21130 US HWY 59,+NEW CANEY,+TX+77357&hl=en","21130 US HWY 59, NEW CANEY, TX 77357",DEA,NTBD_2018_OCT,,
PASADENA POLICE DEPARTMENT,PASADENA POLICE DEPARTMENT THE SUMMIT ALTERNATIVE PROGRAM (PISD),1838 EAST SAM HOUSTON PARKWAY SOUTH,PASADENA,TX,77503,"http://maps.google.com/maps?q=1838 EAST SAM HOUSTON PARKWAY SOUTH,+PASADENA,+TX+77503&hl=en","1838 EAST SAM HOUSTON PARKWAY SOUTH, PASADENA, TX 77503",DEA,NTBD_2018_OCT,,
WEBSTER POLICE DEPARTMENT,CITY OF WEBSTER FIRE STATION,18300 HIGHWAY 3,WEBSTER,TX,77598,"http://maps.google.com/maps?q=18300 HIGHWAY 3,+WEBSTER,+TX+77598&hl=en","18300 HIGHWAY 3, WEBSTER, TX 77598",DEA,NTBD_2018_OCT,-95.11435,29.533828999999997
2D SECURITY FORCES SQUADRON,BARKSDALE AIR FORCE BASE EXCHANGE,4771 CURTISS RD,BARKSDALE AFB,LA,71110,"http://maps.google.com/maps?q=4771 CURTISS RD,+BARKSDALE AFB,+LA+71110&hl=en","4771 CURTISS RD, BARKSDALE AFB, LA 71110",DEA,NTBD_2018_OCT,,
ARKADELPHIA POLICE DEPARTMENT,CLARK COUNTY COURTHOUSE,401 CLAY STREET,ARKADELPHIA,AR,71923,"http://maps.google.com/maps?q=401 CLAY STREET,+ARKADELPHIA,+AR+71923&hl=en","401 CLAY STREET, ARKADELPHIA, AR 71923",DEA,NTBD_2018_OCT,-93.05104,34.118797
BI-STATE NARCOTICS TASK FORCE,TEXARKANA EMERGENCY CENTER,4646 COWHORN CREEK,TEXARKANA,TX,75503,"http://maps.google.com/maps?q=4646 COWHORN CREEK,+TEXARKANA,+TX+75503&hl=en","4646 COWHORN CREEK, TEXARKANA, TX 75503",DEA,NTBD_2018_OCT,-94.07781999999999,33.461758
DAINGERFIELD PD,DAINGERFIELD/LONE STAR ISD HS PARKINGLOT,200 TIGER DR,DAINGERFIELD,TX,75638,"http://maps.google.com/maps?q=200 TIGER DR,+DAINGERFIELD,+TX+75638&hl=en","200 TIGER DR, DAINGERFIELD, TX 75638",DEA,NTBD_2018_OCT,-94.71977,33.015507
DE QUEEN POLICE DEPARTMENT,WAL-MART PARKING LOT,926 EAST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,"http://maps.google.com/maps?q=926 EAST COLLIN RAYE DRIVE,+DE QUEEN,+AR+71832&hl=en","926 EAST COLLIN RAYE DRIVE, DE QUEEN, AR 71832",DEA,NTBD_2018_OCT,-94.31598000000001,34.04553
DIXIE INN POLICE DEPARTMENT,DIXIE INN POLICE DEPARTMENT,60 SHELL STREET,MINDEN,LA,71055,"http://maps.google.com/maps?q=60 SHELL STREET,+MINDEN,+LA+71055&hl=en","60 SHELL STREET, MINDEN, LA 71055",DEA,NTBD_2018_OCT,-93.33438000000001,32.593284999999995
DUBBERLY POLICE DEPARTMENT,DUBBERLY TOWN HALL,3465 HWY 531,DUBBERLY,LA,71024,"http://maps.google.com/maps?q=3465 HWY 531,+DUBBERLY,+LA+71024&hl=en","3465 HWY 531, DUBBERLY, LA 71024",DEA,NTBD_2018_OCT,-93.24171,32.538082
HARRISON COUNTY SHERIFF'S OFFICE,HARRISON COUNTY SHERIFF'S OFFICE,200 W. HOUSTON ST.,MARSHALL,TX,75670,"http://maps.google.com/maps?q=200 W. HOUSTON ST.,+MARSHALL,+TX+75670&hl=en","200 W. HOUSTON ST., MARSHALL, TX 75670",DEA,NTBD_2018_OCT,,
HEFLIN POLICE DEPARTMENT,HEFLIN TOWN HALL,122 NORTH CHURCH STREET,HEFLIN,LA,71039,"http://maps.google.com/maps?q=122 NORTH CHURCH STREET,+HEFLIN,+LA+71039&hl=en","122 NORTH CHURCH STREET, HEFLIN, LA 71039",DEA,NTBD_2018_OCT,-93.26474,32.456894
HUNTSVILLE POLICE DEPARTMENT,HUNTSVILLE POLICE DEPARTMENT HUNTSVILLE HIGH SCHOOL,515 FM 2821 ROAD EAST,HUNTSVILLE,TX,77320,"http://maps.google.com/maps?q=515 FM 2821 ROAD EAST,+HUNTSVILLE,+TX+77320&hl=en","515 FM 2821 ROAD EAST, HUNTSVILLE, TX 77320",DEA,NTBD_2018_OCT,,
JACKSONVILLE PD,JACKSONVILLE CHAMBER OF COMMERCE,526 E. COMMERCE ST,JACKSONVILLE,TX,75766,"http://maps.google.com/maps?q=526 E. COMMERCE ST,+JACKSONVILLE,+TX+75766&hl=en","526 E. COMMERCE ST, JACKSONVILLE, TX 75766",DEA,NTBD_2018_OCT,-95.26947,31.965035999999998
LAFAYETTE COUNTY SHERIFF'S OFFICE,LAFAYETTE COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,5 COURTHOUSE SQUARE,LEWISVILLE,AR,71845,"http://maps.google.com/maps?q=5 COURTHOUSE SQUARE,+LEWISVILLE,+AR+71845&hl=en","5 COURTHOUSE SQUARE, LEWISVILLE, AR 71845",DEA,NTBD_2018_OCT,,
LOUISIANA STATE POLICE,LSP TROOP G,5300 INDUSTRIAL DRIVE EXT.,BOSSIER CITY,LA,71111,"http://maps.google.com/maps?q=5300 INDUSTRIAL DRIVE EXT.,+BOSSIER CITY,+LA+71111&hl=en","5300 INDUSTRIAL DRIVE EXT., BOSSIER CITY, LA 71111",DEA,NTBD_2018_OCT,,
MALVERN POLICE DEPARTMENT,MALVERN POLICE DEPARTMENT PERMANENT DROP BOX,215 EAST HIGHLAND AVE,MALVERN,AR,72104,"http://maps.google.com/maps?q=215 EAST HIGHLAND AVE,+MALVERN,+AR+72104&hl=en","215 EAST HIGHLAND AVE, MALVERN, AR 72104",DEA,NTBD_2018_OCT,-92.809364,34.35628
MALVERN POLICE DEPARTMENT,WALMART SUPERCENTER PARKING LOT,1910 MARTIN LUTHER KING BLVD,MALVERN,AR,72104,"http://maps.google.com/maps?q=1910 MARTIN LUTHER KING BLVD,+MALVERN,+AR+72104&hl=en","1910 MARTIN LUTHER KING BLVD, MALVERN, AR 72104",DEA,NTBD_2018_OCT,,
MARSHALL POLICE DEPARTMENT,MARSHALL POLICE DEPARTMENT LOBBY,"2101 EAST END BLVD, NORTH",MARSHALL,TX,75670,"http://maps.google.com/maps?q=2101 EAST END BLVD, NORTH,+MARSHALL,+TX+75670&hl=en","2101 EAST END BLVD, NORTH, MARSHALL, TX 75670",DEA,NTBD_2018_OCT,-94.35149399999999,32.52838
OUACHITA COUNTY SHERIFF'S DEPARTMENT,OUACHITA COUNTY SHERIFF'S DEPARTMENT PERMANENT DROP BOX,109 GOODGAME,CAMDEN,AR,71701,"http://maps.google.com/maps?q=109 GOODGAME,+CAMDEN,+AR+71701&hl=en","109 GOODGAME, CAMDEN, AR 71701",DEA,NTBD_2018_OCT,,
PRESCOTT POLICE DEPARTMENT,PRESCOTT POLICE DEPARTMENT PERMANENT DROP BOX,128 W. MAIN ST.,PRESCOTT,AR,71857,"http://maps.google.com/maps?q=128 W. MAIN ST.,+PRESCOTT,+AR+71857&hl=en","128 W. MAIN ST., PRESCOTT, AR 71857",DEA,NTBD_2018_OCT,,
RED RIVER ARMY DEPOT,RED RIVER ARMY DEPORT ACCESS CONTROL POINTS (GATES),100 JAMES CARLOW DRIVE,TEXARKANA,TX,75507,"http://maps.google.com/maps?q=100 JAMES CARLOW DRIVE,+TEXARKANA,+TX+75507&hl=en","100 JAMES CARLOW DRIVE, TEXARKANA, TX 75507",DEA,NTBD_2018_OCT,,
TYLER POLICE DEPARTMENT,BROADWAY SQUARE MALL,4601 S BROADWAY,TYLER,TX,75703,"http://maps.google.com/maps?q=4601 S BROADWAY,+TYLER,+TX+75703&hl=en","4601 S BROADWAY, TYLER, TX 75703",DEA,NTBD_2018_OCT,,
U.T. HEALTH SCIENCE CENTER AT TYLER,U.T. HEALTH SCIENCE CENTER AT TYLER,11937 US HWY 271,TYLER,TX,75708,"http://maps.google.com/maps?q=11937 US HWY 271,+TYLER,+TX+75708&hl=en","11937 US HWY 271, TYLER, TX 75708",DEA,NTBD_2018_OCT,,
CONROE POLICE DEPARTMENT,CONROE POLICE DEPARTMENT,2300 PLANTATION DRIVE,CONROE,TX,77303,"http://maps.google.com/maps?q=2300 PLANTATION DRIVE,+CONROE,+TX+77303&hl=en","2300 PLANTATION DRIVE, CONROE, TX 77303",DEA,NTBD_2018_OCT,,
MONTGOMERY COUNTY CONSTABLE'S OFFICE PCT. 1,MONTGOMERY COUNTY CONSTABLE'S OFFICE PCT. 1,115 BUSINESS PARK DRIVE,WILLIS,TX,77378,"http://maps.google.com/maps?q=115 BUSINESS PARK DRIVE,+WILLIS,+TX+77378&hl=en","115 BUSINESS PARK DRIVE, WILLIS, TX 77378",DEA,NTBD_2018_OCT,-95.47129,30.429059999999996
18TH WEST JUDICIAL DRUG TASK FORCE,MONTGOMERY COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,105 HWY 270 EAST#9,MOUNT IDA,AR,71957,"http://maps.google.com/maps?q=105 HWY 270 EAST,+MOUNT IDA,+AR+71957&hl=en","105 HWY 270 EAST#9, MOUNT IDA, AR 71957",DEA,NTBD_2018_OCT,,
DANVILLE POLICE DEPARTMENT,DANVILLE POLICE DEPARTMENT PERMANENT DROP BOX,1299 EAST 8TH STREET,DANVILLE,AR,72833,"http://maps.google.com/maps?q=1299 EAST 8TH STREET,+DANVILLE,+AR+72833&hl=en","1299 EAST 8TH STREET, DANVILLE, AR 72833",DEA,NTBD_2018_OCT,,
GARLAND COUNTY SHERIFFS DEPARTMENT,GARLAND COUNTY SHERIFF'S DEPARTMENT PERMANENT DROP BOX,525 OUACHITA AVENUE,HOT SPRINGS,AR,71901,"http://maps.google.com/maps?q=525 OUACHITA AVENUE,+HOT SPRINGS,+AR+71901&hl=en","525 OUACHITA AVENUE, HOT SPRINGS, AR 71901",DEA,NTBD_2018_OCT,-93.05941999999999,34.50484
HOT SPRINGS POLICE DEPARTMENT,HOT SPRINGS POLICE DEPARTMENT PERMANENT DROP BOX,641 MALVERN AVE.,HOT SPRINGS NATIONAL PARK,AR,71901,"http://maps.google.com/maps?q=641 MALVERN AVE.,+HOT SPRINGS NATIONAL PARK,+AR+71901&hl=en","641 MALVERN AVE., HOT SPRINGS NATIONAL PARK, AR 71901",DEA,NTBD_2018_OCT,,
HOT SPRINGS POLICE DEPARTMENT,KROGER MARKETPLACE,4407 CENTRAL AVE,HOT SPRINGS NATIONAL PARK,AR,71913,"http://maps.google.com/maps?q=4407 CENTRAL AVE,+HOT SPRINGS NATIONAL PARK,+AR+71913&hl=en","4407 CENTRAL AVE, HOT SPRINGS NATIONAL PARK, AR 71913",DEA,NTBD_2018_OCT,,
HOT SPRINGS VILLAGE POLICE DEPARTMENT,HOT SPRINGS VILLAGE POLICE DEPARTMENT PERMANENT DROP BOX,113 CALELLA RD.,HOT SPRINGS VILLAGE,AR,71909,"http://maps.google.com/maps?q=113 CALELLA RD.,+HOT SPRINGS VILLAGE,+AR+71909&hl=en","113 CALELLA RD., HOT SPRINGS VILLAGE, AR 71909",DEA,NTBD_2018_OCT,-93.04233,34.68073
WALDRON POLICE DEPARTMENT,HARPS FOOD PARKING LOT,1350 6TH STREET,WALDRON,AR,72958,"http://maps.google.com/maps?q=1350 6TH STREET,+WALDRON,+AR+72958&hl=en","1350 6TH STREET, WALDRON, AR 72958",DEA,NTBD_2018_OCT,,
WALDRON POLICE DEPARTMENT,WALDRON POLICE DEPARTMENT PERMANENT DROP BOX,323 WASHINGTON ST.,WALDRON,AR,72958,"http://maps.google.com/maps?q=323 WASHINGTON ST.,+WALDRON,+AR+72958&hl=en","323 WASHINGTON ST., WALDRON, AR 72958",DEA,NTBD_2018_OCT,,
PITTSBURG SHERIFF DEPARTMENT,PITTSBURG SHERIFF DEPARTMENT,1210 N WEST ST,MCALESTER,OK,74501,"http://maps.google.com/maps?q=1210 N WEST ST,+MCALESTER,+OK+74501&hl=en","1210 N WEST ST, MCALESTER, OK 74501",DEA,NTBD_2018_OCT,,
GREENVILLE PD,GREENVILLE PD,3000 LEE STREET,GREENVILLE,TX,75401,"http://maps.google.com/maps?q=3000 LEE STREET,+GREENVILLE,+TX+75401&hl=en","3000 LEE STREET, GREENVILLE, TX 75401",DEA,NTBD_2018_OCT,-96.11109,33.139896
ALLEN POLICE DEPARTMENT,LOWERY FRESHMAN CENTER,300 BLK OF N GREENVILLE AVE.,ALLEN,TX,75002,"http://maps.google.com/maps?q=300 BLK OF N GREENVILLE AVE.,+ALLEN,+TX+75002&hl=en","300 BLK OF N GREENVILLE AVE., ALLEN, TX 75002",DEA,NTBD_2018_OCT,,
ANADARKO AGENCY,ANADARKO AGENCY,STATE HIGHWAY 281 & PARKER MCKENZIE DRIVE,ANADARKO,OK,73005,"http://maps.google.com/maps?q=STATE HIGHWAY 281 & PARKER MCKENZIE DRIVE,+ANADARKO,+OK+73005&hl=en","STATE HIGHWAY 281 & PARKER MCKENZIE DRIVE, ANADARKO, OK 73005",DEA,NTBD_2018_OCT,,
ANNA POLICE DEPARTMENT,ANNA POLICE DEPARTMENT,101 S. POWELL PARKWAY,ANNA,TX,75409,"http://maps.google.com/maps?q=101 S. POWELL PARKWAY,+ANNA,+TX+75409&hl=en","101 S. POWELL PARKWAY, ANNA, TX 75409",DEA,NTBD_2018_OCT,,
ARGYLE POLICE DEPARTMENT,ARGYLE POLICE DEPARTMENT,506 N. HWY 377,ARGYLE,TX,76226,"http://maps.google.com/maps?q=506 N. HWY 377,+ARGYLE,+TX+76226&hl=en","506 N. HWY 377, ARGYLE, TX 76226",DEA,NTBD_2018_OCT,,
BARTONVILLE POLICE DEPARTMENT,BARTONVILLE POLICE DEPARTMENT,1941 EAST JETER RD,BARTONVILLE,TX,76226,"http://maps.google.com/maps?q=1941 EAST JETER RD,+BARTONVILLE,+TX+76226&hl=en","1941 EAST JETER RD, BARTONVILLE, TX 76226",DEA,NTBD_2018_OCT,-97.131485,33.073746
CARROLLTON PD,HEBRON VALLEY ELEMENTARY SCHOOL,4108 CREEK VALLEY BLVD,CARROLLTON,TX,75010,"http://maps.google.com/maps?q=4108 CREEK VALLEY BLVD,+CARROLLTON,+TX+75010&hl=en","4108 CREEK VALLEY BLVD, CARROLLTON, TX 75010",DEA,NTBD_2018_OCT,,
CELINA POLICE DEPARTMENT,CELINA FIRE DEPARTMENT,1413 S PRESTON RD,CELINA,TX,75009,"http://maps.google.com/maps?q=1413 S PRESTON RD,+CELINA,+TX+75009&hl=en","1413 S PRESTON RD, CELINA, TX 75009",DEA,NTBD_2018_OCT,,
COLONY PD,THE COLONY HIGH SCHOOL,4301 BLAIR OAKS,THE COLONY,TX,75056,"http://maps.google.com/maps?q=4301 BLAIR OAKS,+THE COLONY,+TX+75056&hl=en","4301 BLAIR OAKS, THE COLONY, TX 75056",DEA,NTBD_2018_OCT,-96.88640600000001,33.072643
COMANCHE NATION POLICE DEPARTMENT,COMANCHE NATION POLICE DEPT,8527 NW MADISCHE RD,LAWTON,OK,73507,"http://maps.google.com/maps?q=8527 NW MADISCHE RD,+LAWTON,+OK+73507&hl=en","8527 NW MADISCHE RD, LAWTON, OK 73507",DEA,NTBD_2018_OCT,,
CONCHO AGENCY,CONCHO AGENCY,1621 B EAST HIGHWAY 66,EL RENO,OK,73036,"http://maps.google.com/maps?q=1621 B EAST HIGHWAY 66,+EL RENO,+OK+73036&hl=en","1621 B EAST HIGHWAY 66, EL RENO, OK 73036",DEA,NTBD_2018_OCT,,
COPPELL POLICE DEPT,COPPELL POLICE DEPARTMENT,130 TOWN CENTER BLVD,COPPELL,TX,75019,"http://maps.google.com/maps?q=130 TOWN CENTER BLVD,+COPPELL,+TX+75019&hl=en","130 TOWN CENTER BLVD, COPPELL, TX 75019",DEA,NTBD_2018_OCT,-96.99231,32.974686
CUSTER COUNTY SO,HOMELAND GROCERY STORE,1200 W. GARY BLVD.,CLINTON,OK,73601,"http://maps.google.com/maps?q=1200 W. GARY BLVD.,+CLINTON,+OK+73601&hl=en","1200 W. GARY BLVD., CLINTON, OK 73601",DEA,NTBD_2018_OCT,-98.97458,35.515396
DENISON POLICE DEPARTMENT,SENIOR CITIZENS CENTER,531 WEST CHESTNUT STREET,DENISON,TX,75020,"http://maps.google.com/maps?q=531 WEST CHESTNUT STREET,+DENISON,+TX+75020&hl=en","531 WEST CHESTNUT STREET, DENISON, TX 75020",DEA,NTBD_2018_OCT,-96.5421,33.75457
FAIRVIEW PD,FAIRVIEW FIRE STATION #1,500 SOUTH STATE HWY 5,FAIRVIEW,TX,75069,"http://maps.google.com/maps?q=500 SOUTH STATE HWY 5,+FAIRVIEW,+TX+75069&hl=en","500 SOUTH STATE HWY 5, FAIRVIEW, TX 75069",DEA,NTBD_2018_OCT,-96.641266,33.13738
FLOWER MOUND PD,FLOWER MOUND HIGH SCHOOL,3411 PETERS COLONY,FLOWER MOUND,TX,75022,"http://maps.google.com/maps?q=3411 PETERS COLONY,+FLOWER MOUND,+TX+75022&hl=en","3411 PETERS COLONY, FLOWER MOUND, TX 75022",DEA,NTBD_2018_OCT,-97.08164000000001,33.034058
FLOWER MOUND PD,MARCUS HIGH SCHOOL,5707 MORRISS RD,FLOWER MOUND,TX,75028,"http://maps.google.com/maps?q=5707 MORRISS RD,+FLOWER MOUND,+TX+75028&hl=en","5707 MORRISS RD, FLOWER MOUND, TX 75028",DEA,NTBD_2018_OCT,-97.06185,33.060276
GAINESVILLE POLICE DEPARTMENT,STEVEN K. FLEMING PUBLIC SAFETY CENTER,201 SANTA FE STREET,GAINESVILLE,TX,76240,"http://maps.google.com/maps?q=201 SANTA FE STREET,+GAINESVILLE,+TX+76240&hl=en","201 SANTA FE STREET, GAINESVILLE, TX 76240",DEA,NTBD_2018_OCT,-97.146484,33.641262
JACKSBORO PD,JACK COUNTY COURTHOUSE N SIDE,100 N MAIN,JACKSBORO,TX,76458,"http://maps.google.com/maps?q=100 N MAIN,+JACKSBORO,+TX+76458&hl=en","100 N MAIN, JACKSBORO, TX 76458",DEA,NTBD_2018_OCT,,
KICKAPOO TRIBAL POLICE DEPARTMENT,KICKAPOO CASINO,25230 E. WHY 62,HARRAH,OK,73045,"http://maps.google.com/maps?q=25230 E. WHY 62,+HARRAH,+OK+73045&hl=en","25230 E. WHY 62, HARRAH, OK 73045",DEA,NTBD_2018_OCT,,
LAKE DALLAS POLICE DEPARTMENT,LAKE DALLAS POLICE DEPARTMENT,212 MAIN ST,LAKE DALLAS,TX,75065,"http://maps.google.com/maps?q=212 MAIN ST,+LAKE DALLAS,+TX+75065&hl=en","212 MAIN ST, LAKE DALLAS, TX 75065",DEA,NTBD_2018_OCT,-97.028076,33.11923
LEWISVILLE PD,LEWISVILLE HIGH SCHOOL,1098 W. MAIN STREET,LEWISVILLE,TX,75067,"http://maps.google.com/maps?q=1098 W. MAIN STREET,+LEWISVILLE,+TX+75067&hl=en","1098 W. MAIN STREET, LEWISVILLE, TX 75067",DEA,NTBD_2018_OCT,,
LITTLE ELM PD,LITTLE ELM PUBLIC SAFETY CENTER,88 W. ELDORADO PKWY,LITTLE ELM,TX,75068,"http://maps.google.com/maps?q=88 W. ELDORADO PKWY,+LITTLE ELM,+TX+75068&hl=en","88 W. ELDORADO PKWY, LITTLE ELM, TX 75068",DEA,NTBD_2018_OCT,,
