,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
4767,MALVERN WALMART SUPERCENTER PARKING LOT,AR,72104,"http://maps.google.com/maps?q=1910 MARTIN LUTHER KING BLVD,+MALVERN,+AR+72104&hl=en","1910 MARTIN LUTHER KING BLVD, MALVERN, AR 72104",DEA,NTBD2018,34.3908067,-92.8326249
4769,OUACHITA COUNTY DETENTION FACILITY PERMANENT DROP BOX,AR,71701,"http://maps.google.com/maps?q=109 GOODGAME,+CAMDEN,+AR+71701&hl=en","109 GOODGAME, CAMDEN, AR 71701",DEA,NTBD2018,33.5550931,-92.8267839
4771,SEVIER COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,71832,"http://maps.google.com/maps?q=137 W. ROBINSON RD,+DE QUEEN,+AR+71832&hl=en","137 W. ROBINSON RD, DE QUEEN, AR 71832",DEA,NTBD2018,34.0594374,-94.3310053
4772,DEQUEEN WALMART,AR,71832,"http://maps.google.com/maps?q=HWY 70 EAST,+DE QUEEN,+AR+71832&hl=en","HWY 70 EAST, DE QUEEN, AR 71832",DEA,NTBD2018,34.0377663,-94.3414881
4775,U.T. HEALTH SCIENCE CENTER AT TYLER,TX,75708,"http://maps.google.com/maps?q=11937 US HWY 271,+TYLER,+TX+75708&hl=en","11937 US HWY 271, TYLER, TX 75708",DEA,NTBD2018,32.4257364,-95.2134455
4776,CONROE POLICE DEPARTMENT,TX,77303,"http://maps.google.com/maps?q=2300 PLANTATION DRIVE,+CONROE,+TX+77303&hl=en","2300 PLANTATION DRIVE, CONROE, TX 77303",DEA,NTBD2018,30.340155,-95.475326
4777,DANVILLE POLICE DEPARTMENT,AR,72833,"http://maps.google.com/maps?q=1299 EAST 8TH STREET,+DANVILLE,+AR+72833&hl=en","1299 EAST 8TH STREET, DANVILLE, AR 72833",DEA,NTBD2018,35.054734,-93.3811578
4778,MONTGOMERY COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,71957,"http://maps.google.com/maps?q=105 HWY 270 EAST,+MOUNT IDA,+AR+71957&hl=en","105 HWY 270 EAST#9, MOUNT IDA, AR 71957",DEA,NTBD2018,34.5577679,-93.631899
4779,NORMAN FIRST BAPTIST CHURCH,AR,71960,"http://maps.google.com/maps?q=205 GOLF COURSE ROAD,+NORMAN,+AR+71960&hl=en","205 GOLF COURSE ROAD, NORMAN, AR 71960",DEA,NTBD2018,34.4538481,-93.6815747
4787,WALDRON POLICE DEPARTMENT PERMANENT DROP BOX,AR,72958,"http://maps.google.com/maps?q=323 WASHINGTON ST.,+WALDRON,+AR+72958&hl=en","323 WASHINGTON ST., WALDRON, AR 72958",DEA,NTBD2018,34.8981824,-94.0918341
4791,ARGYLE POLICE DEPARTMENT,TX,76226,"http://maps.google.com/maps?q=506 N. HWY 377,+ARGYLE,+TX+76226&hl=en","506 N. HWY 377, ARGYLE, TX 76226",DEA,NTBD2018,33.1213563,-97.1852139
4793,B.I.A CONCHO AGENCY,OK,73036,"http://maps.google.com/maps?q=1621 B EAST HIGHWAY 66,+EL RENO,+OK+73036&hl=en","1621 B EAST HIGHWAY 66, EL RENO, OK 73036",DEA,NTBD2018,35.518294,-97.9504786
4794,BIA-ANADARKO AGENCY,OK,73005,"https://www.google.com/maps/place/Indian+Health+Service/@35.083607,-98.2449707,17z/data=!3m1!4b1!4m5!3m4!1s0x87ada494b19d7cad:0xfc1d78e85a1b137b!8m2!3d35.083607!4d-98.242782?hl=en","124 E PARKER MCKENZIE DR, ANADARKO, OK 73005",DEA,NTBD2018,35.083607,-98.2449707
4797,HEBRON VALLEY ELEMENTARY SCHOOL,TX,75010,"http://maps.google.com/maps?q=4108 CREEK VALLEY BLVD,+CARROLLTON,+TX+75010&hl=en","4108 CREEK VALLEY BLVD, CARROLLTON, TX 75010",DEA,NTBD2018,33.0207222,-96.9237647
4798,CELINA FIRE DEPARTMENT,TX,75009,"http://maps.google.com/maps?q=1413 S PRESTON RD,+CELINA,+TX+75009&hl=en","1413 S PRESTON RD, CELINA, TX 75009",DEA,NTBD2018,33.3082496,-96.7832208
4800,COMANCHE NATION POLICE DEPT,OK,73502,"http://maps.google.com/maps?q=8527 NW MADISCHE RD,+LAWTON,+OK+73502&hl=en","8527 NW MADISCHE RD, LAWTON, OK 73502",DEA,NTBD2018,34.7300899,-98.410056
4810,JACK COUNTY COURT HOUSE N SIDE,TX,76458,"http://maps.google.com/maps?q=100 N MAIN,+JACKSBORO,+TX+76458&hl=en","100 N MAIN, JACKSBORO, TX 76458",DEA,NTBD2018,33.2187786,-98.1580845
4814,LITTLE ELM PUBLIC SAFETY CENTER,TX,75068,"http://maps.google.com/maps?q=88 W. ELDORADO PKWY,+LITTLE ELM,+TX+75068&hl=en","88 W. ELDORADO PKWY, LITTLE ELM, TX 75068",DEA,NTBD2018,33.1587816,-96.939493
4816,MELISSA POLICE DEPARTMENT 2ND FLOOR OF CITY HALL,TX,75454,"http://maps.google.com/maps?q=3411 BARKER AVE,+MELISSA,+TX+75454&hl=en","3411 BARKER AVE, MELISSA, TX 75454",DEA,NTBD2018,33.2932777,-96.5728838
4833,TROPHY CLUB POLICE DEPT LOBBY,TX,76262,"http://maps.google.com/maps?q=ONE TROPHY WOOD DRIVE,+TROPHY CLUB,+TX+76262&hl=en","ONE TROPHY WOOD DRIVE, TROPHY CLUB, TX 76262",DEA,NTBD2018,32.987611,-97.1696041
4834,UNT WILLIS LIBRARY,TX,76201,"http://maps.google.com/maps?q=1506 W. HIGHLAND ST.,+DENTON,+TX+76201&hl=en","1506 W. HIGHLAND ST., DENTON, TX 76201",DEA,NTBD2018,33.2093378,-97.1486
4842,LAKE ARLINGTON BRANCH PUBLIC LIBRARY,TX,76016,"http://maps.google.com/maps?q=4000 W. GREEN OAKS BLVD.,+ARLINGTON,+TX+76016&hl=en","4000 W. GREEN OAKS BLVD., ARLINGTON, TX 76016",DEA,NTBD2018,32.6832211,-97.1959071
4843,HOUSEHOLD HAZARDOUS WASTE FACILITY,TX,78744,"http://maps.google.com/maps?q=2514 BUSINESS CENTER DRIVE,+AUSTIN,+TX+78744&hl=en","2514 BUSINESS CENTER DRIVE, AUSTIN, TX 78744",DEA,NTBD2018,30.2131997,-97.7377483
4844,AZLE PD,TX,76020,"http://maps.google.com/maps?q=613 SOUTHEAST PARKWAY,+AZLE,+TX+76020&hl=en","613 SOUTHEAST PARKWAY, AZLE, TX 76020",DEA,NTBD2018,32.883116,-97.5362749
4845,BANDERA CITY HALL,TX,78003,"http://maps.google.com/maps?q=511 MAIN STREET,+BANDERA,+TX+78003&hl=en","511 MAIN STREET, BANDERA, TX 78003",DEA,NTBD2018,29.7260232,-99.0730662
4848,BAYLOR POLICE DEPARTMENT,TX,76798,"http://maps.google.com/maps?q=1521 SOUTH 4TH,+WACO,+TX+76798&hl=en","1521 SOUTH 4TH, WACO, TX 76798",DEA,NTBD2018,31.5454675,-97.1173712
4856,BRENHAM POLICE DEPARTMENT,TX,77833,"http://maps.google.com/maps?q=1800 LONGWOOD DRIVE,+BRENHAM,+TX+77833&hl=en","1800 LONGWOOD DRIVE, BRENHAM, TX 77833",DEA,NTBD2018,30.1486124,-96.4149953
4861,BURNET COUNTY SHERIFF'S OFFICE,TX,78611,"http://maps.google.com/maps?q=1601 EAST POLK STREET,+BURNET,+TX+78611&hl=en","1601 EAST POLK STREET, BURNET, TX 78611",DEA,NTBD2018,30.75778,-98.2131812
4864,CEDAR PARK POLICE DEPARTMENT,TX,78613,"http://maps.google.com/maps?q=911 QUEST PARKWAY,+CEDAR PARK,+TX+78613&hl=en","911 QUEST PARKWAY, CEDAR PARK, TX 78613",DEA,NTBD2018,30.5203883,-97.8244728
4866,COLORADO COUNTY SHERIFF'S DEPARTMENT,TX,78934,"http://maps.google.com/maps?q=2215 WALNUT,+COLUMBUS,+TX+78934&hl=en","2215 WALNUT, COLUMBUS, TX 78934",DEA,NTBD2018,29.7027408,-96.5738145
4873,CROWLEY PD,TX,76036,"http://maps.google.com/maps?q=617 BUSINESS FM 1187 W,+CROWLEY,+TX+76036&hl=en","617 BUSINESS FM 1187 W, CROWLEY, TX 76036",DEA,NTBD2018,32.5783649,-97.3508983
4888,LEGACY HILLS PARK PAVILLION SUN CITY CENTER,TX,78626,"http://maps.google.com/maps?q=200 DEL WEBB BLVD.,+GEORGETOWN,+TX+78626&hl=en","200 DEL WEBB BLVD., GEORGETOWN, TX 78626",DEA,NTBD2018,30.710786,-97.721431
4891,EL CAMPO POLICE DEPARTMENT,TX,77437,"http://maps.google.com/maps?q=1011 WEST LOOP,+EL CAMPO,+TX+77437&hl=en","1011 WEST LOOP, EL CAMPO, TX 77437",DEA,NTBD2018,29.1940016,-96.2939602
4896,FORT WORTH PD EAST DIVISION PARKING LOT BY PROP ROOM,TX,76102,"http://maps.google.com/maps?q=3616 E LANCASTER,+FORT WORTH,+TX+76102&hl=en","3616 E LANCASTER, FORT WORTH, TX 76102",DEA,NTBD2018,32.7404517,-97.271443
4898,NORTHWEST DIVISION SECTOR,TX,76244,"http://maps.google.com/maps?q=8755 N. RIVERSIDE DR,+FORT WORTH,+TX+76244&hl=en","8755 N. RIVERSIDE DR, FORT WORTH, TX 76244",DEA,NTBD2018,32.8997416,-97.307046
4906,HAYS COUNTY CONSTABLE PRECINCT 3,TX,78676,"http://maps.google.com/maps?q=200 STILLWATER ROAD,+WIMBERLEY,+TX+78676&hl=en","200 STILLWATER ROAD, WIMBERLEY, TX 78676",DEA,NTBD2018,29.9904726,-98.0894491
4907,HEWITT POLICE DEPARTMENT,TX,76643,"http://maps.google.com/maps?q=100 PATRIOT COURT,+HEWITT,+TX+76643&hl=en","100 PATRIOT COURT, HEWITT, TX 76643",DEA,NTBD2018,31.444369,-97.208765
4908,HIGHLAND PARK DPS,TX,75205,"http://maps.google.com/maps?q=4700 DREXEL DR,+HIGHLAND PARK,+TX+75205&hl=en","4700 DREXEL DR, HIGHLAND PARK, TX 75205",DEA,NTBD2018,32.828474,-96.7965457
4918,KILLEEN POLICE DEPARTMENT,TX,76542,"http://maps.google.com/maps?q=3304 COMMUNITY BLVD.,+KILLEEN,+TX+76542&hl=en","3304 COMMUNITY BLVD., KILLEEN, TX 76542",DEA,NTBD2018,31.0376894,-97.7196908
4919,LA VERNIA HIGH SCHOOL,TX,78121,"http://maps.google.com/maps?q=225 BLUEBONNET,+LA VERNIA,+TX+78121&hl=en","225 BLUEBONNET, LA VERNIA, TX 78121",DEA,NTBD2018,29.3520567,-98.121972
4929,MARBLE FALLS POLICE DEPARTMENT,TX,78654,"http://maps.google.com/maps?q=606 AVENUE N,+MARBLE FALLS,+TX+78654&hl=en","606 AVENUE N, MARBLE FALLS, TX 78654",DEA,NTBD2018,30.5778531,-98.2812632
4932,MILLS COUNTY LAW ENFORCEMENT CENTER,TX,76844,"http://maps.google.com/maps?q=2111 PRIDY RD.,+GOLDTHWAITE,+TX+76844&hl=en","2111 PRIDY RD., GOLDTHWAITE, TX 76844",DEA,NTBD2018,31.4659719,-98.567972
4942,ROUND ROCK POLICE DEPARTMENT,TX,78665,"http://maps.google.com/maps?q=2701 NORTH MAYS,+ROUND ROCK,+TX+78665&hl=en","2701 NORTH MAYS, ROUND ROCK, TX 78665",DEA,NTBD2018,30.5404058,-97.687185
4946,SEALY POLICE DEPARTMENT,TX,77474,"http://maps.google.com/maps?q=1320 REXVILLE ROAD,+SEALY,+TX+77474&hl=en","1320 REXVILLE ROAD, SEALY, TX 77474",DEA,NTBD2018,29.7671536,-96.1630142
4948,SOUTHLAKE PD,TX,76092,"http://maps.google.com/maps?q=600 STATE ST,+SOUTHLAKE,+TX+76092&hl=en","600 STATE ST, SOUTHLAKE, TX 76092",DEA,NTBD2018,32.9475495,-97.133086
4950,TARRANT COUNTY CORRECTIONS CENTER MAIN LOBBY,TX,76196,"http://maps.google.com/maps?q=100 N. LAMAR,+FORT WORTH,+TX+76196&hl=en","100 N. LAMAR, FORT WORTH, TX 76196",DEA,NTBD2018,32.7558834,-97.3366766
4954,TEXAS A&M,TX,78224,"http://maps.google.com/maps?q=ONE UNIVERSITY WAY,+SAN ANTONIO,+TX+78224&hl=en","ONE UNIVERSITY WAY, SAN ANTONIO, TX 78224",DEA,NTBD2018,29.3037111,-98.5229708
4957,THE HILLS OF LAKEWAY,TX,78738,"http://maps.google.com/maps?q=TWO CLUBS ESTATES PARKWAY,+AUSTIN,+TX+78738&hl=en","TWO CLUBS ESTATES PARKWAY, AUSTIN, TX 78738",DEA,NTBD2018,30.3486691,-97.9939508
4960,TRAVIS COUNTY CONSTABLE PRECINCT 4,TX,78744,"http://maps.google.com/maps?q=4011 MCKINNEY FALLS PARKWAY #1100,+AUSTIN,+TX+78744&hl=en","4011 MCKINNEY FALLS PARKWAY #1100, AUSTIN, TX 78744",DEA,NTBD2018,30.1949882,-97.6939013
4975,GAZEBO ON THE TOWN SQUARE,TX,75125,"http://maps.google.com/maps?q=100 TOWN PLAZA,+FERRIS,+TX+75125&hl=en","100 TOWN PLAZA, FERRIS, TX 75125",DEA,NTBD2018,32.5342865,-96.6654181
5017,PUEBLO RURAL FIRE DEPARTMENT,CO,81001,"http://maps.google.com/maps?q=29912 HIGHWAY 50 EAST,+PUEBLO,+CO+81001&hl=en","29912 HIGHWAY 50 EAST, PUEBLO, CO 81001",DEA,NTBD2018,38.2445082,-104.5072256
5018,SOUTH COUNTY FIRE STATION,CO,81003,"http://maps.google.com/maps?q=4495 BENT BROTHERS,+PUEBLO,+CO+81003&hl=en","4495 BENT BROTHERS, PUEBLO, CO 81003",DEA,NTBD2018,37.9449977,-104.8363758
5055,KEMP POLICE DEPARTMENT,TX,75143,"http://maps.google.com/maps?q=100 SOUTH STATE HIGHWAY 274,+KEMP,+TX+75143&hl=en","100 SOUTH STATE HIGHWAY 274, KEMP, TX 75143",DEA,NTBD2018,32.4316355,-96.223534
5065,ENNIS ISD ADMINISTRATION BUILDING,TX,75119,"http://maps.google.com/maps?q=303 KNOX ST,+ENNIS,+TX+75119&hl=en","303 KNOX ST, ENNIS, TX 75119",DEA,NTBD2018,32.327144,-96.629993
5068,MAYPEARL PD,TX,76064,"http://maps.google.com/maps?q=104 E. SECOND,+MAYPEARL,+TX+76064&hl=en","104 E. SECOND, MAYPEARL, TX 76064",DEA,NTBD2018,32.3091599,-97.0125073
5071,NOLAN RIVER MALL,TX,76033,"http://maps.google.com/maps?q=1663 W. HENDERSON,+CLEBURNE,+TX+76033&hl=en","1663 W. HENDERSON, CLEBURNE, TX 76033",DEA,NTBD2018,32.3341863,-97.4197156
5073,ELISA CARVER PARK,TX,76059,"http://maps.google.com/maps?q=705 N. OLD BETSY ROAD,+KEENE,+TX+76059&hl=en","705 N. OLD BETSY ROAD, KEENE, TX 76059",DEA,NTBD2018,32.4055428,-97.3257819
5075,HOOD COUNTY EOC,TX,76048,"http://maps.google.com/maps?q=401 DEPUTY LARRY MILLER DR,+GRANBURY,+TX+76048&hl=en","401 DEPUTY LARRY MILLER DR, GRANBURY, TX 76048",DEA,NTBD2018,32.443488,-97.8061649
5091,STELLA ROBERTS RECYCLING CENTER,TX,77584,"http://maps.google.com/maps?q=5800 MAGNOLIA,+PEARLAND,+TX+77584&hl=en","5800 MAGNOLIA, PEARLAND, TX 77584",DEA,NTBD2018,29.545135,-95.3099646
5094,COALITION OF SUBSTANCE ABUSE PREVENTION HOUSTON COMMUNITY COLLEGE,TX,77043,"http://maps.google.com/maps?q=1010 WEST SAM HOUSTON PARKWAY NORTH,+HOUSTON,+TX+77043&hl=en","1010 WEST SAM HOUSTON PARKWAY NORTH(MAIN ENTRANCE), HOUSTON, TX 77043",DEA,NTBD2018,29.7866317,-95.5609109
5095,CYFAIR VFD STATION 11,TX,77433,"http://maps.google.com/maps?q=18132 WEST ROAD,+CYPRESS,+TX+77433&hl=en","18132 WEST ROAD, CYPRESS, TX 77433",DEA,NTBD2018,29.9077205,-95.6967428
5098,FULSHEAR POLICE DEPARTMENT,TX,77441,"http://maps.google.com/maps?q=29255 FM1093,+FULSHEAR,+TX+77441&hl=en","29255 FM1093, FULSHEAR, TX 77441",DEA,NTBD2018,29.6920998,-95.8764555
5099,GUS GEORGE ACADEMY,TX,77469,"http://maps.google.com/maps?q=1521 EUGENE HEIMANN CIRCLE,+RICHMOND,+TX+77469&hl=en","1521 EUGENE HEIMANN CIRCLE, RICHMOND, TX 77469",DEA,NTBD2018,29.5751595,-95.7512944
5102,HARRIS COUNTY SHERIFF'S OFFICE FRANZ ROAD STOREFRONT,TX,77449,"http://maps.google.com/maps?q=19818 FRANZ ROAD,+KATY,+TX+77449&hl=en","19818 FRANZ ROAD, KATY, TX 77449",DEA,NTBD2018,29.8031079,-95.7209954
5104,HARRIS COUNTY SHERIFF'S OFFICE DISTRICT 5,TX,77375,"http://maps.google.com/maps?q=23828 TOMBALL PARKWAY,+TOMBALL,+TX+77375&hl=en","23828 TOMBALL PARKWAY, TOMBALL, TX 77375",DEA,NTBD2018,30.0298463,-95.5998407
5113,MONTGOMERY COUNTY ISD POLICE DEPT.,TX,77356,"http://maps.google.com/maps?q=22825 HWY 105 W.,+MONTGOMERY,+TX+77356&hl=en","22825 HWY 105 W., MONTGOMERY, TX 77356",DEA,NTBD2018,30.3872871,-95.7203981
5115,THE WOODLANDS TOWNSHIP TOWN HALL (FRONT PARKING LOT),TX,77381,"http://maps.google.com/maps?q=2801 TECHNOLOGY FOREST BOULEVARD,+THE WOODLANDS,+TX+77381&hl=en","2801 TECHNOLOGY FOREST BOULEVARD, THE WOODLANDS, TX 77381",DEA,NTBD2018,30.1770395,-95.4795015
5116,NAVASOTA POLICE DEPARTMENT,TX,77868,"http://maps.google.com/maps?q=200 BLOCK OF HOLLAND STREET,+NAVASOTA,+TX+77868&hl=en","200 BLOCK OF HOLLAND STREET, NAVASOTA, TX 77868",DEA,NTBD2018,30.3880122,-96.0851833
5118,RICHMOND POLICE DEPARTMENT,TX,77469,"http://maps.google.com/maps?q=600 PRESTON STREET,+RICHMOND,+TX+77469&hl=en","600 PRESTON STREET, RICHMOND, TX 77469",DEA,NTBD2018,29.5837543,-95.764423
5119,SHENANDOAH POLICE DEPARTMENT SHENANDOAH CITY HALL,TX,77381,"http://maps.google.com/maps?q=29955 IH-45 NORTH,+SHENANDOAH,+TX+77381&hl=en","29955 IH-45 NORTH, SHENANDOAH, TX 77381",DEA,NTBD2018,30.1849494,-95.4536196
5122,UNIVERSITY OF HOUSTON CAMPUS PHARMACY,TX,77204,"http://maps.google.com/maps?q=4501 WHEELER AVENUE,+HOUSTON,+TX+77204&hl=en","4501 WHEELER AVENUE, HOUSTON, TX 77204",DEA,NTBD2018,29.7165836,-95.3431848
5129,ELDORADO SERVICE CENTER,TX,76936,"http://maps.google.com/maps?q=400 WEST MURCHISON,+ELDORADO,+TX+76936&hl=en","400 WEST MURCHISON, ELDORADO, TX 76936",DEA,NTBD2018,30.8559607,-100.5960719
5131,MASONIC LODGE,TX,78832,"http://maps.google.com/maps?q=503 S. ANN,+BRACKETTVILLE,+TX+78832&hl=en","503 S. ANN, BRACKETTVILLE, TX 78832",DEA,NTBD2018,29.3114213,-100.4173785
5133,DEL RIO CIVIC CENTER,TX,78840,"http://maps.google.com/maps?q=1915 VETERANS BLVD,+DEL RIO,+TX+78840&hl=en","1915 VETERANS BLVD, DEL RIO, TX 78840",DEA,NTBD2018,29.3829279,-100.9044104
5135,RICHWOOD POLICE DEPARTMENT,TX,77531,"http://maps.google.com/maps?q=1800 NORTH BRAZOSPORT BOULEVARD,+RICHWOOD,+TX+77531&hl=en","1800 NORTH BRAZOSPORT BOULEVARD, RICHWOOD, TX 77531",DEA,NTBD2018,29.0574838,-95.4059813
5141,KIII TV STATION,TX,78411,"http://maps.google.com/maps?q=5002 SPID,+CORPUS CHRISTI,+TX+78411&hl=en","5002 SPID, CORPUS CHRISTI, TX 78411",DEA,NTBD2018,27.713899,-97.380073
5142,KINGSVILLE CHAMBER OF COMMERCE,TX,78363,"http://maps.google.com/maps?q=635 W. KING AVENUE,+KINGSVILLE,+TX+78363&hl=en","635 W. KING AVENUE, KINGSVILLE, TX 78363",DEA,NTBD2018,27.5152246,-97.8760439
5143,TEXAS A&M,TX,78363,"http://maps.google.com/maps?q=1010 WEST AVENUE B.,+KINGSVILLE,+TX+78363&hl=en","1010 WEST AVENUE B., KINGSVILLE, TX 78363",DEA,NTBD2018,27.526892,-97.881798
5145,COTULLA COURTHOUSE,TX,78014,"http://maps.google.com/maps?q=101 COURTHOUSE SQUARE,+COTULLA,+TX+78014&hl=en","101 COURTHOUSE SQUARE, COTULLA, TX 78014",DEA,NTBD2018,28.4356013,-99.2366004
5146,TRACTOR SUPPLY CO.,TX,78852,"http://maps.google.com/maps?q=2116 TOWN SQUARE BLVD.,+EAGLE PASS,+TX+78852&hl=en","2116 TOWN SQUARE BLVD., EAGLE PASS, TX 78852",DEA,NTBD2018,28.7206548,-100.4746627
5149,VALLE VISTA MALL INSIDE MALL IN FRONT OF FOOD COURT ENTRANCE,TX,78552,"http://maps.google.com/maps?q=2020 SOUTH EXPRESSWAY 83,+HARLINGEN,+TX+78552&hl=en","2020 SOUTH EXPRESSWAY 83, HARLINGEN, TX 78552",DEA,NTBD2018,26.182743,-97.7193039
5151,GUADALUPE PLAZA,TX,78584,"http://maps.google.com/maps?q=5 EAST GRANT STREET, HWY 83,+ROMA,+TX+78584&hl=en","5 EAST GRANT STREET, HWY 83, ROMA, TX 78584",DEA,NTBD2018,26.4099283,-98.9605344
5152,JUNIOR'S GROCERY STORE,TX,78589,"http://maps.google.com/maps?q=108 E. FM 495,+SAN JUAN,+TX+78589&hl=en","108 E. FM 495, SAN JUAN, TX 78589",DEA,NTBD2018,26.2075061,-98.1510375
5153,LA JOYA POLICE DEPARTMENT,TX,78560,"http://maps.google.com/maps?q=100 WEST US 83,+LA JOYA,+TX+78560&hl=en","100 WEST US 83, LA JOYA, TX 78560",DEA,NTBD2018,26.2480724,-98.4789746
5154,LYFORD ISD POLICE DEPARTMENT,TX,78569,"http://maps.google.com/maps?q=8204 SIMON GOMEZ RD,+LYFORD,+TX+78569&hl=en","8204 SIMON GOMEZ RD, LYFORD, TX 78569",DEA,NTBD2018,26.4107342,-97.8002914
5160,SUNRISE MALL INSIDE MALL IN FRONT OF LUBY'S RESTAURANT,TX,78521,"http://maps.google.com/maps?q=2370 N. EXPRESSWAY,+BROWNSVILLE,+TX+78521&hl=en","2370 N. EXPRESSWAY, BROWNSVILLE, TX 78521",DEA,NTBD2018,25.9431452,-97.502179
5163,WALGREENS PARKING LOT,NM,88240,"http://maps.google.com/maps?q=1401 N TURNER,+HOBBS,+NM+88240&hl=en","1401 N TURNER, HOBBS, NM 88240",DEA,NTBD2018,32.71313,-103.1380459
5169,HARRAL AUDITORIUM,TX,79072,"http://maps.google.com/maps?q=700 UTICA STREET,+PLAINVIEW,+TX+79072&hl=en","700 UTICA STREET, PLAINVIEW, TX 79072",DEA,NTBD2018,34.1879593,-101.7294102
5170,ARTESIA PD ARTESIA PUBLIC LIBRARY,NM,88210,"http://maps.google.com/maps?q=205 W QUAY,+ARTESIA,+NM+88210&hl=en","205 W QUAY, ARTESIA, NM 88210",DEA,NTBD2018,32.8410597,-104.398639
5171,CARLSBAD PD,NM,88220,"http://maps.google.com/maps?q=500 E. CHURCH,+CARLSBAD,+NM+88220&hl=en","500 E. CHURCH, CARLSBAD, NM 88220",DEA,NTBD2018,32.4285254,-104.2211203
5174,JEFF DAVIS COUNTY SO,TX,79734,"http://maps.google.com/maps?q=105 COURT STREET,+FORT DAVIS,+TX+79734&hl=en","105 COURT STREET, FORT DAVIS, TX 79734",DEA,NTBD2018,30.5892465,-103.8952701
5183,MESILLA TOWN MUNICIPAL COURT BLDG TOWN OF MESILLA,NM,88046,"http://maps.google.com/maps?q=2231 AVENIDA DE MESILLA,+MESILLA,+NM+88046&hl=en","2231 AVENIDA DE MESILLA, MESILLA, NM 88046",DEA,NTBD2018,32.2766398,-106.7944253
5189,MONTANA PATROL STATION,TX,79936,"http://maps.google.com/maps?q=12501 MONTANA,+EL PASO,+TX+79936&hl=en","12501 MONTANA, EL PASO, TX 79936",DEA,NTBD2018,31.8093896,-106.255324
5196,HATCH POLICE DEPARTMENT,NM,87937,"https://www.google.com/maps/place/Hatch+Village+Police+Department/@32.6708138,-107.1665471,17z/data=!3m1!4b1!4m5!3m4!1s0x86dfac4a34fe4bc9:0x6623db4b5429c659!8m2!3d32.6708093!4d-107.1643584","#5 CHILE CAPITAL LANE, HATCH, NM 87937",DEA,NTBD2018,32.6708138,-107.1665471
5197,BUILDING #33/SHOPPETTE,NM,88330,"http://maps.google.com/maps?q=733 FIRST STREET,+HOLLOMAN AIR FORCE BASE,+NM+88330&hl=en","733 FIRST STREET, HOLLOMAN AIR FORCE BASE, NM 88330",DEA,NTBD2018,32.8417284,-106.0789515
5198,HOLLOMAN AFB BASE EXCHANGE,NM,88330,"http://maps.google.com/maps?q=551 4TH STREET, BUILDING 227,+HOLLOMAN AFB,+NM+88330&hl=en","551 4TH STREET, BUILDING 227, HOLLOMAN AFB, NM 88330",DEA,NTBD2018,32.838345,-106.0832152
5199,HORIZON POLICE DEPARTMENT,TX,79928,"http://maps.google.com/maps?q=14999 DARRINGTON RD.,+HORIZON CITY,+TX+79928&hl=en","14999 DARRINGTON RD., HORIZON CITY, TX 79928",DEA,NTBD2018,31.6835894,-106.2017936
5201,WALMART NEIGHBORHOOD MARKET,NM,88011,"http://maps.google.com/maps?q=150 N SONOMA RANCH BLVD,+LAS CRUCES,+NM+88011&hl=en","150 N SONOMA RANCH BLVD, LAS CRUCES, NM 88011",DEA,NTBD2018,32.3280094,-106.7221724
5202,WALMART SUPERCENTER,NM,88011,"http://maps.google.com/maps?q=3331 RINCONADA BLVD,+LAS CRUCES,+NM+88011&hl=en","3331 RINCONADA BLVD, LAS CRUCES, NM 88011",DEA,NTBD2018,32.360105,-106.7461321
5203,STATE POLICE BUILDING,NM,88011,"http://maps.google.com/maps?q=4055 SONOMA RANCH BLVD,+LAS CRUCES,+NM+88011&hl=en","4055 SONOMA RANCH BLVD, LAS CRUCES, NM 88011",DEA,NTBD2018,32.3600571,-106.7412499
5204,NMSU,NM,88003,"http://maps.google.com/maps?q=CORBETT CENTER STUDENT UNION,+LAS CRUCES,+NM+88003&hl=en","CORBETT CENTER STUDENT UNION, LAS CRUCES, NM 88003",DEA,NTBD2018,32.2828895,-106.7476987
5222,CAON CITY POLICE DEPARTMENT PARKING LOT,CO,81212,"http://maps.google.com/maps?q=161 JUSTICE CENTER ROAD,+CANON CITY,+CO+81212&hl=en","161 JUSTICE CENTER ROAD, CANON CITY, CO 81212",DEA,NTBD2018,38.44534,-105.1841516
5225,ELPASO COUNTY HOUSEHOLD HAZ WATER FACILITY,CO,80922,"http://maps.google.com/maps?q=3255 AKERS DRIVE,+COLORADO SPRINGS,+CO+80922&hl=en","3255 AKERS DRIVE, COLORADO SPRINGS, CO 80922",DEA,NTBD2018,38.8804421,-104.6878244
5229,COLUMBINE VALLEY PD,CO,80123,"https://www.google.com/maps/place/2+Middlefield+Rd,+Columbine+Valley,+CO+80123/@39.6065097,-105.037074,17z/data=!3m1!4b1!4m5!3m4!1s0x876b7e2a304d2e13:0xbc70bdf14f27bd83!8m2!3d39.6065056!4d-105.0348853","#2 MIDDLEFIELD RD, COLUMBINE VALLEY, CO 80123",DEA,NTBD2018,39.6065097,-105.037074
