name,address,state_x,postal_x,source_x,lat,lng,source_date_x,googleMapsUrl_x,county,googleMapsUrl_y,state_y,postal_y,source_y,source_date_y,_merge
"LONGS DRUG STORES CALIFORNIA, L.L.C.","670 EL CERRITO PLZ, EL CERRITO, CA 94530",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C670%20EL%20CERRITO%20PLZ%2C+EL%20CERRITO%2C+CA+94530,CA,94530.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","699 LEWELLING BLVD, AN LEANDRO, CA 94579",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C699%20LEWELLING%20BLVD%2C+SAN%20LEANDRO%2C+CA+94579,CA,94579.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","7201 REGIONAL ST, DUBLIN, CA 94568",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C7201%20REGIONAL%20ST%2C+DUBLIN%2C+CA+94568,CA,94568.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","738 BANCROFT RD, WALNUT CREEK, CA 94598",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C738%20BANCROFT%20RD%2C+WALNUT%20CREEK%2C+CA+94598,CA,94598.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","750 BLOSSOM HILL RD, LOS GATOS, CA 95032",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C750%20BLOSSOM%20HILL%20RD%2C+LOS%20GATOS%2C+CA+95032,CA,95032.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","759 E BLITHEDALE AVE, MILL VALLEY, CA 94941",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C759%20E%20BLITHEDALE%20AVE%2C+MILL%20VALLEY%2C+CA+94941,CA,94941.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","77 BOVET RD, AN MATEO, CA 94402",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C77%20BOVET%20RD%2C+SAN%20MATEO%2C+CA+94402,CA,94402.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","809 BAY AVE, APITOLA, CA 95010",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C809%20BAY%20AVE%2C+CAPITOLA%2C+CA+95010,CA,95010.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","821 THE ALAMED, AN JOSE, CA 95126",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C821%20THE%20ALAMEDA%2C+SAN%20JOSE%2C+CA+95126,CA,95126.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","850 CALIFORNIA ST, MOUNTAIN VIEW, CA 94041",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C850%20CALIFORNIA%20ST%2C+MOUNTAIN%20VIEW%2C+CA+94041,CA,94041.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","872 N DELAWARE ST, AN MATEO, CA 94401",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C872%20N%20DELAWARE%20ST%2C+SAN%20MATEO%2C+CA+94401,CA,94401.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","880 SIR FRANCIS DRAKE BLVD, AN ANSELMO, CA 94960",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C880%20SIR%20FRANCIS%20DRAKE%20BLVD%2C+SAN%20ANSELMO%2C+CA+94960,CA,94960.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","885 ISLAND DR STE, ALAMEDA, CA 94502",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C885%20ISLAND%20DR%20STE%20A%2C+ALAMEDA%2C+CA+94502,CA,94502.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","9120 ALCOSTA BLVD, AN RAMON, CA 94583",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C9120%20ALCOSTA%20BLVD%2C+SAN%20RAMON%2C+CA+94583,CA,94583.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","931 MARINA VILLAGE PKWY, ALAMEDA, CA 94501",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C931%20MARINA%20VILLAGE%20PKWY%2C+ALAMEDA%2C+CA+94501,CA,94501.0,DEA,Oct2018,right_only
"LONGS DRUG STORES CALIFORNIA, L.L.C.","987 E HILLSDALE BLVD, FOSTER CITY, CA 94404",,,,,,,,,http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C987%20E%20HILLSDALE%20BLVD%2C+FOSTER%20CITY%2C+CA+94404,CA,94404.0,DEA,Oct2018,right_only
MARIN MEDICAL PHARMACY,"NORTHGATE MEDICAL/DENTAL CTR, 750 LAS GALLINAS AVE #104, AN RAFAEL, CA 94903",,,,,,,,,http://maps.google.com/maps?q=MARIN%20MEDICAL%20PHARMACY%2CNORTHGATE%20MEDICAL/DENTAL%20CTR%2C+SAN%20RAFAEL%2C+CA+94903,CA,94903.0,DEA,Oct2018,right_only
MEDEX DRUGS,"401-405 EAST SANTA CLARA ST, AN JOSE, CA 95113",,,,,,,,,http://maps.google.com/maps?q=MEDEX%20DRUGS%2C401-405%20EAST%20SANTA%20CLARA%20ST%2C+SAN%20JOSE%2C+CA+95113,CA,95113.0,DEA,Oct2018,right_only
MIDTOWN PHARMACY PROFESSIONAL CORPORATIO,"2173 HARBOR BAY PARKWAY, ALAMEDA, CA 94502",,,,,,,,,http://maps.google.com/maps?q=MIDTOWN%20PHARMACY%20PROFESSIONAL%20CORPORATION%2C2173%20HARBOR%20BAY%20PARKWAY%2C+ALAMEDA%2C+CA+94502,CA,94502.0,DEA,Oct2018,right_only
"MISSION WELLNESS HEALTHCARE, LLC","2424 MISSION STREET, AN FRANCISCO, CA 94110",,,,,,,,,http://maps.google.com/maps?q=MISSION%20WELLNESS%20HEALTHCARE%20LLC%2C2424%20MISSION%20STREET%2C+SAN%20FRANCISCO%2C+CA+94110,CA,94110.0,DEA,Oct2018,right_only
MOWRY MEDICAL PHARMACY,"999 MOWRY AVENUE, SUITE #, FREMONT, CA 94538",,,,,,,,,http://maps.google.com/maps?q=MOWRY%20MEDICAL%20PHARMACY%2C1999%20MOWRY%20AVENUE%2C+FREMONT%2C+CA+94538,CA,94538.0,DEA,Oct2018,right_only
EMS - CLEMENT PHARMACY,"019 CLEMENT ST, AN FRANCISCO, CA 94118",,,,,,,,,http://maps.google.com/maps?q=NEMS%20%20CLEMENT%20PHARMACY%2C1019%20CLEMENT%20ST%2C+SAN%20FRANCISCO%2C+CA+94118,CA,94118.0,DEA,Oct2018,right_only
EMS- EASTMOOR PHARMACY,"211 EASTMOOR AVE, DALY CITY, CA 94015",,,,,,,,,http://maps.google.com/maps?q=NEMS%20EASTMOOR%20PHARMACY%2C211%20EASTMOOR%20AVE%2C+DALY%20CITY%2C+CA+94015,CA,94015.0,DEA,Oct2018,right_only
EMS- LUNDY PHARMACY,"870 LUNDY AVE, AN JOSE, CA 95131",,,,,,,,,http://maps.google.com/maps?q=NEMS%20LUNDY%20PHARMACY%2C1870%20LUNDY%20AVE%2C+SAN%20JOSE%2C+CA+95131,CA,95131.0,DEA,Oct2018,right_only
EMS-NORIEGA PHARMACY,"400 NORIEGA ST, AN FRANCISCO, CA 94122",,,,,,,,,http://maps.google.com/maps?q=NEMSNORIEGA%20PHARMACY%2C1400%20NORIEGA%20ST%2C+SAN%20FRANCISCO%2C+CA+94122,CA,94122.0,DEA,Oct2018,right_only
EMS-SAN BRUNO PHARMACY,"2574 SAN BRUNO AVE, AN FRANCISCO, CA 94134",,,,,,,,,http://maps.google.com/maps?q=NEMSSAN%20BRUNO%20PHARMACY%2C2574%20SAN%20BRUNO%20AVE%2C+SAN%20FRANCISCO%2C+CA+94134,CA,94134.0,DEA,Oct2018,right_only
EW OAKLAND PHARMACY - LAKE MERRITT,"250 E18TH ST, 3RD FLOOR, OAKLAND, CA 94606",,,,,,,,,http://maps.google.com/maps?q=NEW%20OAKLAND%20PHARMACY%20%20LAKE%20MERRITT%2C250%20E18TH%20ST%2C+OAKLAND%2C+CA+94606,CA,94606.0,DEA,Oct2018,right_only
EW OAKLAND PHARMACY_#1,"333 9TH ST, OAKLAND, CA 94607",,,,,,,,,http://maps.google.com/maps?q=NEW%20OAKLAND%20PHARMACY%2C333%209TH%20ST%2C+OAKLAND%2C+CA+94607,CA,94607.0,DEA,Oct2018,right_only
EWARK HALLER'S PHARMACY,"6170 THORNTON AVE SUITE E, NEWARK, CA 94560",,,,,,,,,http://maps.google.com/maps?q=NEWARK%20HALLERS%20PHARMACY%2C6170%20THORNTON%20AVE%20SUITE%20E%2C+NEWARK%2C+CA+94560,CA,94560.0,DEA,Oct2018,right_only
"OR-CAL PHARMACIES, INC","4090 E. HIGHWAY 88, LOCKEFORD, CA 95237",,,,,,,,,http://maps.google.com/maps?q=NORCAL%20PHARMACIES%20INC%2C14090%20E.%20HIGHWAY%2088%2C+LOCKEFORD%2C+CA+95237,CA,95237.0,DEA,Oct2018,right_only
ORTH EAST MEDICAL SERVICES,"520 STOCKTON STREET, AN FRANCISCO, CA 94133",,,,,,,,,http://maps.google.com/maps?q=NORTH%20EAST%20MEDICAL%20SERVICES%2C1520%20STOCKTON%20STREET%2C+SAN%20FRANCISCO%2C+CA+94133,CA,94133.0,DEA,Oct2018,right_only
"OMEGAMARG PHARMACY, INC","21 TUNSTEAD AVENUE, AN ANSELMO, CA 94960",,,,,,,,,http://maps.google.com/maps?q=OMEGAMARG%20PHARMACY%20INC%2C121%20TUNSTEAD%20AVENUE%2C+SAN%20ANSELMO%2C+CA+94960,CA,94960.0,DEA,Oct2018,right_only
ONE COMMUNITY HEALTH PHARMACY,"500 21ST ST BLDG B STE 1-036, ACRAMENTO, CA 95811",,,,,,,,,http://maps.google.com/maps?q=ONE%20COMMUNITY%20HEALTH%20PHARMACY%2C1500%2021ST%20ST%20BLDG%20B%20STE%201-036%2C+SACRAMENTO%2C+CA+95811,CA,95811.0,DEA,Oct2018,right_only
ONESOURCE COMPOUNDING PHARMACY,"04 WHISPERING PINES DRIVE SUITE 105, OTTS VALLEY, CA 95066",,,,,,,,,http://maps.google.com/maps?q=ONESOURCE%20COMPOUNDING%20PHARMACY%2C104%20WHISPERING%20PINES%20DRIVE%20SUITE%20105%2C+SCOTTS%20VALLEY%2C+CA+95066,CA,95066.0,DEA,Oct2018,right_only
POST DIVISADERO MEDICAL PHCY,"2299 POST STREET, SUITE 109, AN FRANCISCO, CA 94115",,,,,,,,,http://maps.google.com/maps?q=POST%20DIVISADERO%20MEDICAL%20PHCY%2C2299%20POST%20STREET%2C+SAN%20FRANCISCO%2C+CA+94115,CA,94115.0,DEA,Oct2018,right_only
PUCCI'S PHARMACY,"2821 J STREET, ACRAMENTO, CA 95816",,,,,,,,,http://maps.google.com/maps?q=PUCCIS%20PHARMACY%2C2821%20J%20STREET%2C+SACRAMENTO%2C+CA+95816,CA,95816.0,DEA,Oct2018,right_only
"RELIABLE REXALL SUNSET PHARMACY, INC","801 IRVING STREET, AN FRANCISCO, CA 94122",,,,,,,,,http://maps.google.com/maps?q=RELIABLE%20REXALL%20SUNSET%20PHARMACY%20INC%2C801%20IRVING%20STREET%2C+SAN%20FRANCISCO%2C+CA+94122,CA,94122.0,DEA,Oct2018,right_only
RODERICK PHARMACY GROUP INC,"DBA RX EXPRESS PHARMACY, 711 E MARKET STREET, TOCKTON, CA 95202",,,,,,,,,http://maps.google.com/maps?q=RODERICK%20PHARMACY%20GROUP%20INC%2CDBA%20RX%20EXPRESS%20PHARMACY%2C+STOCKTON%2C+CA+95202,CA,95202.0,DEA,Oct2018,right_only
"SACRAMENTO STATE, STUDENT HEALTH SERVICES PHARMACY","THE WELL 6000 J STREET 1ST FL, ACRAMENTO, CA 95819",,,,,,,,,http://maps.google.com/maps?q=SACRAMENTO%20STATE%20STUDENT%20HEALTH%20SERVICES%20PHARMACY%2CTHE%20WELL%206000%20J%20STREET%201ST%20FL%2C+SACRAMENTO%2C+CA+95819,CA,95819.0,DEA,Oct2018,right_only
SAN LEANDRO HOSPITAL,"3855 E 14TH STREET, AN LEANDRO, CA 94578",,,,,,,,,http://maps.google.com/maps?q=SAN%20LEANDRO%20HOSPITAL%2C13855%20E%2014TH%20STREET%2C+SAN%20LEANDRO%2C+CA+94578,CA,94578.0,DEA,Oct2018,right_only
SAN MATEO MEDICAL CENTER,"222 W. 39TH AVE, AN MATEO, CA 94403",,,,,,,,,http://maps.google.com/maps?q=SAN%20MATEO%20MEDICAL%20CENTER%2C222%20W.%2039TH%20AVE%2C+SAN%20MATEO%2C+CA+94403,CA,94403.0,DEA,Oct2018,right_only
SAN MATEO NEIGHBORHOOD PHARMACY,"9 37TH AVENUE, AN MATEO, CA 94403",,,,,,,,,http://maps.google.com/maps?q=SAN%20MATEO%20NEIGHBORHOOD%20PHARMACY%2C9%2037TH%20AVENUE%2C+SAN%20MATEO%2C+CA+94403,CA,94403.0,DEA,Oct2018,right_only
SAVCO PHARMACY,"455 OCONNOR DR, SUITE 190, AN JOSE, CA 95128",,,,,,,,,http://maps.google.com/maps?q=SAVCO%20PHARMACY%2C455%20OCONNOR%20DR%2C+SAN%20JOSE%2C+CA+95128,CA,95128.0,DEA,Oct2018,right_only
SCRIPTDASH INC.,"400 TENNESSEE STREET UNIT 2, AN FRANCISCO, CA 94107",,,,,,,,,http://maps.google.com/maps?q=SCRIPTDASH%20INC%2C1400%20TENNESSEE%20STREET%20UNIT%202%2C+SAN%20FRANCISCO%2C+CA+94107,CA,94107.0,DEA,Oct2018,right_only
SF GENERAL HOSPITAL MED CE,"DEPT OF PHARMACY ROOM 1P2, 1001 POTRERO AVE, AN FRANCISCO, CA 94110",,,,,,,,,http://maps.google.com/maps?q=SF%20GENERAL%20HOSPITAL%20MED%20CEN%2CDEPT%20OF%20PHARMACY%20ROOM%201P2%2C+SAN%20FRANCISCO%2C+CA+94110,CA,94110.0,DEA,Oct2018,right_only
SORCI HEALTHCARE PHARMACY,"5714 LOS GATOS BLVD STE, LOS GATOS, CA 95032",,,,,,,,,http://maps.google.com/maps?q=SORCI%20HEALTHCARE%20PHARMACY%2C15714%20LOS%20GATOS%20BLVD%20STE%20A%2C+LOS%20GATOS%2C+CA+95032,CA,95032.0,DEA,Oct2018,right_only
STANFORD HEALTH CARE PHARMACY,"875 BLAKE WILBUR DR STE CC1102, PALO ALTO, CA 94305",,,,,,,,,http://maps.google.com/maps?q=STANFORD%20HEALTH%20CARE%20PHARMACY%2C875%20BLAKE%20WILBUR%20DR%20STE%20CC1102%2C+PALO%20ALTO%2C+CA+94305,CA,94305.0,DEA,Oct2018,right_only
STUDENT HLTH SERVICE PHARMACY,"SAN FRANCISCO STATE UNIVERSITY, 1600 HOLLOWAY AVE, AN FRANCISCO, CA 94132",,,,,,,,,http://maps.google.com/maps?q=STUDENT%20HLTH%20SERVICE%20PHARMACY%2CSAN%20FRANCISCO%20STATE%20UNIVERSITY%2C+SAN%20FRANCISCO%2C+CA+94132,CA,94132.0,DEA,Oct2018,right_only
SUNSHINE CENTER PHARMACY,"66 OLD MISSION ROAD, OUTH SAN FRANCISCO, CA 94080",,,,,,,,,http://maps.google.com/maps?q=SUNSHINE%20CENTER%20PHARMACY%2C1166%20OLD%20MISSION%20ROAD%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080,CA,94080.0,DEA,Oct2018,right_only
USAF 9MDG/SGSM FM4686,"5301 WARREN SHINGLE RD, BEALE AFB, CA 95903",,,,,,,,,http://maps.google.com/maps?q=USAF%20MDGSGSM%20FM%2C15301%20WARREN%20SHINGLE%20RD%2C+BEALE%20AFB%2C+CA+95903,CA,95903.0,DEA,Oct2018,right_only
VASCONI DRUGS,"381 MAIN ST, AINT HELENA, CA 94574",,,,,,,,,http://maps.google.com/maps?q=VASCONI%20DRUGS%2C1381%20MAIN%20ST%2C+SAINT%20HELENA%2C+CA+94574,CA,94574.0,DEA,Oct2018,right_only
VET ADMINISTRATIO,"2221 MARTIN LUTHER KING JR WAY, PHARMACY SERVICE, OAKLAND, CA 94612",,,,,,,,,http://maps.google.com/maps?q=VET%20ADMINISTRATION%2C2221%20MARTIN%20LUTHER%20KING%20JR%20WAY%2C+OAKLAND%2C+CA+94612,CA,94612.0,DEA,Oct2018,right_only
VISITACION VALLEY PHARMACY,"00 LELAND AVE, AN FRANCISCO, CA 94134",,,,,,,,,http://maps.google.com/maps?q=VISITACION%20VALLEY%20PHARMACY%2C100%20LELAND%20AVE%2C+SAN%20FRANCISCO%2C+CA+94134,CA,94134.0,DEA,Oct2018,right_only
WALGREEN CO,"45 S EL CAMINO REAL, MILLBRAE, CA 94030",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C45%20S%20EL%20CAMINO%20REAL%2C+MILLBRAE%2C+CA+94030,CA,94030.0,DEA,Oct2018,right_only
WALGREEN CO.,"050 REDWOOD STREET, VALLEJO, CA 94590",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C1050%20REDWOOD%20STREET%2C+VALLEJO%2C+CA+94590,CA,94590.0,DEA,Oct2018,right_only
WALGREEN CO.,"565 SAN PABLO AVE, EL CERRITO, CA 94530",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C11565%20SAN%20PABLO%20AVE%2C+EL%20CERRITO%2C+CA+94530,CA,94530.0,DEA,Oct2018,right_only
WALGREEN CO.,"89 POTRERO AVE, AN FRANCISCO, CA 94110",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C1189%20POTRERO%20AVE%2C+SAN%20FRANCISCO%2C+CA+94110,CA,94110.0,DEA,Oct2018,right_only
WALGREEN CO.,"21 E EL CAMINO REAL, MOUNTAIN VIEW, CA 94040",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C121%20E%20EL%20CAMINO%20REAL%2C+MOUNTAIN%20VIEW%2C+CA+94040,CA,94040.0,DEA,Oct2018,right_only
WALGREEN CO.,"2120 NEW AIRPORT RD, AUBURN, CA 95603",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C12120%20NEW%20AIRPORT%20RD%2C+AUBURN%2C+CA+95603,CA,95603.0,DEA,Oct2018,right_only
WALGREEN CO.,"351 W CAPITOL AVE, WEST SACRAMENTO, CA 95691",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C1351%20W%20CAPITOL%20AVE%2C+WEST%20SACRAMENTO%2C+CA+95691,CA,95691.0,DEA,Oct2018,right_only
WALGREEN CO.,"5500 WASHINGTON AVE, AN LEANDRO, CA 94579",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C15500%20WASHINGTON%20AVE%2C+SAN%20LEANDRO%2C+CA+94579,CA,94579.0,DEA,Oct2018,right_only
WALGREEN CO.,"718 SOQUEL AVENUE, ANTA CRUZ, CA 95062",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C1718%20SOQUEL%20AVENUE%2C+SANTA%20CRUZ%2C+CA+95062,CA,95062.0,DEA,Oct2018,right_only
WALGREEN CO.,"201 FRONT ST., ANTA CRUZ, CA 95060",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C201%20FRONT%20ST.%2C+SANTA%20CRUZ%2C+CA+95060,CA,95060.0,DEA,Oct2018,right_only
WALGREEN CO.,"210 MT HERMON RD, OTTS VALLEY, CA 95066",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C210%20MT%20HERMON%20RD%2C+SCOTTS%20VALLEY%2C+CA+95066,CA,95066.0,DEA,Oct2018,right_only
WALGREEN CO.,"2201 ARDEN WAY, ACRAMENTO, CA 95825",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C2201%20ARDEN%20WAY%2C+SACRAMENTO%2C+CA+95825,CA,95825.0,DEA,Oct2018,right_only
WALGREEN CO.,"275 SACRAMENTO ST, AN FRANCISCO, CA 94111",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C275%20SACRAMENTO%20ST%2C+SAN%20FRANCISCO%2C+CA+94111,CA,94111.0,DEA,Oct2018,right_only
WALGREEN CO.,"300 UNIVERSITY AVE, PALO ALTO, CA 94301",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C300%20UNIVERSITY%20AVE%2C+PALO%20ALTO%2C+CA+94301,CA,94301.0,DEA,Oct2018,right_only
WALGREEN CO.,"3201 DIVISADERO ST, AN FRANCISCO, CA 94123",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C3201%20DIVISADERO%20ST%2C+SAN%20FRANCISCO%2C+CA+94123,CA,94123.0,DEA,Oct2018,right_only
WALGREEN CO.,"3416 DEER VALLEY RD., ANTIOCH, CA 94531",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C3416%20DEER%20VALLEY%20RD.%2C+ANTIOCH%2C+CA+94531,CA,94531.0,DEA,Oct2018,right_only
WALGREEN CO.,"399 EL CAMINO REAL, OUTH SAN FRANCISCO, CA 94080",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C399%20EL%20CAMINO%20REAL%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080,CA,94080.0,DEA,Oct2018,right_only
WALGREEN CO.,"4070 S EL CAMINO REAL, AN MATEO, CA 94403",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C4070%20S%20EL%20CAMINO%20REAL%2C+SAN%20MATEO%2C+CA+94403,CA,94403.0,DEA,Oct2018,right_only
WALGREEN CO.,"4610 SONOMA HWY, ANTA ROSA, CA 95409",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C4610%20SONOMA%20HWY%2C+SANTA%20ROSA%2C+CA+95409,CA,95409.0,DEA,Oct2018,right_only
WALGREEN CO.,"498 CASTRO ST, AN FRANCISCO, CA 94114",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C498%20CASTRO%20ST%2C+SAN%20FRANCISCO%2C+CA+94114,CA,94114.0,DEA,Oct2018,right_only
WALGREEN CO.,"500 PARNASSUS AVENUE, LEVEL J, ROOM MU-145, AN FRANCISCO, CA 94143",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C500%20PARNASSUS%20AVENUE%2C+SAN%20FRANCISCO%2C+CA+94143,CA,94143.0,DEA,Oct2018,right_only
WALGREEN CO.,"5280 GEARY BLVD, AN FRANCISCO, CA 94118",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C5280%20GEARY%20BLVD%2C+SAN%20FRANCISCO%2C+CA+94118,CA,94118.0,DEA,Oct2018,right_only
WALGREEN CO.,"6144 DEWEY DRIVE, ITRUS HEIGHTS, CA 95621",,,,,,,,,http://maps.google.com/maps?q=WALGREEN%20CO%2C6144%20DEWEY%20DRIVE%2C+CITRUS%20HEIGHTS%2C+CA+95621,CA,95621.0,DEA,Oct2018,right_only
WELL-CARE PHARMACY,"3645 NORTHGATE BLVD, STE F, ACRAMENTO, CA 95834",,,,,,,,,http://maps.google.com/maps?q=WELLCARE%20PHARMACY%2C3645%20NORTHGATE%20BLVD%2C%20STE%20F%2C+SACRAMENTO%2C+CA+95834,CA,95834.0,DEA,Oct2018,right_only
WELLNESS PHARMACY,"4777 LOS GATOS BLVD #10, LOS GATOS, CA 95032",,,,,,,,,http://maps.google.com/maps?q=WELLNESS%20PHARMACY%2C14777%20LOS%20GATOS%20BLVD%20#101%2C+LOS%20GATOS%2C+CA+95032,CA,95032.0,DEA,Oct2018,right_only
AMC COMMUNITY PHARMACY,"381 UNIVERSITY ST SUITE, HEALDSBURG, CA 95448",,,,,,,,,http://maps.google.com/maps?q=AMC%20COMMUNITY%20PHARMACY%2C1381%20UNIVERSITY%20ST%20SUITE%20A%2C+HEALDSBURG%2C+CA+95448,CA,95448.0,DEA,Oct2018,right_only
CLOVERDALE PHARMACY,"790 SOUTH CLOVERDALE BOULEVARD, LOVERDALE, CA 95425",,,,,,,,,http://maps.google.com/maps?q=CLOVERDALE%20PHARMACY%2C790%20SOUTH%20CLOVERDALE%20BOULEVARD%2C+CLOVERDALE%2C+CA+95425,CA,95425.0,DEA,Oct2018,right_only
ORCHARD HOSPITAL,"POST OFFICE BOX 97, 40 SPRUCE ST, GRIDLEY, CA 95948",,,,,,,,,http://maps.google.com/maps?q=ORCHARD%20HOSPITAL%2CPOST%20OFFICE%20BOX%2097%2C+GRIDLEY%2C+CA+95948,CA,95948.0,DEA,Oct2018,right_only
ARNES ARCATA FAMILY DRUG,"080 G STREET, ARCATA, CA 95521",,,,,,,,,http://maps.google.com/maps?q=BARNES%20ARCATA%20FAMILY%20DRUG%2C1080%20G%20STREET%2C+ARCATA%2C+CA+95521,CA,95521.0,DEA,Oct2018,right_only
CLONEYS PHARMACY INC,"567 CITY CENTER ROAD #35, MCKINLEYVILLE, CA 95519",,,,,,,,,http://maps.google.com/maps?q=CLONEYS%20PHARMACY%20INC%2C1567%20CITY%20CENTER%20ROAD%20#35%2C+MCKINLEYVILLE%2C+CA+95519,CA,95519.0,DEA,Oct2018,right_only
GREEN'S FORTUNA PHARMACY,"058 MAIN ST, FORTUNA, CA 95540",,,,,,,,,http://maps.google.com/maps?q=GREENS%20FORTUNA%20PHARMACY%2C1058%20MAIN%20ST%2C+FORTUNA%2C+CA+95540,CA,95540.0,DEA,Oct2018,right_only
LIMAS PROFESSIONAL PHARMACY 1,"2097 HARRISON AVENUE, EUREKA, CA 95501",,,,,,,,,http://maps.google.com/maps?q=LIMAS%20PROFESSIONAL%20PHARMACY%2C2097%20HARRISON%20AVENUE%2C+EUREKA%2C+CA+95501,CA,95501.0,DEA,Oct2018,right_only
PALCO PHARMACY,"SUITE D, PO BOX 157, OTIA, CA 95565",,,,,,,,,http://maps.google.com/maps?q=PALCO%20PHARMACY%2CSUITE%20D%2C+SCOTIA%2C+CA+95565,CA,95565.0,DEA,Oct2018,right_only
ROGUE COMMUNITY HEALTH PHARMACY,"9 MYRTLE ST, MEDFORD, OR 97504",,,,,,,,,http://maps.google.com/maps?q=ROGUE%20COMMUNITY%20HEALTH%20PHARMACY%2C19%20MYRTLE%20ST%2C+MEDFORD%2C+OR+97504,OR,97504.0,DEA,Oct2018,right_only
UNITED INDIAN HEALTH SERVICES,"600 WEEOT WAY, ARCATA, CA 95521",,,,,,,,,http://maps.google.com/maps?q=UNITED%20INDIAN%20HEALTH%20SERVICES%2C1600%20WEEOT%20WAY%2C+ARCATA%2C+CA+95521,CA,95521.0,DEA,Oct2018,right_only
