Data FY,OPDIV,CFDA Num,CFDA Program Title,,State,Award Number,,Award Title,,Award Code,,Budget Year,Action Date,Recipient Name,,ZIP Code,Award Amount
2018,IHS,93441,Indian Self-Determination,,AK,243140003,,Combined Health Services,,02,,5,12/9/2017,NATIVE VILLAGE OF KWINHAGAK,,99655,"$15,360"
2018,IHS,93441,Indian Self-Determination,,AK,243140003,,Combined Health Services,,01,,5,10/24/2017,NATIVE VILLAGE OF KWINHAGAK,,99655,"$75,602"
2018,IHS,93441,Indian Self-Determination,,AK,243160001,,Combined Health Services,,02,,3,12/9/2017,CHITINA VILLAGE COUNCIL,,99556,"$6,948"
2018,IHS,93441,Indian Self-Determination,,AK,243160001,,Combined Health Services,,01,,3,10/24/2017,CHITINA VILLAGE COUNCIL,,99556,"$34,195"
2018,IHS,93441,Indian Self-Determination,,AK,243966024,,Combined Health Services,,02,,18,12/9/2017,Karluk IRA Tribal Council,,99608,"$5,461"
2018,IHS,93441,Indian Self-Determination,,AK,243966024,,Combined Health Services,,01,,18,10/24/2017,Karluk IRA Tribal Council,,99608,"$26,881"
2018,IHS,93441,Indian Self-Determination,,NV,247030009,,Combined Health Services,,03,,15,10/17/2017,WALKER RIVER PAIUTE TRIBE,,89427,"$216,988"
2018,IHS,93441,Indian Self-Determination,,AZ,247990012,,Combined Health Services,,01,,19,10/1/2017,FORT MCDOWELL INDIAN COMMUNITY,,85269,"$199,851"
2018,IHS,93441,Indian Self-Determination,,WA,248000001,,Combined Health Services,,01,,14,10/17/2017,SPOKANE INDIAN TRIBE,,99040-0100,"$179,515"
2018,IHS,93441,Indian Self-Determination,,WA,248000001,,Combined Health Services,,02,,14,12/13/2017,SPOKANE INDIAN TRIBE,,99040-0100,"$36,473"
2018,IHS,93441,Indian Self-Determination,,WA,248000001,,Combined Health Services,,03,,14,12/27/2017,SPOKANE INDIAN TRIBE,,99040-0100,"$72,852"
2018,IHS,93441,Indian Self-Determination,,WA,248070026,,Combined Health Services,,01,,7,10/17/2017,WA HOH TRIBAL BUSINESS COMMUNITY,,98331,"$28,555"
2018,IHS,93441,Indian Self-Determination,,WA,248070026,,Combined Health Services,,02,,7,12/12/2017,WA HOH TRIBAL BUSINESS COMMUNITY,,98331,"$5,801"
2018,IHS,93441,Indian Self-Determination,,ID,248110004,,Combined Health Services,,01,,4,10/17/2017,SHOSHONE-BANNOCK TRIBAL BUSINESS COUNCIL,,83203,"$1,871,448"
2018,IHS,93441,Indian Self-Determination,,ID,248110004,,Combined Health Services,,02,,4,12/12/2017,SHOSHONE-BANNOCK TRIBAL BUSINESS COUNCIL,,83203,"$380,229"
2018,IHS,93441,Indian Self-Determination,,OR,248950012F,,Combined Health Services,,03,,19,12/27/2017,CONFEDERATED TRIBES OF THE WARM SPRINGS RES OF OREGON,,97761,"$61,939"
2018,IHS,93441,Indian Self-Determination,,OR,248950012F,,Combined Health Services,,02,,19,12/13/2017,CONFEDERATED TRIBES OF THE WARM SPRINGS RES OF OREGON,,97761,"$31,010"
2018,IHS,93441,Indian Self-Determination,,OR,248950012F,,Combined Health Services,,01,,19,10/17/2017,CONFEDERATED TRIBES OF THE WARM SPRINGS RES OF OREGON,,97761,"$152,628"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,04,,18,12/12/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$28,349"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,05,,18,12/28/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$238,948"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,01,,18,10/17/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$494,703"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,06,,18,12/28/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$55,334"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,03,,18,12/12/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$100,511"
2018,IHS,93441,Indian Self-Determination,,WA,248960001,,Combined Health Services,,02,,18,10/18/2017,COLVILLE CONFEDERATED TRIBES,,99155-0150,"$139,532"
2018,IHS,93441,Indian Self-Determination,,WA,248960005,,Combined Health Services,,01,,18,10/19/2017,NORTHWEST WASHINGTON INDIAN HEALTH BOARD,,98228,"$4,405"
2018,IHS,93441,Indian Self-Determination,,WA,248960005,,Combined Health Services,,02,,18,12/13/2017,NORTHWEST WASHINGTON INDIAN HEALTH BOARD,,98228,$895
2018,IHS,93441,Indian Self-Determination,,OR,248960011,,Combined Health Services,,01,,19,10/17/2017,NORTHWEST PORTLAND.,,97201,"$84,490"
2018,IHS,93441,Indian Self-Determination,,OR,248960011,,Combined Health Services,,02,,19,12/12/2017,NORTHWEST PORTLAND.,,97201,"$17,166"
2018,IHS,93441,Indian Self-Determination,,WA,248960012,,Combined Health Services,,02,,18,12/13/2017,PUYALLUP INDIAN TRIBE,,98404-4949,"$505,716"
2018,IHS,93441,Indian Self-Determination,,WA,248960012,,Combined Health Services,,01,,18,10/17/2017,PUYALLUP INDIAN TRIBE,,98404-4949,"$2,489,073"
2018,IHS,93441,Indian Self-Determination,,WA,248960013,,Combined Health Services,,01,,18,10/17/2017,QUILEUTE INDIAN TRIBE,,98350,"$252,788"
2018,IHS,93441,Indian Self-Determination,,WA,248960013,,Combined Health Services,,02,,18,12/13/2017,QUILEUTE INDIAN TRIBE,,98350,"$51,342"
2018,IHS,93441,Indian Self-Determination,,WA,248960016,,Combined Health Services,,03,,18,12/27/2017,Yakama Nation,,989480151,"$1,148,044"
2018,IHS,93441,Indian Self-Determination,,WA,248960016,,Combined Health Services,,02,,18,12/13/2017,Yakama Nation,,989480151,"$574,769"
2018,IHS,93441,Indian Self-Determination,,WA,248960016,,Combined Health Services,,01,,18,10/19/2017,Yakama Nation,,989480151,"$2,828,945"
2018,IHS,93441,Indian Self-Determination,,WA,248960018F,,Combined Health Services,,01,,4,10/16/2017,CHEHALIS INDIAN COMMUNITY,,98568,"$104,739"
2018,IHS,93441,Indian Self-Determination,,WA,248960018F,,Combined Health Services,,02,,4,12/12/2017,CHEHALIS INDIAN COMMUNITY,,98568,"$21,281"
2018,IHS,93441,Indian Self-Determination,,WA,248960018F,,Combined Health Services,,03,,4,12/28/2017,CHEHALIS INDIAN COMMUNITY,,98568,"$42,505"
2018,IHS,93441,Indian Self-Determination,,OR,248960022F,,Combined Health Services,,01,,4,10/17/2017,KLAMATH TRIBAL HEALTH & FAMILY SERVICES,,97603,"$157,548"
2018,IHS,93441,Indian Self-Determination,,OR,248960022F,,Combined Health Services,,02,,4,12/12/2017,KLAMATH TRIBAL HEALTH & FAMILY SERVICES,,97603,"$32,010"
2018,IHS,93441,Indian Self-Determination,,WA,248960027F,,Combined Health Services,,02,,17,12/13/2017,SAUK SUIATTLE INDIAN TRIBE,,98241-9420,"$8,887"
2018,IHS,93441,Indian Self-Determination,,WA,248960027F,,Combined Health Services,,01,,17,10/17/2017,SAUK SUIATTLE INDIAN TRIBE,,98241-9420,"$43,737"
2018,IHS,93441,Indian Self-Determination,,WA,248960028F,,Combined Health Services,,01,,1,10/19/2017,STILLAGUAMISH TRIBE OF INDIANS,,98223,"$52,159"
2018,IHS,93441,Indian Self-Determination,,WA,248960028F,,Combined Health Services,,02,,1,12/13/2017,STILLAGUAMISH TRIBE OF INDIANS,,98223,"$10,597"
2018,IHS,93441,Indian Self-Determination,,WA,248960028F,,Combined Health Services,,03,,1,12/27/2017,STILLAGUAMISH TRIBE OF INDIANS,,98223,"$21,167"
2018,IHS,93441,Indian Self-Determination,,WA,248960033F,,Combined Health Services,,01,,4,10/17/2017,UPPER SKAGIT INDIAN TRIBE,,98284,"$80,996"
2018,IHS,93441,Indian Self-Determination,,WA,248960033F,,Combined Health Services,,02,,4,12/13/2017,UPPER SKAGIT INDIAN TRIBE,,98284,"$16,426"
2018,IHS,93441,Indian Self-Determination,,WA,248960033F,,Combined Health Services,,03,,4,12/27/2017,UPPER SKAGIT INDIAN TRIBE,,98284,"$32,870"
2018,IHS,93441,Indian Self-Determination,,ME,285110001,,Combined Health Services,,01,,8,10/10/2017,PASSAMAQUODDY TRIBE (INDIAN TOWNSHIP),,04668,"$581,604"
2018,IHS,93441,Indian Self-Determination,,CT,285150001,,Combined Health Services,,01,,4,10/10/2017,Mashantucket Pequot Tribal Nation,,06338,"$387,094"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201500007,,Combined Health Services,,07,,3,10/3/2017,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIANS,,58316,"$33,308"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600001,,Combined Health Services,,03,,3,12/28/2017,OGLALA SIOUX TRIBAL COUNCIL (ONAP),,57770,"$393,705"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600001,,Combined Health Services,,01,,3,10/24/2017,OGLALA SIOUX TRIBAL COUNCIL (ONAP),,57770,"$1,413,504"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600001,,Combined Health Services,,02,,3,12/6/2017,OGLALA SIOUX TRIBAL COUNCIL (ONAP),,57770,"$283,931"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600001,,Combined Health Services,,06,,2,10/2/2017,OGLALA SIOUX TRIBAL COUNCIL (ONAP),,57770,"$17,225"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600002,,Combined Health Services,,02,,3,12/7/2017,Oglala Sioux Tribe Department of Public Safety Inc.,,57770,"$34,051"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600002,,Combined Health Services,,03,,3,12/28/2017,Oglala Sioux Tribe Department of Public Safety Inc.,,57770,"$45,627"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600002,,Combined Health Services,,01,,3,10/19/2017,Oglala Sioux Tribe Department of Public Safety Inc.,,57770,"$163,206"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600002,,Combined Health Services,,04,,2,10/2/2017,Oglala Sioux Tribe Department of Public Safety Inc.,,57770,"$2,398"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201600003,,Combined Health Services,,01,,2,12/8/2017,PONCA TRIBE OF NEBRASKA,,68760-0160,"$846,518"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201600003,,Combined Health Services,,08,,2,10/3/2017,PONCA TRIBE OF NEBRASKA,,68760-0160,"$211,097"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201600003,,Combined Health Services,,03,,3,12/28/2017,PONCA TRIBE OF NEBRASKA,,68760-0160,"$4,480,703"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201600003,,Combined Health Services,,01,,3,10/19/2017,PONCA TRIBE OF NEBRASKA,,68760-0160,"$1,049,854"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201600003,,Combined Health Services,,02,,3,12/7/2017,PONCA TRIBE OF NEBRASKA,,68760-0160,"$208,593"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600004,,Combined Health Services,,03,,3,12/28/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$11,861"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600004,,Combined Health Services,,02,,3,12/7/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$7,298"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600004,,Combined Health Services,,06,,2,10/3/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$3,603"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600004,,Combined Health Services,,01,,3,10/19/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$34,334"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600005,,Combined Health Services,,01,,3,10/20/2017,CHEYENNE RIVER ALCOHOL & DRUG ABUSE COMMITTEE,,57625,"$2,132,279"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201600007,,Combined Health Services,,01,,3,10/1/2017,STANDING ROCK SIOUX TRIBE WIC PROGRAM,,58538,"$25,343"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600008,,Combined Health Services,,02,,3,12/18/2017,PIERRE INDIAN LEARNING CENTER,,57501,"$6,543"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600008,,Combined Health Services,,01,,3,10/19/2017,PIERRE INDIAN LEARNING CENTER,,57501,"$32,204"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600008,,Combined Health Services,,03,,3,12/28/2017,PIERRE INDIAN LEARNING CENTER,,57501,"$13,095"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600009,,Combined Health Services,,01,,3,10/24/2017,YANKTON SIOUX TRIBE,,57361-0248,"$227,868"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600009,,Combined Health Services,,02,,3,12/7/2017,YANKTON SIOUX TRIBE,,57361-0248,"$44,783"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600009,,Combined Health Services,,03,,3,12/28/2017,YANKTON SIOUX TRIBE,,57361-0248,"$87,813"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600009,,Combined Health Services,,07,,2,11/28/2017,YANKTON SIOUX TRIBE,,57361-0248,"$76,791"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201600009,,Combined Health Services,,06,,2,10/3/2017,YANKTON SIOUX TRIBE,,57361-0248,"$21,359"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201700002,,Combined Health Services,,06,,1,10/3/2017,THREE AFFILATED TRIBES COMMUNITY ACTION AGENCY,,58763,"$119,811"
2018,IHS,93210,Tribal Self-Governance  Program:  IHS Compacts/Funding Agreements,,NE,HHSI241201700004,,Combined Health Services,,03,,2,12/28/2017,SANTEE SIOUX TRIBE OF NEBRASKA,,68760,"$1,246,903"
2018,IHS,93210,Tribal Self-Governance  Program:  IHS Compacts/Funding Agreements,,NE,HHSI241201700004,,Combined Health Services,,02,,2,12/7/2017,SANTEE SIOUX TRIBE OF NEBRASKA,,68760,"$284,498"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201700004,,Combined Health Services,,09,,1,10/3/2017,SANTEE SIOUX TRIBE OF NEBRASKA,,68760,"$11,894"
2018,IHS,93210,Tribal Self-Governance  Program:  IHS Compacts/Funding Agreements,,NE,HHSI241201700004,,Combined Health Services,,01,,2,10/23/2017,SANTEE SIOUX TRIBE OF NEBRASKA,,68760,"$1,436,136"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201700005,,Combined Health Services,,01,,2,10/19/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$685,852"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201700005,,Combined Health Services,,10,,1,10/3/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$97,746"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201700005,,Combined Health Services,,02,,2,12/7/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$132,578"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201700005,,Combined Health Services,,03,,2,12/28/2017,ROSEBUD SIOUX TRIBAL COUNCIL,,57570,"$214,571"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201700006,,Combined Health Services,,01,,2,10/19/2017,OMAHA TRIBE OF NEBRASKA,,68039,"$2,238,919"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201700007,,Combined Health Services,,01,,2,10/23/2017,FLANDREAU SANTEE SIOUX TRIBE,,57028-1529,"$914,140"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201700008,,Combined Health Services,,01,,2,10/23/2017,UNITED TRIBES EDUCATION TECHNICAL CENTER,,58501,"$151,816"
2018,IHS,93441,Indian Self-Determination,,IA,HHSI241201700010,,Combined Health Services,,01,,2,10/19/2017,Sac & Fox Tribe of the Mississippi in Iowa,,52339,"$760,714"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800001,,Combined Health Services,,03,,1,12/28/2017,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIANS,,58316,"$200,889"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800001,,Combined Health Services,,01,,1,10/19/2017,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIANS,,58316,"$500,980"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800001,,Combined Health Services,,02,,1,12/7/2017,TURTLE MOUNTAIN BAND OF CHIPPEWA INDIANS,,58316,"$97,680"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201800002,,Combined Health Services,,02,,1,11/30/2017,LOWER BRULE SIOUX TRIBE,,57548,"$58,895"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201800002,,Combined Health Services,,03,,1,12/28/2017,LOWER BRULE SIOUX TRIBE,,57548,"$280,285"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201800002,,Combined Health Services,,01,,1,10/19/2017,LOWER BRULE SIOUX TRIBE,,57548,"$293,572"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201800003,,Combined Health Services,,01,,1,10/24/2017,OMAHA TRIBE OF NEBRASKA,,68039,"$2,238,917"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800004,,Combined Health Services,,01,,1,10/19/2017,TRENTON INDIAN SERVICE AREA,,58853-0210,"$836,732"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201800005,,Combined Health Services,,01,,1,10/24/2017,SISSETON-WAHPETON SIOUX TRIBAL COUNCIL,,57262,"$582,781"
2018,IHS,93441,Indian Self-Determination,,SD,HHSI241201800006,,Combined Health Services,,01,,1,10/19/2017,Sisseton Wahpeton Housing Authority,,57262,"$38,612"
2018,IHS,93441,Indian Self-Determination,,NE,HHSI241201800007,,Combined Health Services,,01,,1,10/19/2017,WINNEBAGO TRIBE OF NEBRASKA,,68071,"$979,572"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800008,,Combined Health Services,,01,,1,10/24/2017,STANDING ROCK SIOUX TRIBE WIC PROGRAM,,58538,"$402,758"
2018,IHS,93441,Indian Self-Determination,,ND,HHSI241201800009,,Combined Health Services,,01,,1,10/24/2017,STANDING ROCK SIOUX TRIBE WIC PROGRAM,,58538,"$178,781"
2018,IHS,93441,Indian Self-Determination,,NM,HHSI242201610001C,,Combined Health Services,,01,,3,11/30/2017,JICARILLA APACHE TRIBE,,87528-0609,"$24,544"
2018,IHS,93441,Indian Self-Determination,,CO,HHSI242201610002C,,Combined Health Services,,01,,3,12/1/2017,SOUTHERN UTE TRIBAL COUNCIL,,81137,"$1,065,754"
2018,IHS,93441,Indian Self-Determination,,CO,HHSI242201610003C,,Combined Health Services,,01,,3,12/1/2017,SOUTHERN UTE TRIBAL COUNCIL,,81137,"$67,333"
2018,IHS,93441,Indian Self-Determination,,CO,HHSI242201610004C,,Combined Health Services,,01,,3,12/1/2017,SOUTHERN UTE TRIBAL COUNCIL,,81137,"$10,179"
2018,IHS,93441,Indian Self-Determination,,NM,HHSI242201710002C,,Combined Health Services,,01,,2,11/28/2017,"Canoncito Band of Navajos Health Center, Inc",,87026,"$837,725"
2018,IHS,93441,Indian Self-Determination,,NM,HHSI242201710002C,,Combined Health Services,,02,,2,12/19/2017,"Canoncito Band of Navajos Health Center, Inc",,87026,"$148,448"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244199600002C,,Combined Health Services,,01,,19,10/19/2017,FT BELKNAP COMMUNITY COUNCIL,,59526,"$706,514"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244199600002C,,Combined Health Services,,02,,19,12/13/2017,FT BELKNAP COMMUNITY COUNCIL,,59526,"$143,545"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244199600003C,,Combined Health Services,,02,,19,12/19/2017,Northern Cheyenne Tribe,,59034,"$281,395"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244199600003C,,Combined Health Services,,01,,19,10/19/2017,Northern Cheyenne Tribe,,59034,"$1,384,990"
2018,IHS,93441,Indian Self-Determination,,WY,HHSI244199900008,,Combined Health Services,,01,,14,10/31/2017,Northern Arapaho Business Council,,82520,"$2,291,014"
2018,IHS,93441,Indian Self-Determination,,WY,HHSI244199900009,,Combined Health Services,,01,,14,10/30/2017,Eastern Shoshone Business Council,,82520,"$1,209,027"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244200700002C,,Combined Health Services,,01,,14,10/19/2017,CROW TRIBAL COUNCIL,,59022,"$557,572"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244200700002C,,Combined Health Services,,03,,14,12/15/2017,CROW TRIBAL COUNCIL,,59022,"$28,334"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244200700002C,,Combined Health Services,,02,,14,12/13/2017,CROW TRIBAL COUNCIL,,59022,"$113,284"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600001C,,Combined Health Services,,01,,2,10/30/2017,FT BELKNAP COMMUNITY COUNCIL,,59526,"$122,482"
2018,IHS,93441,Indian Self-Determination,,WY,HHSI244201600002C,,Combined Health Services,,02,,1,12/19/2017,Northern Arapaho Business Council,,82520,"$155,548"
2018,IHS,93441,Indian Self-Determination,,WY,HHSI244201600002C,,Combined Health Services,,03,,1,12/19/2017,Northern Arapaho Business Council,,82520,"$16,813"
2018,IHS,93441,Indian Self-Determination,,WY,HHSI244201600002C,,Combined Health Services,,01,,1,10/20/2017,Northern Arapaho Business Council,,82520,"$765,587"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600004C,,Combined Health Services,,01,,2,10/30/2017,FT PECK TRIBAL COUNCIL ASSINIBOINE SIOUX TRIBES,,59255,"$2,056,024"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600004C,,Combined Health Services,,01,,1,10/19/2017,FT PECK TRIBAL COUNCIL ASSINIBOINE SIOUX TRIBES,,59255,"$385,950"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600004C,,Combined Health Services,,02,,1,12/13/2017,FT PECK TRIBAL COUNCIL ASSINIBOINE SIOUX TRIBES,,59255,"$78,415"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600005C,,Combined Health Services,,01,,3,12/12/2017,CROW TRIBAL COUNCIL,,59022,"$11,498"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201600005C,,Combined Health Services,,01,,2,10/30/2017,CROW TRIBAL COUNCIL,,59022,"$301,449"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201700001C,,Combined Health Services,,01,,1,10/19/2017,Northern Cheyenne Tribe,,59034,"$178,086"
2018,IHS,93441,Indian Self-Determination,,MT,HHSI244201700001C,,Combined Health Services,,02,,1,12/13/2017,Northern Cheyenne Tribe,,59034,"$36,182"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620130015,,Combined Health Services,,02,,1,11/3/2017,TONKAWA TRIBE OF OKLAHOMA,,74653-0070,"$9,358"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620130016,,Combined Health Services,,01,,1,11/3/2017,TONKAWA TRIBE OF OKLAHOMA,,74653-0070,"$19,152"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620130016,,Combined Health Services,,02,,1,1/3/2018,TONKAWA TRIBE OF OKLAHOMA,,74653-0070,"$11,692"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140003,,Combined Health Services,,01,,2,10/24/2017,Consortium Against Substance Abuse (CASA),,73005,"$42,488"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140009,,Combined Health Services,,01,,1,10/25/2017,MIAMI TRIBE OF OKLAHOMA,,74355,"$9,279"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140010,,Combined Health Services,,02,,2,1/3/2018,OTTAWA TRIBE OF OKLAHOMA,,74355-0110,"$5,240"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140010,,Combined Health Services,,01,,2,10/30/2017,OTTAWA TRIBE OF OKLAHOMA,,74355-0110,"$8,607"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140013,,Combined Health Services,,01,,2,10/25/2017,PEORIA INDIAN TRIBE OF OKLAHOMA,,74355-1527,"$10,319"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140013,,Combined Health Services,,02,,2,1/3/2018,PEORIA INDIAN TRIBE OF OKLAHOMA,,74355-1527,"$6,286"
2018,IHS,93441,Indian Self-Determination,,KS,HHSI24620140018,,Combined Health Services,,01,,2,10/24/2017,KICKAPOO TRIBE OF KANSAS,,66439-0271,"$294,944"
2018,IHS,93441,Indian Self-Determination,,MO,HHSI24620140021,,Combined Health Services,,01,,2,10/30/2017,EAST SHAWNEE TRIBE OF OKLAHOMA,,64865,"$15,990"
2018,IHS,93441,Indian Self-Determination,,MO,HHSI24620140021,,Combined Health Services,,02,,2,1/3/2018,EAST SHAWNEE TRIBE OF OKLAHOMA,,64865,"$9,254"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140026,,Combined Health Services,,01,,2,10/25/2017,Wichita & Affiliate Tribes,,73005,"$89,763"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620140036,,Combined Health Services,,01,,1,11/3/2017,OTOE-MISSOURI TRIBE OF OKLAHOMA,,74651-0348,"$23,147"
2018,IHS,93441,Indian Self-Determination,,TX,HHSI24620160001,,Combined Health Services,,01,,1,10/30/2017,Kickapoo Traditional Tribe of Texas,,78852,"$293,406"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620160003,,Combined Health Services,,01,,3,10/25/2017,SENECA CAYUGA TRIBE OF OKLAHOMA,,74355-1283,"$53,455"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620160004,,Combined Health Services,,01,,2,11/3/2017,PAWNEE TRIBE OF OKLAHOMA,,74058-0470,"$15,615"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620170002,,Combined Health Services,,04,,1,11/3/2017,PAWNEE TRIBE OF OKLAHOMA,,74058-0470,"$15,526"
2018,IHS,93210,Tribal Self-Governance  Program:  IHS Compacts/Funding Agreements,,OK,HHSI24620170003,,Combined Health Services,,04,,1,11/20/2017,PAWNEE TRIBE OF OKLAHOMA,,74058-0470,"$1,084"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620180001,,Combined Health Services,,01,,1,12/21/2017,PAWNEE TRIBE OF OKLAHOMA,,74058-0470,"$108,580"
2018,IHS,93441,Indian Self-Determination,,OK,HHSI24620180002,,Combined Health Services,,01,,1,12/19/2017,IOWA TRIBE OF OKLAHOMA,,74059-9599,"$382,688"
2018,IHS,93441,Indian Self-Determination,,NV,HHSI2471010004C,,Combined Health Services,,01,,9,12/20/2017,BATTLE MOUNTAIN BAND COUNCIL,,89820,"$53,709"
2018,IHS,93441,Indian Self-Determination,,NV,HHSI247200600022C,,Combined Health Services,,05,,12,10/17/2017,PYRAMID LAKE PAIUTE TRIBE,,89424-0227,"$50,505"
2018,IHS,93237,Special Diabetes Program for Indians_Prevention and Treatment Projects,,CA,H1D1IHS0287,,Competitive SPDI FY 2016,,00,,20,12/11/2017,GREENVILLE RANCHERIA,,95947-9514,"$25,103"
2018,IHS,93237,Special Diabetes Program for Indians_Prevention and Treatment Projects,,AK,H1D4IHS0008,,Copper River Basin Diabetes and Prevention Program,,00,,21,12/7/2017,"COPPER RIVER NATIVE ASSOCIATION, INC",,99573-0508,"$27,647"
2018,IHS,93237,Special Diabetes Program for Indians_Prevention and Treatment Projects,,AK,H1D4IHS0008,,Copper River Basin Diabetes and Prevention Program,,01,,20,11/2/2017,"COPPER RIVER NATIVE ASSOCIATION, INC",,99573-0508,$0
