address,googleMapsUrl,lat,lng,name,postal,source,state,source_date
"2202 ST. EMMANUEL ST, HOUSTON, TX 77003","http://maps.google.com/maps?q=2202 ST. EMMANUEL ST,+HOUSTON,+TX+77003&hl=en",29.742228000000004,-95.36264,HOUSTON POLICE DEPARTMENT SOUTH CENTRAL STATION,77003,DEA,TX,NTBD2018
"8605 WESTPLACE DR, HOUSTON, TX 77071","http://maps.google.com/maps?q=8605 WESTPLACE DR,+HOUSTON,+TX+77071&hl=en",29.650082,-95.52813,HOUSTON POLICE DEPARTMENT SOUTH GESSNER STATION,77071,DEA,TX,NTBD2018
"3203 S. DAIRY ASHFORD, HOUSTON, TX 77082","http://maps.google.com/maps?q=3203 S. DAIRY ASHFORD,+HOUSTON,+TX+77082&hl=en",29.729712,-95.60573000000001,HOUSTON POLICE DEPARTMENT WESTSIDE STATION,77082,DEA,TX,NTBD2018
"16401 LAKEVIEW DRIVE, JERSEY VILLAGE, TX 77040","http://maps.google.com/maps?q=16401 LAKEVIEW DRIVE,+JERSEY VILLAGE,+TX+77040&hl=en",29.884037,-95.57044,JERSEY VILLAGE POLICE DEPARTMENT LOBBY,77040,DEA,TX,NTBD2018
"20370 FRANZ ROAD, KATY, TX 77449","http://maps.google.com/maps?q=20370 FRANZ ROAD,+KATY,+TX+77449&hl=en",29.801746,-95.74101,KATY ISD POLICE DEPARTMENT KATY ISD LAW ENFORCEMENT CENTER,77449,DEA,TX,NTBD2018
"7407 LOUETTA ROAD, SPRING, TX 77379","http://maps.google.com/maps?q=7407 LOUETTA ROAD,+SPRING,+TX+77379&hl=en",30.020226,-95.52490999999999,KLEIN ISD POLICE DEPARTMENT,77379,DEA,TX,NTBD2018
"22825 HWY 105 W., MONTGOMERY, TX 77356","http://maps.google.com/maps?q=22825 HWY 105 W.,+MONTGOMERY,+TX+77356&hl=en",30.387287100000005,-95.7203981,MONTGOMERY COUNTY ISD POLICE DEPT.,77356,DEA,TX,NTBD2018
"2801 TECHNOLOGY FOREST BOULEVARD, THE WOODLANDS, TX 77381","http://maps.google.com/maps?q=2801 TECHNOLOGY FOREST BOULEVARD,+THE WOODLANDS,+TX+77381&hl=en",30.177039500000003,-95.4795015,THE WOODLANDS TOWNSHIP TOWN HALL (FRONT PARKING LOT),77381,DEA,TX,NTBD2018
"200 BLOCK OF HOLLAND STREET, NAVASOTA, TX 77868","http://maps.google.com/maps?q=200 BLOCK OF HOLLAND STREET,+NAVASOTA,+TX+77868&hl=en",30.3880122,-96.0851833,NAVASOTA POLICE DEPARTMENT,77868,DEA,TX,NTBD2018
"600 PRESTON STREET, RICHMOND, TX 77469","http://maps.google.com/maps?q=600 PRESTON STREET,+RICHMOND,+TX+77469&hl=en",29.5837543,-95.764423,RICHMOND POLICE DEPARTMENT,77469,DEA,TX,NTBD2018
"29955 IH-45 NORTH, SHENANDOAH, TX 77381","http://maps.google.com/maps?q=29955 IH-45 NORTH,+SHENANDOAH,+TX+77381&hl=en",30.1849494,-95.4536196,SHENANDOAH POLICE DEPARTMENT SHENANDOAH CITY HALL,77381,DEA,TX,NTBD2018
"210 NORTH FOREST BOULEVARD, HOUSTON, TX 77090","http://maps.google.com/maps?q=210 NORTH FOREST BOULEVARD,+HOUSTON,+TX+77090&hl=en",30.005783,-95.42873399999999,SPRING ISD POLICE DEPARTMENT,77090,DEA,TX,NTBD2018
"2702 S. MAIN ST., STAFFORD, TX 77477","http://maps.google.com/maps?q=2702 S. MAIN ST.,+STAFFORD,+TX+77477&hl=en",29.614264000000002,-95.554276,STAFFORD POLICE DEPARTMENT,77477,DEA,TX,NTBD2018
"4501 WHEELER AVENUE, HOUSTON, TX 77204","http://maps.google.com/maps?q=4501 WHEELER AVENUE,+HOUSTON,+TX+77204&hl=en",29.7165836,-95.3431848,UNIVERSITY OF HOUSTON CAMPUS PHARMACY,77204,DEA,TX,NTBD2018
"3800 MILTON, HOUSTON, TX 77005","http://maps.google.com/maps?q=3800 MILTON,+HOUSTON,+TX+77005&hl=en",29.716112,-95.43755,WEST UNIVERSITY PUBLIC WORKS FACILITY,77005,DEA,TX,NTBD2018
"404 W. CENTRAL AVE., COMANCHE, TX 76442","http://maps.google.com/maps?q=404 W. CENTRAL AVE.,+COMANCHE,+TX+76442&hl=en",31.897410999999998,-98.60746999999999,BROOKSHIRE'S GROCERY,76442,DEA,TX,NTBD2018
"6615 N MASTERS (CR 1128), MANVEL, TX 77578","http://maps.google.com/maps?q=6615 N MASTERS (CR 1128),+MANVEL,+TX+77578&hl=en",29.480974,-95.35149399999999,MANVEL POLICE DEPARTMENT PARKING LOT,77578,DEA,TX,NTBD2018
"3849 CARTWRIGHT ROAD, MISSOURI CITY, TX 77459","http://maps.google.com/maps?q=3849 CARTWRIGHT ROAD,+MISSOURI CITY,+TX+77459&hl=en",29.582453000000005,-95.56596,MISSOURI CITY POLICE DEPARTMENT,77459,DEA,TX,NTBD2018
"400 WEST MURCHISON, ELDORADO, TX 76936","http://maps.google.com/maps?q=400 WEST MURCHISON,+ELDORADO,+TX+76936&hl=en",30.8559607,-100.5960719,ELDORADO SERVICE CENTER,76936,DEA,TX,NTBD2018
"2100 CASTLEFORD RD., MIDLAND, TX 79705","http://maps.google.com/maps?q=2100 CASTLEFORD RD.,+MIDLAND,+TX+79705&hl=en",32.040607,-102.112076,PALMER DRUG ABUSE PROGRAM POLO PARK RETIREMENT CENTER,79705,DEA,TX,NTBD2018
"503 S. ANN, BRACKETTVILLE, TX 78832","http://maps.google.com/maps?q=503 S. ANN,+BRACKETTVILLE,+TX+78832&hl=en",29.3114213,-100.4173785,MASONIC LODGE,78832,DEA,TX,NTBD2018
"421 E. MAIN STREET, UVALDE, TX 78801","http://maps.google.com/maps?q=421 E. MAIN STREET,+UVALDE,+TX+78801&hl=en",29.211740000000002,-99.77954,TRACTOR SUPPLY COMPANY,78801,DEA,TX,NTBD2018
"1915 VETERANS BLVD, DEL RIO, TX 78840","http://maps.google.com/maps?q=1915 VETERANS BLVD,+DEL RIO,+TX+78840&hl=en",29.3829279,-100.9044104,DEL RIO CIVIC CENTER,78840,DEA,TX,NTBD2018
"311 W 4TH STREET, ODESSA, TX 79761","http://maps.google.com/maps?q=311 W 4TH STREET,+ODESSA,+TX+79761&hl=en",31.84624,-102.37132,PERMIAN BASIN REGIONAL COUNCIL (PBRCADA) LINCOLN TOWER RETIREMENT CENTER,79761,DEA,TX,NTBD2018
"1800 NORTH BRAZOSPORT BOULEVARD, RICHWOOD, TX 77531","http://maps.google.com/maps?q=1800 NORTH BRAZOSPORT BOULEVARD,+RICHWOOD,+TX+77531&hl=en",29.0574838,-95.4059813,RICHWOOD POLICE DEPARTMENT,77531,DEA,TX,NTBD2018
"101 NORTH GLASS STREET, VICTORIA, TX 77901","http://maps.google.com/maps?q=101 NORTH GLASS STREET,+VICTORIA,+TX+77901&hl=en",28.799862,-97.007935,VICTORIA COUNTY SHERIFF'S OFFICE,77901,DEA,TX,NTBD2018
"3722 S. STAPLES STREET, CORPUS CHRISTI, TX 78411","http://maps.google.com/maps?q=3722 S. STAPLES STREET,+CORPUS CHRISTI,+TX+78411&hl=en",27.742272999999997,-97.38985,CORPUS CHRISTI FIRE DEPARTMENT,78411,DEA,TX,NTBD2018
"5901 S. STAPLES STREET, CORPUS CHRISTI, TX 78413","http://maps.google.com/maps?q=5901 S. STAPLES STREET,+CORPUS CHRISTI,+TX+78413&hl=en",27.694679999999998,-97.37815,CORPUS CHRISTI FIRE STATION,78413,DEA,TX,NTBD2018
"1802 WALDRON ROAD, CORPUS CHRISTI, TX 78418","http://maps.google.com/maps?q=1802 WALDRON ROAD,+CORPUS CHRISTI,+TX+78418&hl=en",27.657134999999997,-97.28947,CORPUS CHRISTI FIRE STATION 13 (FLOUR BLUFF),78418,DEA,TX,NTBD2018
"101 BALDWIN BLVD, CORPUS CHRISTI, TX 78404","http://maps.google.com/maps?q=101 BALDWIN BLVD,+CORPUS CHRISTI,+TX+78404&hl=en",27.767253999999998,-97.40718000000001,DEL MAR COLLEGE,78404,DEA,TX,NTBD2018
"5002 SPID, CORPUS CHRISTI, TX 78411","http://maps.google.com/maps?q=5002 SPID,+CORPUS CHRISTI,+TX+78411&hl=en",27.713898999999998,-97.380073,KIII TV STATION,78411,DEA,TX,NTBD2018
"635 W. KING AVENUE, KINGSVILLE, TX 78363","http://maps.google.com/maps?q=635 W. KING AVENUE,+KINGSVILLE,+TX+78363&hl=en",27.515224600000003,-97.8760439,KINGSVILLE CHAMBER OF COMMERCE,78363,DEA,TX,NTBD2018
"1010 WEST AVENUE B., KINGSVILLE, TX 78363","http://maps.google.com/maps?q=1010 WEST AVENUE B.,+KINGSVILLE,+TX+78363&hl=en",27.526892,-97.881798,TEXAS A&M,78363,DEA,TX,NTBD2018
"415 E. MAIN, ALICE, TX 78332","http://maps.google.com/maps?q=415 E. MAIN,+ALICE,+TX+78332&hl=en",27.75015,-98.0731,ALICE POLICE DEPARTMENT,78332,DEA,TX,NTBD2018
"101 COURTHOUSE SQUARE, COTULLA, TX 78014","http://maps.google.com/maps?q=101 COURTHOUSE SQUARE,+COTULLA,+TX+78014&hl=en",28.435601300000002,-99.2366004,COTULLA COURTHOUSE,78014,DEA,TX,NTBD2018
"2116 TOWN SQUARE BLVD., EAGLE PASS, TX 78852","http://maps.google.com/maps?q=2116 TOWN SQUARE BLVD.,+EAGLE PASS,+TX+78852&hl=en",28.720654800000002,-100.4746627,TRACTOR SUPPLY CO.,78852,DEA,TX,NTBD2018
"5201 UNIVERSITY BLVD, LAREDO, TX 78041","http://maps.google.com/maps?q=5201 UNIVERSITY BLVD,+LAREDO,+TX+78041&hl=en",27.572767,-99.43130500000001,TEXAS A & M INTERNATIONAL UNIVERSITY,78041,DEA,TX,NTBD2018
"23RD & GLENN STREET, ZAPATA, TX 78076","http://maps.google.com/maps?q=23RD & GLENN STREET,+ZAPATA,+TX+78076&hl=en",26.917788,-99.27729000000001,ZAPATA COUNTY PAVILLION,78076,DEA,TX,NTBD2018
"2020 SOUTH EXPRESSWAY 83, HARLINGEN, TX 78552","http://maps.google.com/maps?q=2020 SOUTH EXPRESSWAY 83,+HARLINGEN,+TX+78552&hl=en",26.182743,-97.71930390000001,VALLE VISTA MALL INSIDE MALL IN FRONT OF FOOD COURT ENTRANCE,78552,DEA,TX,NTBD2018
"1702 SOUTH CLOSNER, EDINBURG, TX 78539","http://maps.google.com/maps?q=1702 SOUTH CLOSNER,+EDINBURG,+TX+78539&hl=en",26.286112,-98.16514000000001,EDINBURG POLICE DEPARTMENT,78539,DEA,TX,NTBD2018
"5 EAST GRANT STREET, HWY 83, ROMA, TX 78584","http://maps.google.com/maps?q=5 EAST GRANT STREET, HWY 83,+ROMA,+TX+78584&hl=en",26.4099283,-98.9605344,GUADALUPE PLAZA,78584,DEA,TX,NTBD2018
"108 E. FM 495, SAN JUAN, TX 78589","http://maps.google.com/maps?q=108 E. FM 495,+SAN JUAN,+TX+78589&hl=en",26.207506100000003,-98.1510375,JUNIOR'S GROCERY STORE,78589,DEA,TX,NTBD2018
"100 WEST US 83, LA JOYA, TX 78560","http://maps.google.com/maps?q=100 WEST US 83,+LA JOYA,+TX+78560&hl=en",26.248072399999998,-98.47897459999999,LA JOYA POLICE DEPARTMENT,78560,DEA,TX,NTBD2018
"8204 SIMON GOMEZ RD, LYFORD, TX 78569","http://maps.google.com/maps?q=8204 SIMON GOMEZ RD,+LYFORD,+TX+78569&hl=en",26.4107342,-97.8002914,LYFORD ISD POLICE DEPARTMENT,78569,DEA,TX,NTBD2018
"5115 NORTH 10TH ST., MCALLEN, TX 78504","http://maps.google.com/maps?q=5115 NORTH 10TH ST.,+MCALLEN,+TX+78504&hl=en",26.249308000000003,-98.22222,OFFICE DEPOT,78504,DEA,TX,NTBD2018
"1804 N. SHARY ROAD, MISSION, TX 78572","http://maps.google.com/maps?q=1804 N. SHARY ROAD,+MISSION,+TX+78572&hl=en",26.216210999999998,-98.284935,MISSION FIRE STATION #3,78572,DEA,TX,NTBD2018
"2311 SOUTH CAGE BLVD, PHARR, TX 78577","http://maps.google.com/maps?q=2311 SOUTH CAGE BLVD,+PHARR,+TX+78577&hl=en",26.16884,-98.18835,PETER PIPER PIZZA,78577,DEA,TX,NTBD2018
"523 WEST HIDALGO AVENUE, RAYMONDVILLE, TX 78580","http://maps.google.com/maps?q=523 WEST HIDALGO AVENUE,+RAYMONDVILLE,+TX+78580&hl=en",26.481852000000003,-97.78725,RAYMONDVILLE POLICE DEPARTMENT,78580,DEA,TX,NTBD2018
"901 NORTH AIRPORT DRIVE, WESLACO, TX 78596","http://maps.google.com/maps?q=901 NORTH AIRPORT DRIVE,+WESLACO,+TX+78596&hl=en",26.176006,-97.97487,WESLACO POLICE DEPARTMENT,78596,DEA,TX,NTBD2018
"2370 N. EXPRESSWAY, BROWNSVILLE, TX 78521","http://maps.google.com/maps?q=2370 N. EXPRESSWAY,+BROWNSVILLE,+TX+78521&hl=en",25.9431452,-97.502179,SUNRISE MALL INSIDE MALL IN FRONT OF LUBY'S RESTAURANT,78521,DEA,TX,NTBD2018
"301 N. 5TH STREET, ALPINE, TX 79830","http://maps.google.com/maps?q=301 N. 5TH STREET,+ALPINE,+TX+79830&hl=en",30.359392,-103.66203,BREWSTER COUNTY SHERIFF'S OFFICE TRUE VALUE HARDWARE,79830,DEA,TX,NTBD2018
"1903 SOUTH CEDAR, PECOS, TX 79772","http://maps.google.com/maps?q=1903 SOUTH CEDAR,+PECOS,+TX+79772&hl=en",31.413216,-103.48846,REEVES COUNTY SO,79772,DEA,TX,NTBD2018
"1401 N TURNER, HOBBS, NM 88240","http://maps.google.com/maps?q=1401 N TURNER,+HOBBS,+NM+88240&hl=en",32.71313,-103.13804590000001,WALGREENS PARKING LOT,88240,DEA,NM,NTBD2018
"801 W JOE HARVEY, HOBBS, NM 88240","http://maps.google.com/maps?q=801 W JOE HARVEY,+HOBBS,+NM+88240&hl=en",32.740192,-103.14533,WALGREENS PARKING LOT,88240,DEA,NM,NTBD2018
"1000 FM 300, LEVELLAND, TX 79336","http://maps.google.com/maps?q=1000 FM 300,+LEVELLAND,+TX+79336&hl=en",33.583046,-102.3779,SOUTH PLAINS RURAL HEALTH PARKING LOT,79336,DEA,TX,NTBD2018
"9100 S. GEORGIA, AMARILLO, TX 79118","http://maps.google.com/maps?q=9100 S. GEORGIA,+AMARILLO,+TX+79118&hl=en",35.118503999999994,-101.86603000000001,RANDALL COUNTY SO,79118,DEA,TX,NTBD2018
"128 WEST 2ND ST, ROSWELL, NM 88201","http://maps.google.com/maps?q=128 WEST 2ND ST,+ROSWELL,+NM+88201&hl=en",33.394253000000006,-104.52326,NEIGHBORHOOD WATCH OFFICES,88201,DEA,NM,NTBD2018
"244 S 4TH ST, SANTA ROSA, NM 88435","http://maps.google.com/maps?q=244 S 4TH ST,+SANTA ROSA,+NM+88435&hl=en",34.940582,-104.68600500000001,SANTA ROSA PD,88435,DEA,NM,NTBD2018
"700 UTICA STREET, PLAINVIEW, TX 79072","http://maps.google.com/maps?q=700 UTICA STREET,+PLAINVIEW,+TX+79072&hl=en",34.1879593,-101.7294102,HARRAL AUDITORIUM,79072,DEA,TX,NTBD2018
"205 W QUAY, ARTESIA, NM 88210","http://maps.google.com/maps?q=205 W QUAY,+ARTESIA,+NM+88210&hl=en",32.8410597,-104.398639,ARTESIA PD ARTESIA PUBLIC LIBRARY,88210,DEA,NM,NTBD2018
"500 E. CHURCH, CARLSBAD, NM 88220","http://maps.google.com/maps?q=500 E. CHURCH,+CARLSBAD,+NM+88220&hl=en",32.4285254,-104.2211203,CARLSBAD PD,88220,DEA,NM,NTBD2018
"401 WILDCAT DRIVE, ANTHONY, TX 79821","http://maps.google.com/maps?q=401 WILDCAT DRIVE,+ANTHONY,+TX+79821&hl=en",31.992231,-106.60176000000001,ANTHONY PD,79821,DEA,TX,NTBD2018
"820 HIGHWAY 478, ANTHONY, NM 88021","http://maps.google.com/maps?q=820 HIGHWAY 478,+ANTHONY,+NM+88021&hl=en",32.0078,-106.60898600000002,CITY OF ANTHONY POLICE DEPARTMENT,88021,DEA,NM,NTBD2018
"105 COURT STREET, FORT DAVIS, TX 79734","http://maps.google.com/maps?q=105 COURT STREET,+FORT DAVIS,+TX+79734&hl=en",30.5892465,-103.89527009999999,JEFF DAVIS COUNTY SO,79734,DEA,TX,NTBD2018
"7000 DYER STREET, EL PASO, TX 79904","http://maps.google.com/maps?q=7000 DYER STREET,+EL PASO,+TX+79904&hl=en",31.849484999999998,-106.441505,CHAPIN HIGH SCHOOL PARKING LOT IN FRONT OF FINE ARTS BUILDING NEXT TO FLAG POLE,79904,DEA,TX,NTBD2018
"1154 HAWKINS BLVD, EL PASO, TX 79925","http://maps.google.com/maps?q=1154 HAWKINS BLVD,+EL PASO,+TX+79925&hl=en",31.773836,-106.37566000000001,EL PASO WATER UTILITIES,79925,DEA,TX,NTBD2018
"4100 DELTA DR., EL PASO, TX 79905","http://maps.google.com/maps?q=4100 DELTA DR.,+EL PASO,+TX+79905&hl=en",31.764145000000003,-106.44368,EL PASO WATER UTILITIES,79905,DEA,TX,NTBD2018
"7968 SAN PAULO DR., EL PASO, TX 79907","http://maps.google.com/maps?q=7968 SAN PAULO DR.,+EL PASO,+TX+79907&hl=en",31.742254,-106.3447,ENVIRONMENTAL SERVICES,79907,DEA,TX,NTBD2018
"660 S. MESA HILLS DR, EL PASO, TX 79912","http://maps.google.com/maps?q=660 S. MESA HILLS DR,+EL PASO,+TX+79912&hl=en",31.816788,-106.54178,FEDERAL JUSTICE CENTER,79912,DEA,TX,NTBD2018
"900 NORTH RESLER DR, EL PASO, TX 79912","http://maps.google.com/maps?q=900 NORTH RESLER DR,+EL PASO,+TX+79912&hl=en",31.859793,-106.55776000000002,FRANKLIN HIGH SCHOOL PARKING LOT IN FRONT OF SCHOOL,79912,DEA,TX,NTBD2018
"200 E. PICACHO AVENUE, LAS CRUCES, NM 88001","http://maps.google.com/maps?q=200 E. PICACHO AVENUE,+LAS CRUCES,+NM+88001&hl=en",32.316376,-106.779625,BRANIGAN LIBRARY,88001,DEA,NM,NTBD2018
"1745 E UNIVERSITY AVE, LAS CRUCES, NM 88001","http://maps.google.com/maps?q=1745 E UNIVERSITY AVE,+LAS CRUCES,+NM+88001&hl=en",32.286190000000005,-106.744545,DUBLIN'S,88001,DEA,NM,NTBD2018
"2231 AVENIDA DE MESILLA, MESILLA, NM 88046","http://maps.google.com/maps?q=2231 AVENIDA DE MESILLA,+MESILLA,+NM+88046&hl=en",32.2766398,-106.7944253,MESILLA TOWN MUNICIPAL COURT BLDG TOWN OF MESILLA,88046,DEA,NM,NTBD2018
"2551 E. LOHMAN AVE., LAS CRUCES, NM 88011","http://maps.google.com/maps?q=2551 E. LOHMAN AVE.,+LAS CRUCES,+NM+88011&hl=en",32.31431,-106.74581,ALBERTSONS,88011,DEA,NM,NTBD2018
"2711 N TELSHOR BLVD, LAS CRUCES, NM 88011","http://maps.google.com/maps?q=2711 N TELSHOR BLVD,+LAS CRUCES,+NM+88011&hl=en",32.350025,-106.76395,SAM'S CLUB,88011,DEA,NM,NTBD2018
"1550 S. VALLEY DRIVE, LAS CRUCES, NM 88005","http://maps.google.com/maps?q=1550 S. VALLEY DRIVE,+LAS CRUCES,+NM+88005&hl=en",32.28917,-106.78256,WALMART,88005,DEA,NM,NTBD2018
"304 MCCOMBS ROAD, CHAPARRAL, NM 88081","http://maps.google.com/maps?q=304 MCCOMBS ROAD,+CHAPARRAL,+NM+88081&hl=en",32.01702,-106.4091,STIRES SUPER MARKET,88081,DEA,NM,NTBD2018
"190 SAN ELIZARIO RD, CLINT, TX 79836","http://maps.google.com/maps?q=190 SAN ELIZARIO RD,+CLINT,+TX+79836&hl=en",31.587132,-106.22881000000001,CLINT STATION,79836,DEA,TX,NTBD2018
"12501 MONTANA, EL PASO, TX 79936","http://maps.google.com/maps?q=12501 MONTANA,+EL PASO,+TX+79936&hl=en",31.8093896,-106.255324,MONTANA PATROL STATION,79936,DEA,TX,NTBD2018
"435 E. VINTON SUITE D, ANTHONY, TX 79821","http://maps.google.com/maps?q=435 E. VINTON SUITE D,+ANTHONY,+TX+79821&hl=en",31.95985,-106.61554,NORTHWEST PATROL STATION,79821,DEA,TX,NTBD2018
"911 NORTH RAYNOR STREET, EL PASO, TX 79903","http://maps.google.com/maps?q=911 NORTH RAYNOR STREET,+EL PASO,+TX+79903&hl=en",31.782896,-106.45993,EL PASO POLICE HEADQUARTERS,79903,DEA,TX,NTBD2018
"9011 ESCOBAR DR., EL PASO, TX 79907","http://maps.google.com/maps?q=9011 ESCOBAR DR.,+EL PASO,+TX+79907&hl=en",31.713976000000002,-106.30928,MISSION VALLEY REGIONAL COMMAND,79907,DEA,TX,NTBD2018
"9600 DYER STREET, EL PASO, TX 79924","http://maps.google.com/maps?q=9600 DYER STREET,+EL PASO,+TX+79924&hl=en",31.886303,-106.41718,NORTHEAST REGIONAL COMMAND CENTER,79924,DEA,TX,NTBD2018
"10780 PEBBLE HILLS, EL PASO, TX 79935","http://maps.google.com/maps?q=10780 PEBBLE HILLS,+EL PASO,+TX+79935&hl=en",31.783628000000004,-106.32548,PEBBLE HILLS REGIONAL COMMAND CENTER,79935,DEA,TX,NTBD2018
"4801 OSBORNE DR., EL PASO, TX 79922","http://maps.google.com/maps?q=4801 OSBORNE DR.,+EL PASO,+TX+79922&hl=en",31.83734,-106.57223,WESTSIDE REGIONAL COMMAND CENTER,79922,DEA,TX,NTBD2018
"#5 CHILE CAPITAL LANE, HATCH, NM 87937","http://maps.google.com/maps?q=#5 CHILE CAPITAL LANE,+HATCH,+NM+87937&hl=en",32.670813800000005,-107.16654709999999,HATCH POLICE DEPARTMENT,87937,DEA,NM,NTBD2018
"733 FIRST STREET, HOLLOMAN AIR FORCE BASE, NM 88330","http://maps.google.com/maps?q=733 FIRST STREET,+HOLLOMAN AIR FORCE BASE,+NM+88330&hl=en",32.8417284,-106.07895149999999,BUILDING #33/SHOPPETTE,88330,DEA,NM,NTBD2018
"551 4TH STREET, BUILDING 227, HOLLOMAN AFB, NM 88330","http://maps.google.com/maps?q=551 4TH STREET, BUILDING 227,+HOLLOMAN AFB,+NM+88330&hl=en",32.838345000000004,-106.0832152,HOLLOMAN AFB BASE EXCHANGE,88330,DEA,NM,NTBD2018
"14999 DARRINGTON RD., HORIZON CITY, TX 79928","http://maps.google.com/maps?q=14999 DARRINGTON RD.,+HORIZON CITY,+TX+79928&hl=en",31.683589399999995,-106.2017936,HORIZON POLICE DEPARTMENT,79928,DEA,TX,NTBD2018
"3000 ELKS DRIVE, LAS CRUCES, NM 88005","http://maps.google.com/maps?q=3000 ELKS DRIVE,+LAS CRUCES,+NM+88005&hl=en",32.344204,-106.77729,ELKS LODGE,88005,DEA,NM,NTBD2018
"150 N SONOMA RANCH BLVD, LAS CRUCES, NM 88011","http://maps.google.com/maps?q=150 N SONOMA RANCH BLVD,+LAS CRUCES,+NM+88011&hl=en",32.3280094,-106.72217240000002,WALMART NEIGHBORHOOD MARKET,88011,DEA,NM,NTBD2018
"3331 RINCONADA BLVD, LAS CRUCES, NM 88011","http://maps.google.com/maps?q=3331 RINCONADA BLVD,+LAS CRUCES,+NM+88011&hl=en",32.360105,-106.7461321,WALMART SUPERCENTER,88011,DEA,NM,NTBD2018
"4055 SONOMA RANCH BLVD, LAS CRUCES, NM 88011","http://maps.google.com/maps?q=4055 SONOMA RANCH BLVD,+LAS CRUCES,+NM+88011&hl=en",32.3600571,-106.74124990000001,STATE POLICE BUILDING,88011,DEA,NM,NTBD2018
"CORBETT CENTER STUDENT UNION, LAS CRUCES, NM 88003","http://maps.google.com/maps?q=CORBETT CENTER STUDENT UNION,+LAS CRUCES,+NM+88003&hl=en",32.2828895,-106.7476987,NMSU,88003,DEA,NM,NTBD2018
"1085 MECHEM DRIVE, RUIDOSO, NM 88345","http://maps.google.com/maps?q=1085 MECHEM DRIVE,+RUIDOSO,+NM+88345&hl=en",33.35215,-105.673515,RUIDOSO POLICE DEPARTMENT,88345,DEA,NM,NTBD2018
"670 POONA ROAD, SOCORRO, TX 79927","http://maps.google.com/maps?q=670 POONA ROAD,+SOCORRO,+TX+79927&hl=en",31.671146000000004,-106.27901499999999,SOCORRO POLICE DEPARTMENT,79927,DEA,TX,NTBD2018
"1000 MCNUTT ROAD, SUNLAND PARK, NM 88063","http://maps.google.com/maps?q=1000 MCNUTT ROAD,+SUNLAND PARK,+NM+88063&hl=en",31.795927000000002,-106.55508,SUNLAND PARK POLICE DEPARTMENT,88063,DEA,NM,NTBD2018
"11612 SCOTT SIMPSON, EL PASO, TX 79936","http://maps.google.com/maps?q=11612 SCOTT SIMPSON,+EL PASO,+TX+79936&hl=en",31.746129999999997,-106.30041999999999,TEXAS DPS,79936,DEA,TX,NTBD2018
"507 MCADOO, TRUTH OR CONSEQUENCES, NM 87901","http://maps.google.com/maps?q=507 MCADOO,+TRUTH OR CONSEQUENCES,+NM+87901&hl=en",33.129425,-107.2563,T OR C POLICE DEPARTMENT,87901,DEA,NM,NTBD2018
"1101 N. CAMPBELL STREET, EL PASO, TX 79902","http://maps.google.com/maps?q=1101 N. CAMPBELL STREET,+EL PASO,+TX+79902&hl=en",31.767056,-106.490425,UTEP - CAMPBELL BUILDING,79902,DEA,TX,NTBD2018
"5509 WILL RUTH, EL PASO, TX 79924","http://maps.google.com/maps?q=5509 WILL RUTH,+EL PASO,+TX+79924&hl=en",31.886093,-106.41361,BOWLING FAMILY YMCA,79924,DEA,TX,NTBD2018
"9205 N. LOOP DR., EL PASO, TX 79907","http://maps.google.com/maps?q=9205 N. LOOP DR.,+EL PASO,+TX+79907&hl=en",31.6977,-106.31306000000001,CATHOLIC COMMUNITY OF CORPUS CHRISTI,79907,DEA,TX,NTBD2018
"4625 ALBERTA AVE, EL PASO, TX 79905","http://maps.google.com/maps?q=4625 ALBERTA AVE,+EL PASO,+TX+79905&hl=en",31.773075,-106.43712,EMPLOYEE PARKING GARAGE WEST TEXAS POISON CONTROL,79905,DEA,TX,NTBD2018
"2044 TRAWOOD DRIVE, EL PASO, TX 79935","http://maps.google.com/maps?q=2044 TRAWOOD DRIVE,+EL PASO,+TX+79935&hl=en",31.765622999999998,-106.33108,LOYA FAMILY YMCA,79935,DEA,TX,NTBD2018
"7145 N. MESA STREET, EL PASO, TX 79912","http://maps.google.com/maps?q=7145 N. MESA STREET,+EL PASO,+TX+79912&hl=en",31.836187,-106.55367,WESTSIDE FAMILY YMCA,79912,DEA,TX,NTBD2018
"9314 JUANCHIDO LANE, EL PASO, TX 79907","http://maps.google.com/maps?q=9314 JUANCHIDO LANE,+EL PASO,+TX+79907&hl=en",31.684703999999996,-106.3221,YSLETA DEL SUR PUEBLO COMMUNITY HEALTH CENTER,79907,DEA,TX,NTBD2018
"5555 E ARAPAHOE RD, CENTENNIAL, CO 80122","http://maps.google.com/maps?q=5555 E ARAPAHOE RD,+CENTENNIAL,+CO+80122&hl=en",39.595065999999996,-104.92355,KAISER PERMANENTE,80122,DEA,CO,NTBD2018
"5430 S. BISCAY CIR., AURORA, CO 80015","http://maps.google.com/maps?q=5430 S. BISCAY CIR.,+AURORA,+CO+80015&hl=en",39.617836,-104.76849,SMOKY HILL LIBRARY,80015,DEA,CO,NTBD2018
"22500 E DRY CREEK RD, AURORA, CO 80016","http://maps.google.com/maps?q=22500 E DRY CREEK RD,+AURORA,+CO+80016&hl=en",39.58012,-104.727425,SADDLE ROCK ER THE MEDICAL CENTER OF AURORA,80016,DEA,CO,NTBD2018
