address,googleMapsUrl_x,lat,lng,name_x,postal_x,source_x,state_x,source_date_x,name_y,state_y,postal_y,googleMapsUrl_y,source_y,source_date_y,_merge
"319 EAST DALLAS, MOUNT VERNON, MO 65712",,,,,,,,,CITY OF MOUNT VERNON,MO,65712.0,"http://maps.google.com/maps?q=319 EAST DALLAS,+MOUNT VERNON,+MO+65712&hl=en",DEA,NTBD2018,right_only
"817 S NEOSHO BLVD, NEOSHO, MO 64850",,,,,,,,,WILDCAT CORNER,MO,64850.0,"http://maps.google.com/maps?q=817 S NEOSHO BLVD,+NEOSHO,+MO+64850&hl=en",DEA,NTBD2018,right_only
"208 W. COLER ST., NEOSHO, MO 64850",,,,,,,,,NEWTON COUNTY SHERIFF'S OFFICE,MO,64850.0,"http://maps.google.com/maps?q=208 W. COLER ST.,+NEOSHO,+MO+64850&hl=en",DEA,NTBD2018,right_only
"401 N. SPRING, JASPER, AR 72641",,,,,,,,,NEWTON COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,72641.0,"http://maps.google.com/maps?q=401 N. SPRING,+JASPER,+AR+72641&hl=en",DEA,NTBD2018,right_only
"105 RIDGECREST AVE.#2, NIXA, MO 65714",,,,,,,,,FAMILY PHARMACY,MO,65714.0,"http://maps.google.com/maps?q=105 RIDGECREST AVE.,+NIXA,+MO+65714&hl=en",DEA,NTBD2018,right_only
"1400 EAST DOWNING, TAHLEQUAH, OK 74464",,,,,,,,,NORTHEASTERN HEALTH SYSTEMS TAHLEQUAH,OK,74464.0,"http://maps.google.com/maps?q=1400 EAST DOWNING,+TAHLEQUAH,+OK+74464&hl=en",DEA,NTBD2018,right_only
"110 W. ELM ST, OZARK, MO 65721",,,,,,,,,CHRSITINA COUNTY JUDICIAL CENTER,MO,65721.0,"http://maps.google.com/maps?q=110 W. ELM ST,+OZARK,+MO+65721&hl=en",DEA,NTBD2018,right_only
"187 SLACK ST., PEA RIDGE, AR 72751",,,,,,,,,PEA RIDGE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72751.0,"http://maps.google.com/maps?q=187 SLACK ST.,+PEA RIDGE,+AR+72751&hl=en",DEA,NTBD2018,right_only
"201 N. PINE ST., PITTSBURG, KS 66762",,,,,,,,,PITTSBURG POLICE DEPARTMENT,KS,66762.0,"http://maps.google.com/maps?q=201 N. PINE ST.,+PITTSBURG,+KS+66762&hl=en",DEA,NTBD2018,right_only
"1050 E. US 60 HWY, REPUBLIC, MO 65738",,,,,,,,,WALGREENS,MO,65738.0,"http://maps.google.com/maps?q=1050 E. US 60 HWY,+REPUBLIC,+MO+65738&hl=en",DEA,NTBD2018,right_only
"3101 SE 14TH STREET, BENTONVILLE, AR 72712",,,,,,,,,MERCY CLINIC,AR,72712.0,"http://maps.google.com/maps?q=3101 SE 14TH STREET,+BENTONVILLE,+AR+72712&hl=en",DEA,NTBD2018,right_only
"1905 S. DIXIELAND, ROGERS, AR 72758",,,,,,,,,ROGERS POLICE DEPARTMENT PERMANENT DROP BOX,AR,72758.0,"http://maps.google.com/maps?q=1905 S. DIXIELAND,+ROGERS,+AR+72758&hl=en",DEA,NTBD2018,right_only
"110 NORTH MT. OLIVE STREET, SILOAM SPRINGS, AR 72761",,,,,,,,,SILOAM SPRINGS POLICE DEPARTMENT CRAFT FESTIVAL BOOTH,AR,72761.0,"http://maps.google.com/maps?q=110 NORTH MT. OLIVE STREET,+SILOAM SPRINGS,+AR+72761&hl=en",DEA,NTBD2018,right_only
"100 US HIGHWAY 412 W., SILOAM SPRINGS, AR 72761",,,,,,,,,SILOAM SPRINGS POLICE DEPARTMENT PERMANENT DROP BOX,AR,72761.0,"http://maps.google.com/maps?q=100 US HIGHWAY 412 W.,+SILOAM SPRINGS,+AR+72761&hl=en",DEA,NTBD2018,right_only
"918 SOUTH GUTENSOHN ROAD, SPRINGDALE, AR 72764",,,,,,,,,HARPS FOOD STORES,AR,72764.0,"http://maps.google.com/maps?q=918 SOUTH GUTENSOHN ROAD,+SPRINGDALE,+AR+72764&hl=en",DEA,NTBD2018,right_only
"201 N. SPRING ST., SPRINGDALE, AR 72764",,,,,,,,,SPRINGDALE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72764.0,"http://maps.google.com/maps?q=201 N. SPRING ST.,+SPRINGDALE,+AR+72764&hl=en",DEA,NTBD2018,right_only
"13022 STATE HWY 76, FORSYTH, MO 65653",,,,,,,,,SCOOTER'S EXPRESS GAS & GROCERIES,MO,65653.0,"http://maps.google.com/maps?q=13022 STATE HWY 76,+FORSYTH,+MO+65653&hl=en",DEA,NTBD2018,right_only
"155 S. RAZORBACK ROAD, FAYETTEVILLE, AR 72701",,,,,,,,,UNIVERSITY OF ARKANSAS,AR,72701.0,"http://maps.google.com/maps?q=155 S. RAZORBACK ROAD,+FAYETTEVILLE,+AR+72701&hl=en",DEA,NTBD2018,right_only
"110 NORTH MAIN ST., URBANA, MO 65767",,,,,,,,,URBANA POLICE DEPARTMENT,MO,65767.0,"http://maps.google.com/maps?q=110 NORTH MAIN ST.,+URBANA,+MO+65767&hl=en",DEA,NTBD2018,right_only
"1100 NORTH COLLEGE AVE.1100 NORTH COLLEGE AVE., FAYETTEVILLE, AR 72701",,,,,,,,,VA MEDICAL CENTER PERMANENT DROP BOX,AR,72701.0,"http://maps.google.com/maps?q=1100 NORTH COLLEGE AVE.,+FAYETTEVILLE,+AR+72701&hl=en",DEA,NTBD2018,right_only
"280 NORTH COLLEGE AVE., FAYETTEVILLE, AR 72701",,,,,,,,,WASHINGTON COUNTY COURTHOUSE PERMANENT DROP BOX (MON-FRI ONLY),AR,72701.0,"http://maps.google.com/maps?q=280 NORTH COLLEGE AVE.,+FAYETTEVILLE,+AR+72701&hl=en",DEA,NTBD2018,right_only
"1155 CLYDESDALE DR., FAYETTEVILLE, AR 72701",,,,,,,,,WASHINGTON COUNTY SHERIFF'S DEPARTMENT PERMANENT DROP BOX,AR,72701.0,"http://maps.google.com/maps?q=1155 CLYDESDALE DR.,+FAYETTEVILLE,+AR+72701&hl=en",DEA,NTBD2018,right_only
"18565 BUSINESS 13, REEDS SPRING, MO 65737",,,,,,,,,LAKELAND PHARMACY,MO,65737.0,"http://maps.google.com/maps?q=18565 BUSINESS 13,+REEDS SPRING,+MO+65737&hl=en",DEA,NTBD2018,right_only
"925 PIERCE STREET, FREDONIA, KS 66736",,,,,,,,,WILSON COUNTY SHERIFF'S OFFICE,KS,66736.0,"http://maps.google.com/maps?q=925 PIERCE STREET,+FREDONIA,+KS+66736&hl=en",DEA,NTBD2018,right_only
"804 FAYETTEVILLE AVE, ALMA, AR 72921",,,,,,,,,ALMA POLICE DEPARTMENT PERMANENT DROP BOX,AR,72921.0,"http://maps.google.com/maps?q=804 FAYETTEVILLE AVE,+ALMA,+AR+72921&hl=en",DEA,NTBD2018,right_only
"615 S JOHNSTONE AVE, BARTLESVILLE, OK 74003",,,,,,,,,BARTLESVILLE PD,OK,74003.0,"http://maps.google.com/maps?q=615 S JOHNSTONE AVE,+BARTLESVILLE,+OK+74003&hl=en",DEA,NTBD2018,right_only
"100 SE MADISON BLVD, BARTLESVILLE, OK 74006",,,,,,,,,FIRE STATION NO. 3,OK,74006.0,"http://maps.google.com/maps?q=100 SE MADISON BLVD,+BARTLESVILLE,+OK+74006&hl=en",DEA,NTBD2018,right_only
"108 N. BROADWAY, BEGGS, OK 74421",,,,,,,,,BEGGS POLICE DEPARTMENT,OK,74421.0,"http://maps.google.com/maps?q=108 N. BROADWAY,+BEGGS,+OK+74421&hl=en",DEA,NTBD2018,right_only
"497 EAST MAIN ST., BOONEVILLE, AR 72927",,,,,,,,,BOONEVILLE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72927.0,"http://maps.google.com/maps?q=497 EAST MAIN ST.,+BOONEVILLE,+AR+72927&hl=en",DEA,NTBD2018,right_only
"1008 WEST MAIN STREET, CLARKSVILLE, AR 72830",,,,,,,,,CLARKSVILLE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72830.0,"http://maps.google.com/maps?q=1008 WEST MAIN STREET,+CLARKSVILLE,+AR+72830&hl=en",DEA,NTBD2018,right_only
"4235 ALMA HWY, VAN BUREN, AR 72956",,,,,,,,,CRAWFORD COUNTY JUSTICE CENTER PERMANENT DROP BOX,AR,72956.0,"http://maps.google.com/maps?q=4235 ALMA HWY,+VAN BUREN,+AR+72956&hl=en",DEA,NTBD2018,right_only
"303 N. BOSTON AVENUE, TULSA, OK 74103",,,,,,,,,NEWS ON 6,OK,74103.0,"http://maps.google.com/maps?q=303 N. BOSTON AVENUE,+TULSA,+OK+74103&hl=en",DEA,NTBD2018,right_only
"420 WEST 15TH AVE, EMPORIA, KS 66801",,,,,,,,,FLINT HILLS COMMUNITY HEALTH CENTER,KS,66801.0,"http://maps.google.com/maps?q=420 WEST 15TH AVE,+EMPORIA,+KS+66801&hl=en",DEA,NTBD2018,right_only
"100 SOUTH 10TH STREET, FORT SMITH, AR 72901",,,,,,,,,FORT SMITH POLICE DEPARTMENT PERMANENT DROP BOX,AR,72901.0,"http://maps.google.com/maps?q=100 SOUTH 10TH STREET,+FORT SMITH,+AR+72901&hl=en",DEA,NTBD2018,right_only
"101 WEST MAIN STREET, OZARK, AR 72949",,,,,,,,,FRANKLIN COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,72949.0,"http://maps.google.com/maps?q=101 WEST MAIN STREET,+OZARK,+AR+72949&hl=en",DEA,NTBD2018,right_only
"250 OLD HACKETT RD, GREENWOOD, AR 72936",,,,,,,,,GREENWOOD POLICE DEPARTMENT PERMANENT DROP BOX,AR,72936.0,"http://maps.google.com/maps?q=250 OLD HACKETT RD,+GREENWOOD,+AR+72936&hl=en",DEA,NTBD2018,right_only
"551 LIBERTY DRIVE, GREENWOOD, AR 72936",,,,,,,,,WAL-MART,AR,72936.0,"http://maps.google.com/maps?q=551 LIBERTY DRIVE,+GREENWOOD,+AR+72936&hl=en",DEA,NTBD2018,right_only
"215 W. MAIN ST., CLARKSVILLE, AR 72830",,,,,,,,,JOHNSON COUNTY COURTHOUSE PERMANENT DROP BOX,AR,72830.0,"http://maps.google.com/maps?q=215 W. MAIN ST.,+CLARKSVILLE,+AR+72830&hl=en",DEA,NTBD2018,right_only
"P.O. BOX 39, CLARKSVILLE, AR 72830",,,,,,,,,JOHNSON COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,72830.0,"http://maps.google.com/maps?q=P.O. BOX 39,+CLARKSVILLE,+AR+72830&hl=en",DEA,NTBD2018,right_only
"1421 OAKLAND ST., CLARKSVILLE, AR 72830",,,,,,,,,SENIOR ACTIVITY CENTER PERMANENT DROP BOX,AR,72830.0,"http://maps.google.com/maps?q=1421 OAKLAND ST.,+CLARKSVILLE,+AR+72830&hl=en",DEA,NTBD2018,right_only
"437 W MAIN STREET, LAMAR, AR 72846",,,,,,,,,LAMAR CITY HALL PERMANENT DROP BOX,AR,72846.0,"http://maps.google.com/maps?q=437 W MAIN STREET,+LAMAR,+AR+72846&hl=en",DEA,NTBD2018,right_only
"104 SOUTH DAVIS STREET, LAVACA, AR 72941",,,,,,,,,LAVACA POLICE DEPARTMENT PERMANENT DROP BOX,AR,72941.0,"http://maps.google.com/maps?q=104 SOUTH DAVIS STREET,+LAVACA,+AR+72941&hl=en",DEA,NTBD2018,right_only
"508 W. GROBER ST, PARIS, AR 72855",,,,,,,,,LOGAN POLICE DEPARTMENT PERMANENT DROP BOX,AR,72855.0,"http://maps.google.com/maps?q=508 W. GROBER ST,+PARIS,+AR+72855&hl=en",DEA,NTBD2018,right_only
"1317 COMMERCIAL AVE, MOUNDS, OK 74047",,,,,,,,,MOUNDS CITY HALL,OK,74047.0,"http://maps.google.com/maps?q=1317 COMMERCIAL AVE,+MOUNDS,+OK+74047&hl=en",DEA,NTBD2018,right_only
"101 HWY 71 NW, MOUNTAINBURG, AR 72946",,,,,,,,,MOUNTAINBURG POLICE DEPARTMENT PERMANENT DROP BOX,AR,72946.0,"http://maps.google.com/maps?q=101 HWY 71 NW,+MOUNTAINBURG,+AR+72946&hl=en",DEA,NTBD2018,right_only
"207 N. MAIN STREET, MULBERRY, AR 72947",,,,,,,,,MULBERRY CITY COMPLEX PERMANENT DROP BOX,AR,72947.0,"http://maps.google.com/maps?q=207 N. MAIN STREET,+MULBERRY,+AR+72947&hl=en",DEA,NTBD2018,right_only
"1071 GRANDVIEW LANE, PAWHUSKA, OK 74056",,,,,,,,,OSAGE NATION POLICE DEPARTMENT,OK,74056.0,"http://maps.google.com/maps?q=1071 GRANDVIEW LANE,+PAWHUSKA,+OK+74056&hl=en",DEA,NTBD2018,right_only
"200 SOUTH 4TH STREET, OZARK, AR 72949",,,,,,,,,OZARK POLICE DEPARTMENT PERMANENT DROP BOX,AR,72949.0,"http://maps.google.com/maps?q=200 SOUTH 4TH STREET,+OZARK,+AR+72949&hl=en",DEA,NTBD2018,right_only
"1810 EAST WALNUT STREET, PARIS, AR 72855",,,,,,,,,PARIS POLICE DEPARTMENT PERMANENT DROP BOX,AR,72855.0,"http://maps.google.com/maps?q=1810 EAST WALNUT STREET,+PARIS,+AR+72855&hl=en",DEA,NTBD2018,right_only
"319 E. BUCHANAN ST., PRAIRIE GROVE, AR 72753",,,,,,,,,HARPS FOOD STORE #125,AR,72753.0,"http://maps.google.com/maps?q=319 E. BUCHANAN ST.,+PRAIRIE GROVE,+AR+72753&hl=en",DEA,NTBD2018,right_only
"955 E. DOUGLAS ST.#1, PRAIRIE GROVE, AR 72753",,,,,,,,,PRAIRIE GROVE POLICE DEPARTMENT,AR,72753.0,"http://maps.google.com/maps?q=955 E. DOUGLAS ST.,+PRAIRIE GROVE,+AR+72753&hl=en",DEA,NTBD2018,right_only
"20 N. WALNUT ST., SAPULPA, OK 74066",,,,,,,,,SAPULPA POLICE DEPARTMENT,OK,74066.0,"http://maps.google.com/maps?q=20 N. WALNUT ST.,+SAPULPA,+OK+74066&hl=en",DEA,NTBD2018,right_only
"11318 HWY 71 S., FORT SMITH, AR 72916",,,,,,,,,ECONOMY FEED & TRAILER,AR,72916.0,"http://maps.google.com/maps?q=11318 HWY 71 S.,+FORT SMITH,+AR+72916&hl=en",DEA,NTBD2018,right_only
"800 SOUTH A STREET, FORT SMITH, AR 72901",,,,,,,,,SEBASTIAN COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,AR,72901.0,"http://maps.google.com/maps?q=800 SOUTH A STREET,+FORT SMITH,+AR+72901&hl=en",DEA,NTBD2018,right_only
"4107 S YALE AVE, SUITE 142, TULSA, OK 74135",,,,,,,,,TULSA CRIME STOPPERS PROMENADE MALL,OK,74135.0,"http://maps.google.com/maps?q=4107 S YALE AVE, SUITE 142,+TULSA,+OK+74135&hl=en",DEA,NTBD2018,right_only
"12466 E 21ST ST, TULSA, OK 74129",,,,,,,,,MET EAST TULSA,OK,74129.0,"http://maps.google.com/maps?q=12466 E 21ST ST,+TULSA,+OK+74129&hl=en",DEA,NTBD2018,right_only
"3820 E. 41ST ST, TULSA, OK 74135",,,,,,,,,PATRICK HENRY ELEMENTARY,OK,74135.0,"http://maps.google.com/maps?q=3820 E. 41ST ST,+TULSA,+OK+74135&hl=en",DEA,NTBD2018,right_only
"111 S. 11TH ST., VAN BUREN, AR 72956",,,,,,,,,VAN BUREN POLICE DEPARTMENT PERMANENT DROP BOX,AR,72956.0,"http://maps.google.com/maps?q=111 S. 11TH ST.,+VAN BUREN,+AR+72956&hl=en",DEA,NTBD2018,right_only
"262 WEST MAIN STREET, WEST FORK, AR 72774",,,,,,,,,WEST FORK CITY ADMINISTRATION BUILDING PERMANENT DROP BOX,AR,72774.0,"http://maps.google.com/maps?q=262 WEST MAIN STREET,+WEST FORK,+AR+72774&hl=en",DEA,NTBD2018,right_only
"1001 EAST B STREET, RUSSELLVILLE, AR 72801",,,,,,,,,PARTY IN THE PARK RIVER VALLEY ARTS CENTER,AR,72801.0,"http://maps.google.com/maps?q=1001 EAST B STREET,+RUSSELLVILLE,+AR+72801&hl=en",DEA,NTBD2018,right_only
"2005 HIGHWAY 22, DARDANELLE, AR 72834",,,,,,,,,DARDANELLE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72834.0,"http://maps.google.com/maps?q=2005 HIGHWAY 22,+DARDANELLE,+AR+72834&hl=en",DEA,NTBD2018,right_only
"6876 U.S. HWY 64, POTTSVILLE, AR 72858",,,,,,,,,DOLLAR GENERAL,AR,72858.0,"http://maps.google.com/maps?q=6876 U.S. HWY 64,+POTTSVILLE,+AR+72858&hl=en",DEA,NTBD2018,right_only
"115 WEST 'H' STREET, RUSSELLVILLE, AR 72802",,,,,,,,,RUSSELLVILLE POLICE DEPARTMENT PERMANENT DROP BOX,AR,72802.0,"http://maps.google.com/maps?q=115 WEST 'H' STREET,+RUSSELLVILLE,+AR+72802&hl=en",DEA,NTBD2018,right_only
"2100 N. OHIO, AUGUSTA, KS 67010",,,,,,,,,AUGUSTA DEPT. OF PUBLIC SAFETY,KS,67010.0,"http://maps.google.com/maps?q=2100 N. OHIO,+AUGUSTA,+KS+67010&hl=en",DEA,NTBD2018,right_only
"301 S. VILLAGE RD, EL DORADO, KS 67042",,,,,,,,,WALMART,KS,67042.0,"http://maps.google.com/maps?q=301 S. VILLAGE RD,+EL DORADO,+KS+67042&hl=en",DEA,NTBD2018,right_only
"514 E. MAIN, COUNCIL GROVE, KS 66846",,,,,,,,,COUNCIL GROVE FIRE STATION,KS,66846.0,"http://maps.google.com/maps?q=514 E. MAIN,+COUNCIL GROVE,+KS+66846&hl=en",DEA,NTBD2018,right_only
"1020 NW 8TH STREET, ABILENE, KS 67410",,,,,,,,,ABILENE COMMUNITY CENTER,KS,67410.0,"http://maps.google.com/maps?q=1020 NW 8TH STREET,+ABILENE,+KS+67410&hl=en",DEA,NTBD2018,right_only
"440 N ANDOVER RD, ANDOVER, KS 67002",,,,,,,,,WALGREENS,KS,67002.0,"http://maps.google.com/maps?q=440 N ANDOVER RD,+ANDOVER,+KS+67002&hl=en",DEA,NTBD2018,right_only
"7651 E. CENTRAL PARK AVE., WICHITA, KS 67226",,,,,,,,,BEL AIRE POLICE DEPARTMENT,KS,67226.0,"http://maps.google.com/maps?q=7651 E. CENTRAL PARK AVE.,+WICHITA,+KS+67226&hl=en",DEA,NTBD2018,right_only
"229 N. BALTIMORE, DERBY, KS 67037",,,,,,,,,DERBY POLICE DEPARTMENT,KS,67037.0,"http://maps.google.com/maps?q=229 N. BALTIMORE,+DERBY,+KS+67037&hl=en",DEA,NTBD2018,right_only
"120 E 7TH, NEWTON, KS 67114",,,,,,,,,HARVEY COUNTY SHERIFF'S OFFICE,KS,67114.0,"http://maps.google.com/maps?q=120 E 7TH,+NEWTON,+KS+67114&hl=en",DEA,NTBD2018,right_only
"200 W. GRAND, HAYSVILLE, KS 67060",,,,,,,,,HAYSVILLE PD,KS,67060.0,"http://maps.google.com/maps?q=200 W. GRAND,+HAYSVILLE,+KS+67060&hl=en",DEA,NTBD2018,right_only
"414 N. ASH ST., HILLSBORO, KS 67063",,,,,,,,,HILLSBORO POLICE DEPARTMENT,KS,67063.0,"http://maps.google.com/maps?q=414 N. ASH ST.,+HILLSBORO,+KS+67063&hl=en",DEA,NTBD2018,right_only
"2101 N. WALDRON ST, HUTCHINSON, KS 67502",,,,,,,,,HUTCHINSON CLINIC,KS,67502.0,"http://maps.google.com/maps?q=2101 N. WALDRON ST,+HUTCHINSON,+KS+67502&hl=en",DEA,NTBD2018,right_only
"307 N. COMMERCIAL, MANKATO, KS 66956",,,,,,,,,JEWELL COUNTY SHERIFF'S OFFICE,KS,66956.0,"http://maps.google.com/maps?q=307 N. COMMERCIAL,+MANKATO,+KS+66956&hl=en",DEA,NTBD2018,right_only
"1177 W. WOODSIDE CTR, MCPHERSON, KS 67460",,,,,,,,,MCPHERSON JOINT LAW ENFORCEMENT CTR LOBBY,KS,67460.0,"http://maps.google.com/maps?q=1177 W. WOODSIDE CTR,+MCPHERSON,+KS+67460&hl=en",DEA,NTBD2018,right_only
"125 W ROSEWOOD ST, ROSE HILL, KS 67133",,,,,,,,,ROSE HILL POLICE DEPARTMENT,KS,67133.0,"http://maps.google.com/maps?q=125 W ROSEWOOD ST,+ROSE HILL,+KS+67133&hl=en",DEA,NTBD2018,right_only
"801 W. STILLWELL, WICHITA, KS 67213",,,,,,,,,HOUSEHOLD HAZARDOUS WASTE,KS,67213.0,"http://maps.google.com/maps?q=801 W. STILLWELL,+WICHITA,+KS+67213&hl=en",DEA,NTBD2018,right_only
"4900 SOUTH CLIFTON, WICHITA, KS 67203",,,,,,,,,OAKLAWN ACTIVITY CENTER,KS,67203.0,"http://maps.google.com/maps?q=4900 SOUTH CLIFTON,+WICHITA,+KS+67203&hl=en",DEA,NTBD2018,right_only
"5500 W. ZOO BLVD., WICHITA, KS 67212",,,,,,,,,SEDGWICK COUNTY ZOO,KS,67212.0,"http://maps.google.com/maps?q=5500 W. ZOO BLVD.,+WICHITA,+KS+67212&hl=en",DEA,NTBD2018,right_only
"10 E BLANCHARD AVE, SOUTH HUTCHINSON, KS 67505",,,,,,,,,SOUTH HUTCHINSON POLICE DEPARTMENT,KS,67505.0,"http://maps.google.com/maps?q=10 E BLANCHARD AVE,+SOUTH HUTCHINSON,+KS+67505&hl=en",DEA,NTBD2018,right_only
"641 N. CEDAR STREET, RED CLOUD, NE 68970",,,,,,,,,WEBSTER COUNTY SHERIFF'S DEP.,NE,68970.0,"http://maps.google.com/maps?q=641 N. CEDAR STREET,+RED CLOUD,+NE+68970&hl=en",DEA,NTBD2018,right_only
"9450 E HARRY, WICHITA, KS 67207",,,,,,,,,DILLONS PARKING LOT,KS,67207.0,"http://maps.google.com/maps?q=9450 E HARRY,+WICHITA,+KS+67207&hl=en",DEA,NTBD2018,right_only
"419 N. LOGAN ST, CONWAY SPRINGS, KS 67031",,,,,,,,,BELLE PLAINE POLICE DEPARTMENT,KS,67031.0,"http://maps.google.com/maps?q=419 N. LOGAN ST,+CONWAY SPRINGS,+KS+67031&hl=en",DEA,NTBD2018,right_only
"310 W SPRING AVE, CONWAY SPRINGS, KS 67031",,,,,,,,,CONWAY SPRINGS POLICE DEPARTMENT,KS,67031.0,"http://maps.google.com/maps?q=310 W SPRING AVE,+CONWAY SPRINGS,+KS+67031&hl=en",DEA,NTBD2018,right_only
"121 S. SUMMER, OXFORD, KS 67119",,,,,,,,,OXFORD POLICE DEPARTMENT,KS,67119.0,"http://maps.google.com/maps?q=121 S. SUMMER,+OXFORD,+KS+67119&hl=en",DEA,NTBD2018,right_only
"200 N. C, STE 100, WELLINGTON, KS 67152",,,,,,,,,WELLINGTON POLICE DEPARTMENT,KS,67152.0,"http://maps.google.com/maps?q=200 N. C, STE 100,+WELLINGTON,+KS+67152&hl=en",DEA,NTBD2018,right_only
"123 WHITE EAGLE DR, PONCA CITY, OK 74601",,,,,,,,,BIA POLICE DEPARTMENT,OK,74601.0,"http://maps.google.com/maps?q=123 WHITE EAGLE DR,+PONCA CITY,+OK+74601&hl=en",DEA,NTBD2018,right_only
"525 N MAIN, CHENEY, KS 67025",,,,,,,,,FIRE STATION,KS,67025.0,"http://maps.google.com/maps?q=525 N MAIN,+CHENEY,+KS+67025&hl=en",DEA,NTBD2018,right_only
"911 FULLER ST, WINFIELD, KS 67156",,,,,,,,,COWLEY COUNTY SHERIFF'S OFFICE,KS,67156.0,"http://maps.google.com/maps?q=911 FULLER ST,+WINFIELD,+KS+67156&hl=en",DEA,NTBD2018,right_only
"118 N MAIN ST, GODDARD, KS 67052",,,,,,,,,GODDARD CITY HALL/POLICE DEPARTMENT,KS,67052.0,"http://maps.google.com/maps?q=118 N MAIN ST,+GODDARD,+KS+67052&hl=en",DEA,NTBD2018,right_only
"112 N. MAIN STREET, CUNNINGHAM, KS 67035",,,,,,,,,CUNNINGHAM CLINIC,KS,67035.0,"http://maps.google.com/maps?q=112 N. MAIN STREET,+CUNNINGHAM,+KS+67035&hl=en",DEA,NTBD2018,right_only
"120 N. SPRUCE STREET, KINGMAN, KS 67068",,,,,,,,,KINGMAN LAW ENFORCEMENT CENTER,KS,67068.0,"http://maps.google.com/maps?q=120 N. SPRUCE STREET,+KINGMAN,+KS+67068&hl=en",DEA,NTBD2018,right_only
"22915 OTOE CEMETERY RD, RED ROCK, OK 74651",,,,,,,,,OTOE MISSOURIA POLICE DEPARTMENT,OK,74651.0,"http://maps.google.com/maps?q=22915 OTOE CEMETERY RD,+RED ROCK,+OK+74651&hl=en",DEA,NTBD2018,right_only
"1300 KANSAS, GREAT BEND, KS 67530",,,,,,,,,BARTON COUNTY DRUG TAKE BACK,KS,67530.0,"http://maps.google.com/maps?q=1300 KANSAS,+GREAT BEND,+KS+67530&hl=en",DEA,NTBD2018,right_only
"2700 CANAL BLVD, HAYS, KS 67601",,,,,,,,,GOOD SAMARITAN CENTER,KS,67601.0,"http://maps.google.com/maps?q=2700 CANAL BLVD,+HAYS,+KS+67601&hl=en",DEA,NTBD2018,right_only
"2700 VINE ST., HAYS, KS 67601",,,,,,,,,HAYS CONVENTION & VISITORS BUREAU,KS,67601.0,"http://maps.google.com/maps?q=2700 VINE ST.,+HAYS,+KS+67601&hl=en",DEA,NTBD2018,right_only
"821 NOTH MAIN STREET, HOISINGTON, KS 67544",,,,,,,,,CARDINAL PHARMACY,KS,67544.0,"http://maps.google.com/maps?q=821 NOTH MAIN STREET,+HOISINGTON,+KS+67544&hl=en",DEA,NTBD2018,right_only
"105 SOUTH KANSAS, NORTON, KS 67654",,,,,,,,,NORTON COUNTY SHERIFF'S OFFICE COURTHOUSE,KS,67654.0,"http://maps.google.com/maps?q=105 SOUTH KANSAS,+NORTON,+KS+67654&hl=en",DEA,NTBD2018,right_only
"2003 E. 1ST ST., PRATT, KS 67124",,,,,,,,,WALMART 9AM-5PM,KS,67124.0,"http://maps.google.com/maps?q=2003 E. 1ST ST.,+PRATT,+KS+67124&hl=en",DEA,NTBD2018,right_only
"1210 NORTH WASHINGTON AVE., PLAINVILLE, KS 67663",,,,,,,,,ROOKS COUNTY HEALTH CENTER,KS,67663.0,"http://maps.google.com/maps?q=1210 NORTH WASHINGTON AVE.,+PLAINVILLE,+KS+67663&hl=en",DEA,NTBD2018,right_only
"715 ELM, LA CROSSE, KS 67548",,,,,,,,,RUSH COUNTY SHERIFF'S OFFICE,KS,67548.0,"http://maps.google.com/maps?q=715 ELM,+LA CROSSE,+KS+67548&hl=en",DEA,NTBD2018,right_only
"525 WARREN AVE, WAKEENEY, KS 67672",,,,,,,,,TREGO COUNTY SHERIFF'S OFFICE,KS,67672.0,"http://maps.google.com/maps?q=525 WARREN AVE,+WAKEENEY,+KS+67672&hl=en",DEA,NTBD2018,right_only
"9225 NORTH MAY AVENUE, OKLAHOMA CITY, OK 73120",,,,,,,,,HOMELAND STORE,OK,73120.0,"http://maps.google.com/maps?q=9225 NORTH MAY AVENUE,+OKLAHOMA CITY,+OK+73120&hl=en",DEA,NTBD2018,right_only
"201 BIRD AVE, BIRD CITY, KS 67731",,,,,,,,,BIRD CITY FIRE DEPARTMENT,KS,67731.0,"http://maps.google.com/maps?q=201 BIRD AVE,+BIRD CITY,+KS+67731&hl=en",DEA,NTBD2018,right_only
"125 W HWY 36, SAINT FRANCIS, KS 67756",,,,,,,,,ST. FRANCIS EMERGENCY BUILDING,KS,67756.0,"http://maps.google.com/maps?q=125 W HWY 36,+SAINT FRANCIS,+KS+67756&hl=en",DEA,NTBD2018,right_only
"1026 RICHARD STREET, ELKHART, KS 67950",,,,,,,,,MORTON COUNTY LAW ENFORCEMENT CENTER,KS,67950.0,"http://maps.google.com/maps?q=1026 RICHARD STREET,+ELKHART,+KS+67950&hl=en",DEA,NTBD2018,right_only
