name,address,state,postal,source,lat,lng,source_date,googleMapsUrl,county
WALGREEN CO.,"1111 S COLORADO BLVD, DENVER, CO 80246",CO,80246,DEA,39.696358000000004,-104.94063600000001,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1111%20S%20COLORADO%20BLVD%2C+DENVER%2C+CO+80246,Denver
KAISER FOUNDATION HEALTH PLAN,"10400 E ALAMEDA AVE, DENVER, CO 80247",CO,80247,DEA,39.710353999999995,-104.8696,Dec2018,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2C10400%20E%20ALAMEDA%20AVE%2C+DENVER%2C+CO+80247,Denver
PSQUARED MEDICALS INC,"4809 ARGONNE ST STE 225, DENVER, CO 80249",CO,80249,DEA,39.785076000000004,-104.76499,Dec2018,http://maps.google.com/maps?q=PSQUARED%20MEDICALS%20INC%2C4809%20ARGONNE%20ST%20STE%20225%2C+DENVER%2C+CO+80249,Denver
"GENOA HEALTHCARE, LLC","STE 204, 8989 HURON ST, THORNTON, CO 80260",CO,80260,DEA,39.859106,-104.997295,Dec2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2CSTE%20204%2C+THORNTON%2C+CO+80260,Adams
"GENOA HEALTHCARE, LLC","975 NORTH STREET, STE P1, BOULDER, CO 80304",CO,80304,DEA,40.02447,-105.28425,Dec2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C975%20NORTH%20STREET%2C%20STE%20P1%2C+BOULDER%2C+CO+80304,Boulder
PRESCRIPTION ALTERNATIVES,"P.O. BOX 897, JANET CARTER, PRESIDENT, FRISCO, CO 80443",CO,80443,DEA,39.5,-106.16,Dec2018,http://maps.google.com/maps?q=PRESCRIPTION%20ALTERNATIVES%2CP.O.%20BOX%20897%2C+FRISCO%2C+CO+80443,Summit
BONFIGLIO DRUG INC,"118 MAIN, BOX 748, OAK CREEK, CO 80467",CO,80467,DEA,40.32,-106.96,Dec2018,http://maps.google.com/maps?q=BONFIGLIO%20DRUG%20INC%2C118%20MAIN%2C%20BOX%20748%2C+OAK%20CREEK%2C+CO+80467,Routt
"FLATIRONS FAMILY PHARMACY, INC.","603 KEN PRATT BLVD, LONGMONT, CO 80501",CO,80501,DEA,40.152466,-105.1028,Dec2018,http://maps.google.com/maps?q=FLATIRONS%20FAMILY%20PHARMACY%20INC%2C603%20KEN%20PRATT%20BLVD%2C+LONGMONT%2C+CO+80501,Boulder
WALGREEN CO.,"1041 MAIN STREET, LONGMONT, CO 80501",CO,80501,DEA,40.177388,-105.10285800000001,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1041%20MAIN%20STREET%2C+LONGMONT%2C+CO+80501,Boulder
KAISER FOUNDATION HEALTH PLAN OF COLORADO,"LONGMONT PHARMACY, 2345 BENT WAY, LONGMONT, CO 80503",CO,80503,DEA,40.1489296,-105.134821,April2018,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%20OF%20COLORADO%2CLONGMONT%20PHARMACY%2C+LONGMONT%2C+CO+80503,Boulder
BEATTIE'S HEALTH MART PHARMACY,"3140 VILLAGE VISTA DR, SUITE 100, ERIE, CO 80516",CO,80516,DEA,40.001063,-105.020044,Dec2018,http://maps.google.com/maps?q=BEATTIES%20HEALTH%20MART%20PHARMACY%2C3140%20VILLAGE%20VISTA%20DR%2C+ERIE%2C+CO+80516,Weld
WALGREEN CO.,"2190 W DRAKE RD, FORT COLLINS, CO 80526",CO,80526,DEA,40.552834000000004,-105.116776,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2190%20W%20DRAKE%20RD%2C+FORT%20COLLINS%2C+CO+80526,Larimer
HARMONY EMERGENCY DEPARTMENT PHARMACY,"B125, 4630 SNOW MESA DR, FORT COLLINS, CO 80528",CO,80528,DEA,40.523765000000004,-105.03188999999999,Dec2018,http://maps.google.com/maps?q=HARMONY%20EMERGENCY%20DEPARTMENT%20PHARMACY%2CB125%2C+FORT%20COLLINS%2C+CO+80528,Larimer
"GENOA HEALTHCARE, LLC","1250 N. WILSON AVENUE, LOVELAND, CO 80537",CO,80537,DEA,40.4076240924,-105.11024519680001,April2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C1250%20N.%20WILSON%20AVENUE%2C+LOVELAND%2C+CO+80537,Larimer
LOVELAND COMMUNITY,"302 3RD STREET SE, LOVELAND, CO 80537",CO,80537,DEA,40.390409999999996,-105.07316999999999,Dec2018,http://maps.google.com/maps?q=LOVELAND%20COMMUNITY%2C302%203RD%20STREET%20SE%2C+LOVELAND%2C+CO+80537,Larimer
GOOD DAY PHARMACY,"2033 BOISE AVE, LOVELAND, CO 80538",CO,80538,DEA,40.41363,-105.05366000000001,Dec2018,http://maps.google.com/maps?q=GOOD%20DAY%20PHARMACY%2C2033%20BOISE%20AVE%2C+LOVELAND%2C+CO+80538,Larimer
PLATTE VALLEY PHARMACY (DBA),"1610 PRAIRIE CENTER PARKWAY, SUITE 2110, BRIGHTON, CO 80601",CO,80601,DEA,39.9634719,-104.767951,Dec2018,http://maps.google.com/maps?q=PLATTE%20VALLEY%20PHARMACY%20DBA%2C1610%20PRAIRIE%20CENTER%20PARKWAY%2C+BRIGHTON%2C+CO+80601,Adams
WALGREEN CO.,"1821 E BRIDGE ST, STE A, BRIGHTON, CO 80601",CO,80601,DEA,39.986805,-104.80027,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C1821%20E%20BRIDGE%20ST%2C+BRIGHTON%2C+CO+80601,Adams
MONFORT FAMILY CLINIC PHARMACY,"2930 11TH AVENUE, EVANS, CO 80620",CO,80620,DEA,40.389365999999995,-104.69689,Dec2018,http://maps.google.com/maps?q=MONFORT%20FAMILY%20CLINIC%20PHARMACY%2C2930%2011TH%20AVENUE%2C+EVANS%2C+CO+80620,Weld
"GENOA HEALTHCARE, LLC","1300 N 17TH AVE, GREELEY, CO 80631",CO,80631,DEA,40.449882,-104.700307,April2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C1300%20N%2017TH%20AVE%2C+GREELEY%2C+CO+80631,Weld
GREELEY EMERGENCY AND SURGERY CENTER,"6906 W 10TH ST, GREELEY, CO 80634",CO,80634,DEA,40.4214252,-104.7608568,April2018,http://maps.google.com/maps?q=GREELEY%20EMERGENCY%20AND%20SURGERY%20CENTER%2C6906%20W%2010TH%20ST%2C+GREELEY%2C+CO+80634,Weld
SUMMIT VIEW PHARMACY,"2001 70TH AVE SUITE 104, GREELEY, CO 80634",CO,80634,DEA,40.4063517,-104.79364890000001,Dec2018,http://maps.google.com/maps?q=SUMMIT%20VIEW%20PHARMACY%2C2001%2070TH%20AVE%20SUITE%20104%2C+GREELEY%2C+CO+80634,Weld
HAXTUN HOSPITAL DISTRICT PHARMACY,"235 W FLETCHER ST, HAXTUN, CO 80731",CO,80731,DEA,40.641407,-102.63135,Dec2018,http://maps.google.com/maps?q=HAXTUN%20HOSPITAL%20DISTRICT%20PHARMACY%2C235%20W%20FLETCHER%20ST%2C+HAXTUN%2C+CO+80731,Phillips
USAF ACADEMY HOSPITAL,"4102 PINION DRIVE, SUITE #3, ATTN: MAIN PHARMACY, USAF ACADEMY, CO 80840",CO,80840,DEA,38.99285,-104.885574,Dec2018,http://maps.google.com/maps?q=USAF%20ACADEMY%20HOSPITAL%2C4102%20PINION%20DRIVE%2C%20SUITE%20#3%2C+USAF%20ACADEMY%2C+CO+80840,El Paso
USAF CADET PHARM,"2355 FACULTY DR, 4102 PINION DRIVE, SUITE #3, USAF ACADEMY, CO 80840",CO,80840,DEA,38.991826,-104.884652,Dec2018,http://maps.google.com/maps?q=USAF%20CADET%20PHARM%2C2355%20FACULTY%20DR%2C+USAF%20ACADEMY%2C+CO+80840,El Paso
USAF COMMUNITY CENTER PHARM,"5136 EAGLE DR, RM 104S, USAF ACADEMY, CO 80840",CO,80840,DEA,38.97939,-104.86462399999999,Dec2018,http://maps.google.com/maps?q=USAF%20COMMUNITY%20CENTER%20PHARM%2C5136%20EAGLE%20DR%2C+USAF%20ACADEMY%2C+CO+80840,El Paso
"GENOA HEALTHCARE, LLC","875 W MORENO AVENUE, COLORADO SPRINGS, CO 80905",CO,80905,DEA,38.8253472704,-104.84214750219999,April2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C875%20W%20MORENO%20AVENUE%2C+COLORADO%20SPRINGS%2C+CO+80905,El Paso
PENROSE HOSPITAL,"2222 NORTH NEVADA AVENUE, ATTN: PHARMACY DEPARTMENT, COLORADO SPRINGS, CO 80907",CO,80907,DEA,38.86461,-104.81998399999999,Dec2018,http://maps.google.com/maps?q=PENROSE%20HOSPITAL%2C2222%20NORTH%20NEVADA%20AVENUE%2C+COLORADO%20SPRINGS%2C+CO+80907,El Paso
SCHRIEVER AIR FORCE BASE PHARMACY,"220 FALCON PARKWAY, SCHRIEVER AFB, CO 80912",CO,80912,DEA,38.808657600000004,-104.52916009999998,April2018,http://maps.google.com/maps?q=SCHRIEVER%20AIR%20FORCE%20BASE%20PHARMACY%2C220%20FALCON%20PARKWAY%2C+SCHRIEVER%20AFB%2C+CO+80912,El Paso
US ARMY- EVANS COMMUNITY HOSPITAL,"1650 COCHRANE CIR BLDG 7500, FT CARSON, CO 80913",CO,80913,DEA,38.720387,-104.79653,Dec2018,http://maps.google.com/maps?q=US%20ARMY%20EVANS%20COMMUNITY%20HOSPITAL%2C1650%20COCHRANE%20CIR%20BLDG%207500%2C+FT%20CARSON%2C+CO+80913,El Paso
USAF CLINIC PETERSON SGL,"559 VINCENT STREET, BLDG. 959, PETERSON AFB, CO 80914",CO,80914,DEA,38.825229799999995,-104.7029216,Dec2018,http://maps.google.com/maps?q=USAF%20CLINIC%20PETERSON%20SGL%2C559%20VINCENT%20STREET%2C+PETERSON%20AFB%2C+CO+80914,El Paso
WALGREEN CO.,"3480 N ACADEMY BLVD, COLORADO SPRINGS, CO 80917",CO,80917,DEA,38.881203,-104.75709,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C3480%20N%20ACADEMY%20BLVD%2C+COLORADO%20SPRINGS%2C+CO+80917,El Paso
KAISER PERMANENTE BRIARGATE,"4105 BRIARGATE PARKWAY, SUITE 125, COLORADO SPRINGS, CO 80920",CO,80920,DEA,38.9651995,-104.752892,Dec2018,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20BRIARGATE%2C4105%20BRIARGATE%20PARKWAY%2C+COLORADO%20SPRINGS%2C+CO+80920,El Paso
CENTURA HEALTH,"CATHOLIC HEALTH INITIATIVES, 1008 MINNEQUA AVENUE, PUEBLO, CO 81004",CO,81004,DEA,38.2339086,-104.62452979999999,April2018,http://maps.google.com/maps?q=CENTURA%20HEALTH%2CCATHOLIC%20HEALTH%20INITIATIVES%2C+PUEBLO%2C+CO+81004,Pueblo
WALGREEN CO.,"2900 W NORTHERN AVE, PUEBLO, CO 81005",CO,81005,DEA,38.244007,-104.645035,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2900%20W%20NORTHERN%20AVE%2C+PUEBLO%2C+CO+81005,Pueblo
KAISER PERMANENTE,"3670 PARKER BLVD, PUEBLO, CO 81008",CO,81008,DEA,38.3091198,-104.6594745,Dec2018,http://maps.google.com/maps?q=KAISER%20PERMANENTE%2C3670%20PARKER%20BLVD%2C+PUEBLO%2C+CO+81008,Pueblo
ORDWAY PHARMACY,"231 MAIN STREET, ORDWAY, CO 81063",CO,81063,DEA,38.216778000000005,-103.756546,Dec2018,http://maps.google.com/maps?q=ORDWAY%20PHARMACY%2C231%20MAIN%20STREET%2C+ORDWAY%2C+CO+81063,Crowley
HARRIS PHARMACY,"309 N. MAIN STREET, PO BOX 546, ROCKY FORD, CO 81067",CO,81067,DEA,38.054109000000004,-103.71950799999999,Dec2018,http://maps.google.com/maps?q=HARRIS%20PHARMACY%2C309%20N.%20MAIN%20STREET%2C+ROCKY%20FORD%2C+CO+81067,Otero
TRINIDAD AREA HEALTH ASSOC,"410 BENEDICTA AVE, ATTN: PHARMACY, TRINIDAD, CO 81082",CO,81082,DEA,37.17317,-104.48866,Dec2018,http://maps.google.com/maps?q=TRINIDAD%20AREA%20HEALTH%20ASSOC%2C410%20BENEDICTA%20AVE%2C+TRINIDAD%2C+CO+81082,Las Animas
"GENOA HEALTHCARE, LLC","8745 COUNTY ROAD 9 SOUTH, STE 152, ALAMOSA, CO 81101",CO,81101,DEA,37.444885799999994,-105.87953909999999,Dec2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C8745%20COUNTY%20ROAD%209%20SOUTH%2C%20STE%20152%2C+ALAMOSA%2C+CO+81101,Alamosa
VALLEY WIDE PHARMACY,"1710 FIRST STREET, ALAMOSA, CO 81101",CO,81101,DEA,37.47289,-105.88175,Dec2018,http://maps.google.com/maps?q=VALLEY%20WIDE%20PHARMACY%2C1710%20FIRST%20STREET%2C+ALAMOSA%2C+CO+81101,Alamosa
LAJARA PHARMACEUTICAL CENTER,"412 MAIN STREET, P.O. BOX 609, LA JARA, CO 81140",CO,81140,DEA,37.27496,-105.96028999999999,April2018,http://maps.google.com/maps?q=LAJARA%20PHARMACEUTICAL%20CENTER%2C412%20MAIN%20STREET%2C+LA%20JARA%2C+CO+81140,Conejos
BUENA VISTA DRUG (DBA),"403 HWY 24 S, PO BOX 1670, BUENA VISTA, CO 81211",CO,81211,DEA,38.8447546,-106.13414840000002,Dec2018,http://maps.google.com/maps?q=BUENA%20VISTA%20DRUG%20DBA%2C403%20HWY%2024%20S%2C+BUENA%20VISTA%2C+CO+81211,Chaffee
CENTURA HEALTH,"CATHOLIC HEALTH INITIATIVES, 1338 PHAY AVENUE, CANON CITY, CO 81212",CO,81212,DEA,38.451291999999995,-105.22631979999998,April2018,http://maps.google.com/maps?q=CENTURA%20HEALTH%2CCATHOLIC%20HEALTH%20INITIATIVES%2C+CANON%20CITY%2C+CO+81212,Fremont
RIVERGATE PHARMACY,"575 RIVERGATE LANE, SUITE 111, DURANGO, CO 81301",CO,81301,DEA,37.248111,-107.870595,Dec2018,http://maps.google.com/maps?q=RIVERGATE%20PHARMACY%2C575%20RIVERGATE%20LANE%2C+DURANGO%2C+CO+81301,La Plata
SOUTHWEST HEALTH SYSTEM,"1311 N MILDRED RD, CORTEZ, CO 81321",CO,81321,DEA,37.362293,-108.57274,Dec2018,http://maps.google.com/maps?q=SOUTHWEST%20HEALTH%20SYSTEM%2C1311%20N%20MILDRED%20RD%2C+CORTEZ%2C+CO+81321,Montezuma
"GENOA HEALTHCARE, LLC","605 EAST MIAMI ROAD, STE 100, MONTROSE, CO 81401",CO,81401,DEA,38.481770000000004,-107.862495,Dec2018,http://maps.google.com/maps?q=GENOA%20HEALTHCARE%20LLC%2C605%20EAST%20MIAMI%20ROAD%2C%20STE%20100%2C+MONTROSE%2C+CO+81401,Montrose
MONTROSE MEMORIAL HOSPITAL,"800 S 3RD STREET, MONTROSE, CO 81401",CO,81401,DEA,38.480118,-107.86986499999999,Dec2018,http://maps.google.com/maps?q=MONTROSE%20MEMORIAL%20HOSPITAL%2C800%20S%203RD%20STREET%2C+MONTROSE%2C+CO+81401,Montrose
CEDAREDGE PHARMACY INC,"215 W MAIN ST, P.O.BOX 1044, CEDAREDGE, CO 81413",CO,81413,DEA,38.9005,-107.926,Dec2018,http://maps.google.com/maps?q=CEDAREDGE%20PHARMACY%20INC%2C215%20W%20MAIN%20ST%2C+CEDAREDGE%2C+CO+81413,Delta
UMC PHARMACY,"1350 ASPEN ST STE B, NORWOOD, CO 81423",CO,81423,DEA,38.129385,-108.298427,Dec2018,http://maps.google.com/maps?q=UMC%20PHARMACY%2C1350%20ASPEN%20ST%20STE%20B%2C+NORWOOD%2C+CO+81423,San Miguel
RIDGWAY PHARMACY,"570 PALOMINO TRAIL, PO BOX 1190, RIDGWAY, CO 81432",CO,81432,DEA,38.151978,-107.74802,Dec2018,http://maps.google.com/maps?q=RIDGWAY%20PHARMACY%2C570%20PALOMINO%20TRAIL%2C+RIDGWAY%2C+CO+81432,Ouray
ST MARYS HOSP & MEDICAL CNTR,"2635 N. 7TH STREET, P.O. BOX 1628, GRAND JUNCTION, CO 81502",CO,81502,DEA,39.0903724,-108.5648962,April2018,http://maps.google.com/maps?q=ST%20MARYS%20HOSP%20%20MEDICAL%20CNTR%2C2635%20N.%207TH%20STREET%2C+GRAND%20JUNCTION%2C+CO+81502,Mesa
COLORADO WEST HEALTHCARE SYSTEM,"STE 120, 2373 G ROAD, GRAND JUNCTION, CO 81505",CO,81505,DEA,39.1044838,-108.61502340000001,Dec2018,http://maps.google.com/maps?q=COLORADO%20WEST%20HEALTHCARE%20SYSTEM%2CSTE%20120%2C+GRAND%20JUNCTION%2C+CO+81505,Mesa
WALGREEN CO.,"240 W PARK DRIVE, GRAND JUNCTION, CO 81505",CO,81505,DEA,39.09127,-108.56898500000001,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C240%20W%20PARK%20DRIVE%2C+GRAND%20JUNCTION%2C+CO+81505,Mesa
"MEEKER DRUGS, INC.","315 6TH STREET, MEEKER, CO 81641",CO,81641,DEA,40.037525,-107.91376000000001,Dec2018,http://maps.google.com/maps?q=MEEKER%20DRUGS%20INC%2C315%206TH%20STREET%2C+MEEKER%2C+CO+81641,Rio Blanco
GRAND RIVER MEDICAL CENTER,"ATTN: PHARMACY, 501 AIRPORT ROAD, RIFLE, CO 81650",CO,81650,DEA,39.521495,-107.77011,Dec2018,http://maps.google.com/maps?q=GRAND%20RIVER%20MEDICAL%20CENTER%2CATTN%3A%20PHARMACY%2C+RIFLE%2C+CO+81650,Garfield
WALGREEN CO.,"2304 E LINCOLNWAY, CHEYENNE, WY 82001",WY,82001,DEA,41.13844,-104.789925,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C2304%20E%20LINCOLNWAY%2C+CHEYENNE%2C+WY+82001,Laramie
USAF- 90TH MEDICAL GROUP/SGSL,"F.M. 4613, 6900 ALDEN DRIVE, BUILDING 160, FE WARREN AFB, WY 82005",WY,82005,DEA,41.1565417,-104.8577463,Dec2018,http://maps.google.com/maps?q=USAF%20TH%20MEDICAL%20GROUPSGSL%2CF.M.%204613%2C+FE%20WARREN%20AFB%2C+WY+82005,Laramie
SOUTH STREET PHARMACY LLC,"1456 SOUTH STREET, WHEATLAND, WY 82201",WY,82201,DEA,42.051594,-104.96103000000001,Dec2018,http://maps.google.com/maps?q=SOUTH%20STREET%20PHARMACY%20LLC%2C1456%20SOUTH%20STREET%2C+WHEATLAND%2C+WY+82201,Platte
"RIVERTON MEMORIAL HOSPITAL, LLC","2100 WEST SUNSET DRIVE, RIVERTON, WY 82501",WY,82501,DEA,43.034592100000005,-108.41885816940001,April2018,http://maps.google.com/maps?q=RIVERTON%20MEMORIAL%20HOSPITAL%20LLC%2C2100%20WEST%20SUNSET%20DRIVE%2C+RIVERTON%2C+WY+82501,Fremont
RIVERTON MEMORIAL HOSPITAL LLC,"1320 BISHOP RANDALL DRIVE, LANDER, WY 82520",WY,82520,DEA,42.819294,-108.728775,Dec2018,http://maps.google.com/maps?q=RIVERTON%20MEMORIAL%20HOSPITAL%20LLC%2C1320%20BISHOP%20RANDALL%20DRIVE%2C+LANDER%2C+WY+82520,Fremont
WYOMING MEDICAL CENTER PHARMACY,"1233 E 2ND STREET, CASPER, WY 82601",WY,82601,DEA,42.84876,-106.30887,Dec2018,http://maps.google.com/maps?q=WYOMING%20MEDICAL%20CENTER%20PHARMACY%2C1233%20E%202ND%20STREET%2C+CASPER%2C+WY+82601,Natrona
MEMORIAL HOSPITAL OF CONVERSE COUNTY PHARMACY,"111 SOUTH 5TH STREET, DOUGLAS, WY 82633",WY,82633,DEA,42.759315,-105.38123999999999,Dec2018,http://maps.google.com/maps?q=MEMORIAL%20HOSPITAL%20OF%20CONVERSE%20COUNTY%20PHARMACY%2C111%20SOUTH%205TH%20STREET%2C+DOUGLAS%2C+WY+82633,Converse
WESTON COUNTY PHARMACY,"1124 WASHINGTON BLVD, NEWCASTLE, WY 82701",WY,82701,DEA,43.848816,-104.188515,Dec2018,http://maps.google.com/maps?q=WESTON%20COUNTY%20PHARMACY%2C1124%20WASHINGTON%20BLVD%2C+NEWCASTLE%2C+WY+82701,Weston
WALGREEN CO.,"70 GATEWAY BLVD, ROCK SPRINGS, WY 82901",WY,82901,DEA,41.576283000000004,-109.249794,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C70%20GATEWAY%20BLVD%2C+ROCK%20SPRINGS%2C+WY+82901,Sweetwater
IDAHO STATE VETERANS HOME,"POCATELLO, 1957 ALVIN RICKEN DRIVE, POCATELLO, ID 83201",ID,83201,DEA,42.859879,-112.41523500000001,Dec2018,http://maps.google.com/maps?q=IDAHO%20STATE%20VETERANS%20HOME%2CPOCATELLO%2C+POCATELLO%2C+ID+83201,Bannock
WALGREEN CO.,"905 YELLOWSTONE AVE, POCATELLO, ID 83201",ID,83201,DEA,42.891438,-112.45138,Dec2018,http://maps.google.com/maps?q=WALGREEN%20CO%2C905%20YELLOWSTONE%20AVE%2C+POCATELLO%2C+ID+83201,Bannock
BENGAL PHARMACY,"990 SOUTH 8TH AVE, POCATELLO, ID 83209",ID,83209,DEA,42.861835,-112.43278000000001,Dec2018,http://maps.google.com/maps?q=BENGAL%20PHARMACY%2C990%20SOUTH%208TH%20AVE%2C+POCATELLO%2C+ID+83209,Bannock
BENGAL PHARMACY - ARCO,"REMOTE PHARMACY, 551 HIGHLAND DR, ARCO, ID 83213",ID,83213,DEA,43.639554,-113.295217,Dec2018,http://maps.google.com/maps?q=BENGAL%20PHARMACY%20%20ARCO%2CREMOTE%20PHARMACY%2C+ARCO%2C+ID+83213,Butte
BENGAL PHARMACY LLC,"DBA BENGAL PHARMACY AT CHALLIS, 609 CLINIC RD, CHALLIS, ID 83226",ID,83226,DEA,44.4999,-114.22318870000001,April2018,http://maps.google.com/maps?q=BENGAL%20PHARMACY%20LLC%2CDBA%20BENGAL%20PHARMACY%20AT%20CHALLIS%2C+CHALLIS%2C+ID+83226,Custer
KJ'S PHARMACY,"615 FILER AVE, TWIN FALLS, ID 83301",ID,83301,DEA,42.57047,-114.4673,Dec2018,http://maps.google.com/maps?q=KJS%20PHARMACY%2C615%20FILER%20AVE%2C+TWIN%20FALLS%2C+ID+83301,Twin Falls
KURT'S PRESCRIPTION CTR PHCY,"1203 FILER AVE E., TWIN FALLS, ID 83301",ID,83301,DEA,42.570434999999996,-114.45893999999998,Dec2018,http://maps.google.com/maps?q=KURTS%20PRESCRIPTION%20CTR%20PHCY%2C1203%20FILER%20AVE%20E.%2C+TWIN%20FALLS%2C+ID+83301,Twin Falls
ST. LUKE'S MOUNTAIN STATES TUMOR INSTITUTE,"725 POLE LINE RD W, TWIN FALLS, ID 83301",ID,83301,DEA,42.592003000000005,-114.46576,Dec2018,http://maps.google.com/maps?q=ST%20LUKES%20MOUNTAIN%20STATES%20TUMOR%20INSTITUTE%2C725%20POLE%20LINE%20RD%20W%2C+TWIN%20FALLS%2C+ID+83301,Twin Falls
LUKE'S FAMILY PHARMACY,"101 S. MAIN ST., HAILEY, ID 83333",ID,83333,DEA,43.519707000000004,-114.31546000000002,Dec2018,http://maps.google.com/maps?q=LUKES%20FAMILY%20PHARMACY%2C101%20S.%20MAIN%20ST.%2C+HAILEY%2C+ID+83333,Blaine
THE DRUGSTORE,"91 E CROY STREET, BOX 2700, HAILEY, ID 83333",ID,83333,DEA,43.519375,-114.31299999999999,Dec2018,http://maps.google.com/maps?q=THE%20DRUGSTORE%2C91%20E%20CROY%20STREET%2C+HAILEY%2C+ID+83333,Blaine
"PHARMA DONNA, LLC","201 N. WASHINGTON AVE, PO BOX 6464, KETCHUM, ID 83340",ID,83340,DEA,43.679546,-114.36433999999998,Dec2018,http://maps.google.com/maps?q=PHARMA%20DONNA%20LLC%2C201%20N.%20WASHINGTON%20AVE%2C+KETCHUM%2C+ID+83340,Blaine
ST LUKE'S WOOD RIVER,"100 HOSPITAL DRIVE, PO BOX 100, KETCHUM, ID 83340",ID,83340,DEA,43.6483659,-114.34995330000001,Dec2018,http://maps.google.com/maps?q=ST%20LUKES%20WOOD%20RIVER%2C100%20HOSPITAL%20DRIVE%2C+KETCHUM%2C+ID+83340,Blaine
TETON PHARMACY ON BROADWAY,"1855 WEST BROADWAY, IDAHO FALLS, ID 83402",ID,83402,DEA,43.496746,-112.06778999999999,Dec2018,http://maps.google.com/maps?q=TETON%20PHARMACY%20ON%20BROADWAY%2C1855%20WEST%20BROADWAY%2C+IDAHO%20FALLS%2C+ID+83402,Bonneville
"TETON CLINICAL PHARMACY, INC.","2470 JAFER CT, IDAHO FALLS, ID 83404",ID,83404,DEA,43.462446,-111.98488700000001,Dec2018,http://maps.google.com/maps?q=TETON%20CLINICAL%20PHARMACY%20INC%2C2470%20JAFER%20CT%2C+IDAHO%20FALLS%2C+ID+83404,Bonneville
HEARTLAND PHARMACY,"3250 E. 17TH STREET, IDAHO FALLS, ID 83406",ID,83406,DEA,43.481800736800004,-111.9689436316,April2018,http://maps.google.com/maps?q=HEARTLAND%20PHARMACY%2C3250%20E.%2017TH%20STREET%2C+IDAHO%20FALLS%2C+ID+83406,Bonneville
TETON PHARMACY IN AMMON,"3160 E. 17TH ST., SUITE 164, AMMON, ID 83406",ID,83406,DEA,43.48188,-111.97056599999999,Dec2018,http://maps.google.com/maps?q=TETON%20PHARMACY%20IN%20AMMON%2C3160%20E.%2017TH%20ST.%2C%20SUITE%20164%2C+AMMON%2C+ID+83406,Bonneville
"TETON VALLEY HEALTH CARE, INC","120 EAST HOWARD AVENUE, DRIGGS, ID 83422",ID,83422,DEA,43.727022999999996,-111.108195,Dec2018,http://maps.google.com/maps?q=TETON%20VALLEY%20HEALTH%20CARE%20INC%2C120%20EAST%20HOWARD%20AVENUE%2C+DRIGGS%2C+ID+83422,Teton
TETON PHARMACY OF RIGBY,"527 RIGBY LAKE DRIVE, SUITE C, RIGBY, ID 83442",ID,83442,DEA,43.681591600000004,-111.91000109999999,Dec2018,http://maps.google.com/maps?q=TETON%20PHARMACY%20OF%20RIGBY%2C527%20RIGBY%20LAKE%20DRIVE%2C%20SUITE%20C%2C+RIGBY%2C+ID+83442,Jefferson
TETON PHARMACY OF ST. ANTHONY,"104 N. BRIDGE ST., STE 112, SAINT ANTHONY, ID 83445",ID,83445,DEA,43.96743,-111.68247,Dec2018,http://maps.google.com/maps?q=TETON%20PHARMACY%20OF%20ST%20ANTHONY%2C104%20N.%20BRIDGE%20ST.%2C+SAINT%20ANTHONY%2C+ID+83445,Fremont
IDAHO STATE VETERANS HOME,"LEWISTON, 821 21ST AVENUE, LEWISTON, ID 83501",ID,83501,DEA,46.398552200000005,-117.02029409999999,Dec2018,http://maps.google.com/maps?q=IDAHO%20STATE%20VETERANS%20HOME%2CLEWISTON%2C+LEWISTON%2C+ID+83501,Nez Perce
THE PRESCRIPTION PAD,"1118 NW 16TH ST, STE 150B, FRUITLAND, ID 83619",ID,83619,DEA,44.025307,-116.9282,Dec2018,http://maps.google.com/maps?q=THE%20PRESCRIPTION%20PAD%2C1118%20NW%2016TH%20ST%2C+FRUITLAND%2C+ID+83619,Payette
CUSTOM RX LLC,"173 W 4TH ST, KUNA, ID 83634",ID,83634,DEA,43.491676,-116.4147,Dec2018,http://maps.google.com/maps?q=CUSTOM%20RX%20LLC%2C173%20W%204TH%20ST%2C+KUNA%2C+ID+83634,Ada
