name,googleMapsUrl,state,postal,source,address
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20A&B%20PHARMACY%20#711%2C+RANCHO%20CORDOVA%2C+CA+95670,CA,95670,DEA,"KFHP A&B PHARMACY #711, 10725 INTERNATIONAL DRIVE, RANCHO CORDOVA, CA 95670"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20CYPRESS%20MOB%20PHARMACY%20#371%2C+REDWOOD%20CITY%2C+CA+94063,CA,94063,DEA,"KFHP CYPRESS MOB PHARMACY #371, 1150 VETERANS BOULEVARD, REDWOOD CITY, CA 94063"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20FRENCH%20O/P%20PHARMACY%20#322%2C+SAN%20FRANCISCO%2C+CA+94118,CA,94118,DEA,"KFHP FRENCH O/P PHARMACY #322, 4141 GEARY BLVD FIRST FLOOR, SAN FRANCISCO, CA 94118"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20MAIN%20PHARMACY%20#381%2C+MILPITAS%2C+CA+95035,CA,95035,DEA,"KFHP MAIN PHARMACY #381, 770 CALAVERAS BOULEVARD, MILPITAS, CA 95035"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20MAIN%20PHARMACY%20#591%2C+ROSEVILLE%2C+CA+95678,CA,95678,DEA,"KFHP MAIN PHARMACY #591, 1001 RIVERSIDE AVENUE, ROSEVILLE, CA 95678"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20MANTECA%20PHARMACY%20#491%2C+MANTECA%2C+CA+95337,CA,95337,DEA,"KFHP MANTECA PHARMACY #491, 1721 WEST YOSEMITE, MANTECA, CA 95337"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20PHARAMACY%20#421%2C+MOUNTAIN%20VIEW%2C+CA+94041,CA,94041,DEA,"KFHP PHARAMACY #421, 555 CASTRO STREET, MOUNTAIN VIEW, CA 94041"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20SOUTH%201%20PHARMACY%20#471%2C+PLEASANTON%2C+CA+94588,CA,94588,DEA,"KFHP SOUTH 1 PHARMACY #471, 7601 STONERIDGE DRIVE, PLEASANTON, CA 94588"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CKFHP%20SOUTH%20PHARMACY%20#383%2C+MILPITAS%2C+CA+95035,CA,95035,DEA,"KFHP SOUTH PHARMACY #383, 611 SOUTH MILPITAS BLVD, MILPITAS, CA 95035"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CMAIN%20PHARMACY%20#221%2C+NAPA%2C+CA+94558,CA,94558,DEA,"MAIN PHARMACY #221, 3285 CLAREMONT WAY, NAPA, CA 94558"
KAISER FOUNDATION HEALTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%2CPLAN%20PHARMACY%20#361%2C+NOVATO%2C+CA+94945,CA,94945,DEA,"PLAN PHARMACY #361, 97 SAN MARIN DRIVE, NOVATO, CA 94945"
"KAISER FOUNDATION HEALTH PLAN, INC",http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HEALTH%20PLAN%20INC%2COHLONE%20PHARMACY%20#162%2C+FREMONT%2C+CA+94538,CA,94538,DEA,"OHLONE PHARMACY #162, 39400 PASEO PADRE PARKWAY, FREMONT, CA 94538"
KAISER FOUNDATION HLTH PLAN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HLTH%20PLAN%2CKFHP%20PHARMACY%20#621%2C+DAVIS%2C+CA+95618,CA,95618,DEA,"KFHP PHARMACY #621, 1955 COWELL BLVD, DAVIS, CA 95618"
KAISER FOUNDATION HLTH PLN,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HLTH%20PLN%2CKFHP%20MOB%201%20PHARMACY%2C+VACAVILLE%2C+CA+95688,CA,95688,DEA,"KFHP MOB 1 PHARMACY, 1 QUALITY DR, MOB A 1ST FL, VACAVILLE, CA 95688"
KAISER FOUNDATION HOSP,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HOSP%2C99%20MONTECILLO%20RD%2C+SAN%20RAFAEL%2C+CA+94903,CA,94903,DEA,"99 MONTECILLO RD, SAN RAFAEL, CA 94903"
KAISER FOUNDATION HOSP INCS,http://maps.google.com/maps?q=KAISER%20FOUNDATION%20HOSP%20INCS%2CKFH%20O/P%20HOSPITAL%20PHARMACY%20#123%2C+RICHMOND%2C+CA+94801,CA,94801,DEA,"KFH O/P HOSPITAL PHARMACY #123, 901 NEVIN AVE, MOB ADDITION, RICHMOND, CA 94801"
KAISER PERMAENENTE PHRMCY #102,http://maps.google.com/maps?q=KAISER%20PERMAENENTE%20PHRMCY%2C3701%20BROADWAY%2C+OAKLAND%2C+CA+94611,CA,94611,DEA,"3701 BROADWAY, FLOOR 1, OAKLAND, CA 94611"
KAISER PERMANENTE,http://maps.google.com/maps?q=KAISER%20PERMANENTE%2CKFHP%20SAC-FAIR%20OAKS%20PHARM%2C+SACRAMENTO%2C+CA+95825,CA,95825,DEA,"KFHP SAC-FAIR OAKS PHARM, 2345 FAIR OAKS BLVD, SACRAMENTO, CA 95825"
KAISER PERMANENTE PHARM #521,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARM%2CKFHP%20ROHNERT%20PARK%20MOB%20PHARMACY%2C+ROHNERT%20PARK%2C+CA+94928,CA,94928,DEA,"KFHP ROHNERT PARK MOB PHARMACY, 5900 STATE FARM DRIVE, ROHNERT PARK, CA 94928"
KAISER PERMANENTE PHARM 357,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARM%2C901%20EL%20CAMINO%20REAL%2C+SAN%20BRUNO%2C+CA+94066,CA,94066,DEA,"901 EL CAMINO REAL, SAN BRUNO, CA 94066"
KAISER PERMANENTE PHARMACY #101,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2CKFHP%20ALAMEDA%20MOB%20PHARMACY%2C+ALAMEDA%2C+CA+94501,CA,94501,DEA,"KFHP ALAMEDA MOB PHARMACY, 2417 CENTRAL AVENUE, ALAMEDA, CA 94501"
KAISER PERMANENTE PHARMACY #105,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C3600%20BROADWAY%2C%20FL%201%2C+OAKLAND%2C+CA+94611,CA,94611,DEA,"3600 BROADWAY, FL 1, OAKLAND, CA 94611"
KAISER PERMANENTE PHARMACY #215,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C975%20SERENO%20DR%2C%20HOSP%20BLDG%2C+VALLEJO%2C+CA+94589,CA,94589,DEA,"975 SERENO DR, HOSP BLDG, 24 HOUR PHARMACY, VALLEJO, CA 94589"
KAISER PERMANENTE PHARMACY #261,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2CLINCOLN%20OUTPATIENT%20PHARMACY%2C+LINCOLN%2C+CA+95648,CA,95648,DEA,"LINCOLN OUTPATIENT PHARMACY, 1900 DRESDEN DRIVE, LINCOLN, CA 95648"
KAISER PERMANENTE PHARMACY #303,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C10305%20PROMENADE%20PKWY%20FL%201%2C+ELK%20GROVE%2C+CA+95757,CA,95757,DEA,"10305 PROMENADE PKWY FL 1, ELK GROVE, CA 95757"
KAISER PERMANENTE PHARMACY #339,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C1000%20FRANKLIN%20PKWY%20W%20%20FLOOR%201%2C+SAN%20MATEO%2C+CA+94403,CA,94403,DEA,"1000 FRANKLIN PKWY W FLOOR 1, SAN MATEO, CA 94403"
KAISER PERMANENTE PHARMACY #351,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C1200%20EL%20CAMINO%20REAL%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080,CA,94080,DEA,"1200 EL CAMINO REAL, SOUTH SAN FRANCISCO, CA 94080"
KAISER PERMANENTE PHARMACY #442,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C710%20LAWRENCE%20EXPRESSWAY%2C+SANTA%20CLARA%2C+CA+95051,CA,95051,DEA,"710 LAWRENCE EXPRESSWAY, 1ST FLOOR, SANTA CLARA, CA 95051"
KAISER PERMANENTE PHARMACY #609,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C6600%20BRUCEVILLE%20RD%20FL%201%20SOUTH%20TOWER%2C+SACRAMENTO%2C+CA+95823,CA,95823,DEA,"6600 BRUCEVILLE RD FL 1 SOUTH TOWER, SACRAMENTO, CA 95823"
KAISER PERMANENTE PHARMACY #610,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C2025%20MORSE%20AVE%2C%20FL%202%2C+SACRAMENTO%2C+CA+95825,CA,95825,DEA,"2025 MORSE AVE, FL 2, SACRAMENTO, CA 95825"
KAISER PERMANENTE PHARMACY #771,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C5615%20SCOTTS%20VALLEY%20DR%2C+SCOTTS%20VALLEY%2C+CA+95066,CA,95066,DEA,"5615 SCOTTS VALLEY DR, SUITE 145, SCOTTS VALLEY, CA 95066"
KAISER PERMANENTE PHARMACY #941,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHARMACY%2C1600%20OWENS%20ST%2C%201ST%20FLOOR%2C+SAN%20FRANCISCO%2C+CA+94158,CA,94158,DEA,"1600 OWENS ST, 1ST FLOOR, SAN FRANCISCO, CA 94158"
KAISER PERMANENTE PHMCY #281,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHMCY%2C2155%20IRON%20POINT%20ROAD%2C+FOLSOM%2C+CA+95630,CA,95630,DEA,"2155 IRON POINT ROAD, FOLSOM, CA 95630"
KAISER PERMANENTE PHRMCY #120,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C1301%20PINOLE%20VALLEY%20ROAD%2C+PINOLE%2C+CA+94564,CA,94564,DEA,"1301 PINOLE VALLEY ROAD, 1ST FLOOR, PINOLE, CA 94564"
KAISER PERMANENTE PHRMCY #266,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C1600%20EUREKA%20RD%2C%20MOB%202%2C%20FLR%201%2C+ROSEVILLE%2C+CA+95661,CA,95661,DEA,"1600 EUREKA RD, MOB 2, FLR 1, ROSEVILLE, CA 95661"
KAISER PERMANENTE PHRMCY #301,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C9201%20BIG%20HORN%20BLVD%2C+ELK%20GROVE%2C+CA+95758,CA,95758,DEA,"9201 BIG HORN BLVD, 1ST FLOOR, ELK GROVE, CA 95758"
KAISER PERMANENTE PHRMCY #571,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2CKFHP%20DEER%20VALLEY%20MOB1%2C+ANTIOCH%2C+CA+94531,CA,94531,DEA,"KFHP DEER VALLEY MOB1, 5601 DEER VALLEY ROAD, ANTIOCH, CA 94531"
KAISER PERMANENTE PHRMCY #608,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C7300%20WYNDHAM%20DR%2C+SACRAMENTO%2C+CA+95823,CA,95823,DEA,"7300 WYNDHAM DR, SACRAMENTO, CA 95823"
KAISER PERMANENTE PHRMCY #673,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C1%20QUALITY%20DR%2C%20SPECIALTY%20CARE%20BLDG%201ST%20FLR%2C+VACAVILLE%2C+CA+95688,CA,95688,DEA,"1 QUALITY DR, SPECIALTY CARE BLDG 1ST FLR, VACAVILLE, CA 95688"
KAISER PERMANENTE PHRMCY 341,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C395%20HICKEY%20BLVD%2C+DALY%20CITY%2C+CA+94015,CA,94015,DEA,"395 HICKEY BLVD, FIRST FLOOR, DALY CITY, CA 94015"
KAISER PERMANENTE PHRMCY 587,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20PHRMCY%2C3925%20OLD%20REDWOOD%20HIGHWAY%2C+SANTA%20ROSA%2C+CA+95403,CA,95403,DEA,"3925 OLD REDWOOD HIGHWAY, SANTA ROSA, CA 95403"
KAISER PERMANENTE UNION CITY,http://maps.google.com/maps?q=KAISER%20PERMANENTE%20UNION%20CITY%2CMAIN%20MOB%202%20PHARMACY%20#132%2C+UNION%20CITY%2C+CA+94587,CA,94587,DEA,"MAIN MOB 2 PHARMACY #132, 3553 WHIPPLE ROAD, UNION CITY, CA 94587"
KFHP DOWNTOWN SAN RAFAEL,http://maps.google.com/maps?q=KFHP%20DOWNTOWN%20SAN%20RAFAEL%2CPHARMACY%20NO%20396%2C+SAN%20RAFAEL%2C+CA+94901,CA,94901,DEA,"PHARMACY NO 396, 1033 THIRD STREET, SAN RAFAEL, CA 94901"
KMART PHARMACY,http://maps.google.com/maps?q=KMART%20PHARMACY%2C111%20W.%20MCNIGHT%20WAY%2C+GRASS%20VALLEY%2C+CA+95949,CA,95949,DEA,"111 W. MCNIGHT WAY, GRASS VALLEY, CA 95949"
LARK REXALL DRUGS INC,http://maps.google.com/maps?q=LARK%20REXALL%20DRUGS%20INC%2C16251%20MAIN%20STREET%2C+GUERNEVILLE%2C+CA+95446,CA,95446,DEA,"16251 MAIN STREET, GUERNEVILLE, CA 95446"
LAUDEN PHARMACY,http://maps.google.com/maps?q=LAUDEN%20PHARMACY%2C1820%2041ST%20AVENUE%2C+CAPITOLA%2C+CA+95010,CA,95010,DEA,"1820 41ST AVENUE, SUITE F, CAPITOLA, CA 95010"
LODI HEALTH PHARMACY WEST,http://maps.google.com/maps?q=LODI%20HEALTH%20PHARMACY%20WEST%2C2415.%20W.%20VINE%2C+LODI%2C+CA+95242,CA,95242,DEA,"2415. W. VINE, SUITE 104B, LODI, CA 95242"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C1750%2041ST%20AVE%2C+CAPITOLA%2C+CA+95010,CA,95010,DEA,"1750 41ST AVE, CAPITOLA, CA 95010"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C257%20MOUNT%20HERMON%20RD%2C+SCOTTS%20VALLEY%2C+CA+95066,CA,95066,DEA,"257 MOUNT HERMON RD, SCOTTS VALLEY, CA 95066"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C2605%20WEST%20MARCH%20LANE%2C+STOCKTON%2C+CA+95207,CA,95207,DEA,"2605 WEST MARCH LANE, STOCKTON, CA 95207"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C5420%20DEWEY%20DR%2C+FAIR%20OAKS%2C+CA+95628,CA,95628,DEA,"5420 DEWEY DR, FAIR OAKS, CA 95628"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C6247%20GRAHAM%20HILL%20RD%2C+FELTON%2C+CA+95018,CA,95018,DEA,"6247 GRAHAM HILL RD, FELTON, CA 95018"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C783%20RIO%20DEL%20MAR%20BLVD%20STE%203%2C+APTOS%2C+CA+95003,CA,95003,DEA,"783 RIO DEL MAR BLVD STE 3, APTOS, CA 95003"
"LONGS DRUG STORES CALIFORNIA, L.L.C.",http://maps.google.com/maps?q=LONGS%20DRUG%20STORES%20CALIFORNIA%20LLC%2C809%20BAY%20AVE%2C+CAPITOLA%2C+CA+95010,CA,95010,DEA,"809 BAY AVE, CAPITOLA, CA 95010"
LUCKY PHARMACY #783,http://maps.google.com/maps?q=LUCKY%20PHARMACY%2C777%20E%20MONTE%20VISTA%20AVE%2C+VACAVILLE%2C+CA+95688,CA,95688,DEA,"777 E MONTE VISTA AVE, VACAVILLE, CA 95688"
MARIN MEDICAL PHARMACY,http://maps.google.com/maps?q=MARIN%20MEDICAL%20PHARMACY%2CNORTHGATE%20MEDICAL/DENTAL%20CTR%2C+SAN%20RAFAEL%2C+CA+94903,CA,94903,DEA,"NORTHGATE MEDICAL/DENTAL CTR, 750 LAS GALLINAS AVE #104, SAN RAFAEL, CA 94903"
MAXIMART PHARMACY,http://maps.google.com/maps?q=MAXIMART%20PHARMACY%2C240%20CAMBRIDGE%2C+PALO%20ALTO%2C+CA+94306,CA,94306,DEA,"240 CAMBRIDGE, PALO ALTO, CA 94306"
MEDEX DRUGS,http://maps.google.com/maps?q=MEDEX%20DRUGS%2C401-405%20EAST%20SANTA%20CLARA%20ST%2C+SAN%20JOSE%2C+CA+95113,CA,95113,DEA,"401-405 EAST SANTA CLARA ST, SAN JOSE, CA 95113"
MIDTOWN PHARMACY PROFESSIONAL CORPORATION,http://maps.google.com/maps?q=MIDTOWN%20PHARMACY%20PROFESSIONAL%20CORPORATION%2C2173%20HARBOR%20BAY%20PARKWAY%2C+ALAMEDA%2C+CA+94502,CA,94502,DEA,"2173 HARBOR BAY PARKWAY, ALAMEDA, CA 94502"
MISSION PHARMACY,http://maps.google.com/maps?q=MISSION%20PHARMACY%2C22138%20MISSION%20BLVD%2C+HAYWARD%2C+CA+94541,CA,94541,DEA,"22138 MISSION BLVD, HAYWARD, CA 94541"
"MISSION WELLNESS HEALTHCARE, LLC",http://maps.google.com/maps?q=MISSION%20WELLNESS%20HEALTHCARE%20LLC%2C2424%20MISSION%20STREET%2C+SAN%20FRANCISCO%2C+CA+94110,CA,94110,DEA,"2424 MISSION STREET, SAN FRANCISCO, CA 94110"
MOWRY MEDICAL PHARMACY,http://maps.google.com/maps?q=MOWRY%20MEDICAL%20PHARMACY%2C1999%20MOWRY%20AVENUE%2C+FREMONT%2C+CA+94538,CA,94538,DEA,"1999 MOWRY AVENUE, SUITE #2A, FREMONT, CA 94538"
NEMS - CLEMENT PHARMACY,http://maps.google.com/maps?q=NEMS%20%20CLEMENT%20PHARMACY%2C1019%20CLEMENT%20ST%2C+SAN%20FRANCISCO%2C+CA+94118,CA,94118,DEA,"1019 CLEMENT ST, SAN FRANCISCO, CA 94118"
NEMS- EASTMOOR PHARMACY,http://maps.google.com/maps?q=NEMS%20EASTMOOR%20PHARMACY%2C211%20EASTMOOR%20AVE%2C+DALY%20CITY%2C+CA+94015,CA,94015,DEA,"211 EASTMOOR AVE, DALY CITY, CA 94015"
NEMS- LUNDY PHARMACY,http://maps.google.com/maps?q=NEMS%20LUNDY%20PHARMACY%2C1870%20LUNDY%20AVE%2C+SAN%20JOSE%2C+CA+95131,CA,95131,DEA,"1870 LUNDY AVE, SAN JOSE, CA 95131"
NEMS-NORIEGA PHARMACY,http://maps.google.com/maps?q=NEMSNORIEGA%20PHARMACY%2C1400%20NORIEGA%20STREET%2C+SAN%20FRANCISCO%2C+CA+94122,CA,94122,DEA,"1400 NORIEGA STREET, SAN FRANCISCO, CA 94122"
NEMS-SAN BRUNO PHARMACY,http://maps.google.com/maps?q=NEMSSAN%20BRUNO%20PHARMACY%2C2574%20SAN%20BRUNO%20AVENUE%2C+SAN%20FRANCISCO%2C+CA+94134,CA,94134,DEA,"2574 SAN BRUNO AVENUE, SAN FRANCISCO, CA 94134"
NEW OAKLAND PHARMACY #1,http://maps.google.com/maps?q=NEW%20OAKLAND%20PHARMACY%2C333%20NINTH%20STREET%2C+OAKLAND%2C+CA+94607,CA,94607,DEA,"333 NINTH STREET, OAKLAND, CA 94607"
NEW OAKLAND PHARMACY - LAKE MERRITT,http://maps.google.com/maps?q=NEW%20OAKLAND%20PHARMACY%20%20LAKE%20MERRITT%2C250%20E18TH%20ST%2C+OAKLAND%2C+CA+94606,CA,94606,DEA,"250 E18TH ST, 3RD FLOOR, OAKLAND, CA 94606"
NEWARK HALLER'S PHARMACY,http://maps.google.com/maps?q=NEWARK%20HALLERS%20PHARMACY%2C6170%20THORNTON%20AVE%20SUITE%20E%2C+NEWARK%2C+CA+94560,CA,94560,DEA,"6170 THORNTON AVE SUITE E, NEWARK, CA 94560"
NORTH EAST MEDICAL SERVICES,http://maps.google.com/maps?q=NORTH%20EAST%20MEDICAL%20SERVICES%2C1520%20STOCKTON%20STREET%2C+SAN%20FRANCISCO%2C+CA+94133,CA,94133,DEA,"1520 STOCKTON STREET, SAN FRANCISCO, CA 94133"
OAKLAND PHARMACY INC.,http://maps.google.com/maps?q=OAKLAND%20PHARMACY%20INC%2C388%20-%209TH%20STREET%2C+OAKLAND%2C+CA+94607,CA,94607,DEA,"388 - 9TH STREET, #108, OAKLAND, CA 94607"
"OMEGAMARG PHARMACY, INC",http://maps.google.com/maps?q=OMEGAMARG%20PHARMACY%20INC%2C121%20TUNSTEAD%20AVENUE%2C+SAN%20ANSELMO%2C+CA+94960,CA,94960,DEA,"121 TUNSTEAD AVENUE, SAN ANSELMO, CA 94960"
ONE COMMUNITY HEALTH PHARMACY,http://maps.google.com/maps?q=ONE%20COMMUNITY%20HEALTH%20PHARMACY%2C1500%2021ST%20ST%20BLDG%20B%20STE%201-036%2C+SACRAMENTO%2C+CA+95811,CA,95811,DEA,"1500 21ST ST BLDG B STE 1-036, SACRAMENTO, CA 95811"
ONESOURCE COMPOUNDING PHARMACY,http://maps.google.com/maps?q=ONESOURCE%20COMPOUNDING%20PHARMACY%2C104%20WHISPERING%20PINES%20DRIVE%20SUITE%20105%2C+SCOTTS%20VALLEY%2C+CA+95066,CA,95066,DEA,"104 WHISPERING PINES DRIVE SUITE 105, SCOTTS VALLEY, CA 95066"
ORCHARD HOSPITAL,http://maps.google.com/maps?q=ORCHARD%20HOSPITAL%2CPOST%20OFFICE%20BOX%2097%2C+GRIDLEY%2C+CA+95948,CA,95948,DEA,"POST OFFICE BOX 97, 240 SPRUCE ST, GRIDLEY, CA 95948"
POST DIVISADERO MEDICAL PHCY,http://maps.google.com/maps?q=POST%20DIVISADERO%20MEDICAL%20PHCY%2C2299%20POST%20STREET%2C+SAN%20FRANCISCO%2C+CA+94115,CA,94115,DEA,"2299 POST STREET, SUITE 109, SAN FRANCISCO, CA 94115"
PUCCI'S PHARMACY,http://maps.google.com/maps?q=PUCCIS%20PHARMACY%2C2821%20J%20STREET%2C+SACRAMENTO%2C+CA+95816,CA,95816,DEA,"2821 J STREET, SACRAMENTO, CA 95816"
"RELIABLE REXALL SUNSET PHARMACY, INC",http://maps.google.com/maps?q=RELIABLE%20REXALL%20SUNSET%20PHARMACY%20INC%2C801%20IRVING%20STREET%2C+SAN%20FRANCISCO%2C+CA+94122,CA,94122,DEA,"801 IRVING STREET, SAN FRANCISCO, CA 94122"
RODERICK PHARMACY GROUP INC,http://maps.google.com/maps?q=RODERICK%20PHARMACY%20GROUP%20INC%2CDBA%20RX%20EXPRESS%20PHARMACY%2C+STOCKTON%2C+CA+95202,CA,95202,DEA,"DBA RX EXPRESS PHARMACY, 711 E MARKET STREET, STOCKTON, CA 95202"
"SACRAMENTO STATE, STUDENT HEALTH SERVICES PHARMACY",http://maps.google.com/maps?q=SACRAMENTO%20STATE%20STUDENT%20HEALTH%20SERVICES%20PHARMACY%2CTHE%20WELL%206000%20J%20STREET%201ST%20FL%2C+SACRAMENTO%2C+CA+95819,CA,95819,DEA,"THE WELL 6000 J STREET 1ST FL, SACRAMENTO, CA 95819"
SAN LEANDRO HOSPITAL,http://maps.google.com/maps?q=SAN%20LEANDRO%20HOSPITAL%2C13855%20E%2014TH%20STREET%2C+SAN%20LEANDRO%2C+CA+94578,CA,94578,DEA,"13855 E 14TH STREET, SAN LEANDRO, CA 94578"
SAN MATEO MEDICAL CENTER,http://maps.google.com/maps?q=SAN%20MATEO%20MEDICAL%20CENTER%2C222%20W.%2039TH%20AVE%2C+SAN%20MATEO%2C+CA+94403,CA,94403,DEA,"222 W. 39TH AVE, SAN MATEO, CA 94403"
SAN MATEO NEIGHBORHOOD PHARMACY,http://maps.google.com/maps?q=SAN%20MATEO%20NEIGHBORHOOD%20PHARMACY%2C9%2037TH%20AVENUE%2C+SAN%20MATEO%2C+CA+94403,CA,94403,DEA,"9 37TH AVENUE, SAN MATEO, CA 94403"
SAVCO PHARMACY,http://maps.google.com/maps?q=SAVCO%20PHARMACY%2C455%20OCONNOR%20DR%2C+SAN%20JOSE%2C+CA+95128,CA,95128,DEA,"455 OCONNOR DR, SUITE 190, SAN JOSE, CA 95128"
SCRIPTDASH INC.,http://maps.google.com/maps?q=SCRIPTDASH%20INC%2C1400%20TENNESSEE%20STREET%20UNIT%202%2C+SAN%20FRANCISCO%2C+CA+94107,CA,94107,DEA,"1400 TENNESSEE STREET UNIT 2, SAN FRANCISCO, CA 94107"
SF GENERAL HOSPITAL MED CEN,http://maps.google.com/maps?q=SF%20GENERAL%20HOSPITAL%20MED%20CEN%2CDEPT%20OF%20PHARMACY%20ROOM%201P2%2C+SAN%20FRANCISCO%2C+CA+94110,CA,94110,DEA,"DEPT OF PHARMACY ROOM 1P2, 1001 POTRERO AVE, SAN FRANCISCO, CA 94110"
SORCI HEALTHCARE PHARMACY,http://maps.google.com/maps?q=SORCI%20HEALTHCARE%20PHARMACY%2C15714%20LOS%20GATOS%20BLVD%20STE%20A%2C+LOS%20GATOS%2C+CA+95032,CA,95032,DEA,"15714 LOS GATOS BLVD STE A, LOS GATOS, CA 95032"
STANFORD EMERYVILLE HEALTH CENTER PHARMACY,http://maps.google.com/maps?q=STANFORD%20EMERYVILLE%20HEALTH%20CENTER%20PHARMACY%2C5800%20HOLLIS%20STREET%2C%20ROOM%202325%2C+EMERYVILLE%2C+CA+94608,CA,94608,DEA,"5800 HOLLIS STREET, ROOM 2325, EMERYVILLE, CA 94608"
STUDENT HLTH CENTER PHARMACY,http://maps.google.com/maps?q=STUDENT%20HLTH%20CENTER%20PHARMACY%2CSONOMA%20STATE%20UNIVERSITY%2C+ROHNERT%20PARK%2C+CA+94928,CA,94928,DEA,"SONOMA STATE UNIVERSITY, 1801 EAST COTATI AVENUE, ROHNERT PARK, CA 94928"
STUDENT HLTH SERVICE PHARMACY,http://maps.google.com/maps?q=STUDENT%20HLTH%20SERVICE%20PHARMACY%2CSAN%20FRANCISCO%20STATE%20UNIVERSITY%2C+SAN%20FRANCISCO%2C+CA+94132,CA,94132,DEA,"SAN FRANCISCO STATE UNIVERSITY, 1600 HOLLOWAY AVE, SAN FRANCISCO, CA 94132"
SUNSHINE CENTER PHARMACY,http://maps.google.com/maps?q=SUNSHINE%20CENTER%20PHARMACY%2C1166%20OLD%20MISSION%20ROAD%2C+SOUTH%20SAN%20FRANCISCO%2C+CA+94080,CA,94080,DEA,"1166 OLD MISSION ROAD, SOUTH SAN FRANCISCO, CA 94080"
