,name,state,postal,googleMapsUrl,address,source,source_date,lat,lng
4850,SOCORRO POLICE DEPARTMENT,TX,79927,"http://maps.google.com/maps?q=670 POONA ROAD,+SOCORRO,+TX+79927&hl=en","670 POONA ROAD, SOCORRO, TX 79927",DEA,NTBD2018,31.671146,-106.279015
4851,SUNLAND PARK POLICE DEPARTMENT,NM,88063,"http://maps.google.com/maps?q=1000 MCNUTT ROAD,+SUNLAND PARK,+NM+88063&hl=en","1000 MCNUTT ROAD, SUNLAND PARK, NM 88063",DEA,NTBD2018,31.795927,-106.55508
4852,TEXAS DPS,TX,79936,"http://maps.google.com/maps?q=11612 SCOTT SIMPSON,+EL PASO,+TX+79936&hl=en","11612 SCOTT SIMPSON, EL PASO, TX 79936",DEA,NTBD2018,31.74613,-106.30042
4853,T OR C POLICE DEPARTMENT,NM,87901,"http://maps.google.com/maps?q=507 MCADOO,+TRUTH OR CONSEQUENCES,+NM+87901&hl=en","507 MCADOO, TRUTH OR CONSEQUENCES, NM 87901",DEA,NTBD2018,33.129425,-107.2563
4854,UTEP - CAMPBELL BUILDING,TX,79902,"http://maps.google.com/maps?q=1101 N. CAMPBELL STREET,+EL PASO,+TX+79902&hl=en","1101 N. CAMPBELL STREET, EL PASO, TX 79902",DEA,NTBD2018,31.767056,-106.490425
4855,BOWLING FAMILY YMCA,TX,79924,"http://maps.google.com/maps?q=5509 WILL RUTH,+EL PASO,+TX+79924&hl=en","5509 WILL RUTH, EL PASO, TX 79924",DEA,NTBD2018,31.886093,-106.41361
4856,CATHOLIC COMMUNITY OF CORPUS CHRISTI,TX,79907,"http://maps.google.com/maps?q=9205 N. LOOP DR.,+EL PASO,+TX+79907&hl=en","9205 N. LOOP DR., EL PASO, TX 79907",DEA,NTBD2018,31.6977,-106.31306
4857,EMPLOYEE PARKING GARAGE WEST TEXAS POISON CONTROL,TX,79905,"http://maps.google.com/maps?q=4625 ALBERTA AVE,+EL PASO,+TX+79905&hl=en","4625 ALBERTA AVE, EL PASO, TX 79905",DEA,NTBD2018,31.773075,-106.43712
4858,LOYA FAMILY YMCA,TX,79935,"http://maps.google.com/maps?q=2044 TRAWOOD DRIVE,+EL PASO,+TX+79935&hl=en","2044 TRAWOOD DRIVE, EL PASO, TX 79935",DEA,NTBD2018,31.765623,-106.33108
4859,WESTSIDE FAMILY YMCA,TX,79912,"http://maps.google.com/maps?q=7145 N. MESA STREET,+EL PASO,+TX+79912&hl=en","7145 N. MESA STREET, EL PASO, TX 79912",DEA,NTBD2018,31.836187,-106.55367
4860,YSLETA DEL SUR PUEBLO COMMUNITY HEALTH CENTER,TX,79907,"http://maps.google.com/maps?q=9314 JUANCHIDO LANE,+EL PASO,+TX+79907&hl=en","9314 JUANCHIDO LANE, EL PASO, TX 79907",DEA,NTBD2018,31.684704,-106.3221
4861,KAISER PERMANENTE,CO,80122,"http://maps.google.com/maps?q=5555 E ARAPAHOE RD,+CENTENNIAL,+CO+80122&hl=en","5555 E ARAPAHOE RD, CENTENNIAL, CO 80122",DEA,NTBD2018,39.595066,-104.92355
4862,SMOKY HILL LIBRARY,CO,80015,"http://maps.google.com/maps?q=5430 S. BISCAY CIR.,+AURORA,+CO+80015&hl=en","5430 S. BISCAY CIR., AURORA, CO 80015",DEA,NTBD2018,39.617836,-104.76849
4863,SADDLE ROCK ER THE MEDICAL CENTER OF AURORA,CO,80016,"http://maps.google.com/maps?q=22500 E DRY CREEK RD,+AURORA,+CO+80016&hl=en","22500 E DRY CREEK RD, AURORA, CO 80016",DEA,NTBD2018,39.58012,-104.727425
4864,CAON CITY POLICE DEPARTMENT PARKING LOT,CO,81212,"http://maps.google.com/maps?q=161 JUSTICE CENTER ROAD,+CANON CITY,+CO+81212&hl=en","161 JUSTICE CENTER ROAD, CANON CITY, CO 81212",DEA,NTBD2018,38.44534,-105.1841516
4865,CASTLE ROCK POLICE DEPARTMENT,CO,80104,"http://maps.google.com/maps?q=100 PERRY ST.,+CASTLE ROCK,+CO+80104&hl=en","100 PERRY ST., CASTLE ROCK, CO 80104",DEA,NTBD2018,39.37025,-104.85869
4866,CHERRY HILLS VILLAGE POLICE DEPARTMENT,CO,80113,"http://maps.google.com/maps?q=2460 E QUINCY AVE,+CHERRY HILLS VILLAGE,+CO+80113&hl=en","2460 E QUINCY AVE, CHERRY HILLS VILLAGE, CO 80113",DEA,NTBD2018,39.638412,-104.95791
4867,ELPASO COUNTY HOUSEHOLD HAZ WATER FACILITY,CO,80922,"http://maps.google.com/maps?q=3255 AKERS DRIVE,+COLORADO SPRINGS,+CO+80922&hl=en","3255 AKERS DRIVE, COLORADO SPRINGS, CO 80922",DEA,NTBD2018,38.8804421,-104.6878244
4868,MEMORIAL HOSPITAL NORTH,CO,80920,"http://maps.google.com/maps?q=4050 BRIARGATE PARKWAY,+COLORADO SPRINGS,+CO+80920&hl=en","4050 BRIARGATE PARKWAY, COLORADO SPRINGS, CO 80920",DEA,NTBD2018,38.969055,-104.74228
4869,POLICE OPERATIONS CENTER,CO,80903,"http://maps.google.com/maps?q=705 S NEVADA AVE,+COLORADO SPRINGS,+CO+80903&hl=en","705 S NEVADA AVE, COLORADO SPRINGS, CO 80903",DEA,NTBD2018,38.82447,-104.82208
4870,SECURITY FIRE STATION #1,CO,80911,"http://maps.google.com/maps?q=400 SECURITY BLVD,+COLORADO SPRINGS,+CO+80911&hl=en","400 SECURITY BLVD, COLORADO SPRINGS, CO 80911",DEA,NTBD2018,38.74877,-104.74082
4871,COLUMBINE VALLEY PD,CO,80123,"http://maps.google.com/maps?q=#2 MIDDLEFIELD RD,+COLUMBINE VALLEY,+CO+80123&hl=en","#2 MIDDLEFIELD RD, COLUMBINE VALLEY, CO 80123",DEA,NTBD2018,39.6065097,-105.037074
4872,DENVER POLICE DEPARTMENT DISTRICT 3 SUBSTATION,CO,80210,"http://maps.google.com/maps?q=1625 S. UNIVERSITY,+DENVER,+CO+80210&hl=en","1625 S. UNIVERSITY, DENVER, CO 80210",DEA,NTBD2018,39.687176,-104.95942
4873,DENVER POLICE DEPARTMENT DISTRICT 4 SUBSTATION,CO,80219,"http://maps.google.com/maps?q=2100 SOUTH CLAY STREET,+DENVER,+CO+80219&hl=en","2100 SOUTH CLAY STREET, DENVER, CO 80219",DEA,NTBD2018,39.67851,-105.02036
4874,DENVER POLICE DEPARTMENT POLICE HEADQUARTERS,CO,80204,"http://maps.google.com/maps?q=1331 CHEROKEE ST.,+DENVER,+CO+80204&hl=en","1331 CHEROKEE ST., DENVER, CO 80204",DEA,NTBD2018,39.737396,-104.99166
4875,DOUGLAS COUNTY SHERIFF'S OFFICE HIGHLANDS RANCH SUBSTATION,CO,80129,"http://maps.google.com/maps?q=9250 ZOTOS DRIVE,+LITTLETON,+CO+80129&hl=en","9250 ZOTOS DRIVE, LITTLETON, CO 80129",DEA,NTBD2018,39.5482894,-104.9967718
4876,COSTCO,CO,81637,"http://maps.google.com/maps?q=170 COOLEY MESA ROAD,+GYPSUM,+CO+81637&hl=en","170 COOLEY MESA ROAD, GYPSUM, CO 81637",DEA,NTBD2018,39.6445511,-106.8914104
4877,EAGLE COUNTY SHERIFF'S OFFICE WECMRD FIELD HOUSE,CO,81632,"http://maps.google.com/maps?q=450 MILLER RANCH ROAD,+EDWARDS,+CO+81632&hl=en","450 MILLER RANCH ROAD, EDWARDS, CO 81632",DEA,NTBD2018,39.642978,-106.58353
4878,KING SOOPERS,CO,80110,"http://maps.google.com/maps?q=5050 S FEDERAL BLVD,+ENGLEWOOD,+CO+80110&hl=en","5050 S FEDERAL BLVD, ENGLEWOOD, CO 80110",DEA,NTBD2018,39.62674,-105.02539
4879,FLORENCE POLICE DEPARTMENT LT. SHANE PRICKETT,CO,81226,"http://maps.google.com/maps?q=600 WEST 3RD STREET,+FLORENCE,+CO+81226&hl=en","600 WEST 3RD STREET, FLORENCE, CO 81226",DEA,NTBD2018,38.394325,-105.12422
4880,GOLDEN POLICE DEPARTMENT,CO,80401,"http://maps.google.com/maps?q=911 10TH STREET,+GOLDEN,+CO+80401&hl=en","911 10TH STREET, GOLDEN, CO 80401",DEA,NTBD2018,39.75719,-105.22392
4881,GREENWOOD VILLAGE POLICE DEPARTMENT,CO,80111,"http://maps.google.com/maps?q=6060 S. QUEBEC ST.,+GREENWOOD VILLAGE,+CO+80111&hl=en","6060 S. QUEBEC ST., GREENWOOD VILLAGE, CO 80111",DEA,NTBD2018,39.606613,-104.904106
4882,IDAHO SPRINGS CITY HALL,CO,80452,"http://maps.google.com/maps?q=1711 MINER ST.,+IDAHO SPRINGS,+CO+80452&hl=en","1711 MINER ST., IDAHO SPRINGS, CO 80452",DEA,NTBD2018,39.74207,-105.51396
4883,CONIFER HIGH SCHOOL,CO,80433,"http://maps.google.com/maps?q=10441 CO RD. 73,+CONIFER,+CO+80433&hl=en","10441 CO RD. 73, CONIFER, CO 80433",DEA,NTBD2018,39.52998,-105.308754
4884,DAKOTA RIDGE HIGH SCHOOL WEST PARKING LOT,CO,80127,"http://maps.google.com/maps?q=13399 WEST COAL MINE AVENUE,+LITTLETON,+CO+80127&hl=en","13399 WEST COAL MINE AVENUE, LITTLETON, CO 80127",DEA,NTBD2018,39.60079,-105.147606
4885,JEFFERSON COUNTY SHERIFF'S OFFICE HQ LOWER PARKING LOT,CO,80401,"http://maps.google.com/maps?q=200 JEFFERSON COUNTY PKY,+GOLDEN,+CO+80401&hl=en","200 JEFFERSON COUNTY PKY, GOLDEN, CO 80401",DEA,NTBD2018,39.72969,-105.20085
4886,KIOWA POLICE DEPARTMENT KIOWA TOWN HALL,CO,80117,"http://maps.google.com/maps?q=404 COMANCHE STREET,+KIOWA,+CO+80117&hl=en","404 COMANCHE STREET, KIOWA, CO 80117",DEA,NTBD2018,39.34659,-104.46147
4887,LAKEWOOD POLICE DEPARTMENT UPPER PARKING LOT,CO,80226,"http://maps.google.com/maps?q=445 SOUTH ALLISON PKWY,+LAKEWOOD,+CO+80226&hl=en","445 SOUTH ALLISON PKWY, LAKEWOOD, CO 80226",DEA,NTBD2018,39.708866,-105.0863
4888,LITTLETON CENTER MAIN PARKING LOT,CO,80120,"http://maps.google.com/maps?q=2255 W BERRY AVE,+LITTLETON,+CO+80120&hl=en","2255 W BERRY AVE, LITTLETON, CO 80120",DEA,NTBD2018,39.61689,-105.01539
4889,LONE TREE POLICE DEPARTMENT MAIN LOBBY,CO,80124,"http://maps.google.com/maps?q=9220 KIMMER DRIVE,+LONE TREE,+CO+80124&hl=en","9220 KIMMER DRIVE#120, LONE TREE, CO 80124",DEA,NTBD2018,39.552088,-104.8811278
4890,MONUMENT POLICE DEPARTMENT,CO,80132,"http://maps.google.com/maps?q=645 BEACON LITE RD.,+MONUMENT,+CO+80132&hl=en","645 BEACON LITE RD., MONUMENT, CO 80132",DEA,NTBD2018,39.097343,-104.86807
4891,MORRISON POLICE DEPARTMENT,CO,80465,"http://maps.google.com/maps?q=321 HWY 8,+MORRISON,+CO+80465&hl=en","321 HWY 8, MORRISON, CO 80465",DEA,NTBD2018,39.646736,-105.19304
4892,RCSO,CO,80487,"http://maps.google.com/maps?q=2025 SHIELD DRIVE,+STEAMBOAT SPRINGS,+CO+80487&hl=en","2025 SHIELD DRIVE, STEAMBOAT SPRINGS, CO 80487",DEA,NTBD2018,40.50165,-106.859886
4893,SHERIDAN POLICE DEPARTMENT CITY OF SHERIDAN MUNICIPAL BUILDING,CO,80110,"http://maps.google.com/maps?q=4101 S. FEDERAL BLVD,+SHERIDAN,+CO+80110&hl=en","4101 S. FEDERAL BLVD, SHERIDAN, CO 80110",DEA,NTBD2018,39.64204,-105.02532
4894,TELLER COUNTY TRAINING FACILITY,CO,80814,"http://maps.google.com/maps?q=320 WEAVERVILLE ROAD,+DIVIDE,+CO+80814&hl=en","320 WEAVERVILLE ROAD, DIVIDE, CO 80814",DEA,NTBD2018,38.9439885,-105.1500299
4895,VAIL POLICE DEPARTMENT DETECTIVE JUSTIN DILL,CO,81657,"http://maps.google.com/maps?q=75 S. FRONTAGE RD. W.,+VAIL,+CO+81657&hl=en","75 S. FRONTAGE RD. W., VAIL, CO 81657",DEA,NTBD2018,39.644337,-106.38163
4896,CARBONDALE POLICE DEPARTMENT,CO,81623,"http://maps.google.com/maps?q=511 COLORADO AVENUE,+CARBONDALE,+CO+81623&hl=en","511 COLORADO AVENUE, CARBONDALE, CO 81623",DEA,NTBD2018,39.40171,-107.21211
4897,DELTA POLICE DEPARTMENT,CO,81416,"http://maps.google.com/maps?q=215 W. 5TH ST.,+DELTA,+CO+81416&hl=en","215 W. 5TH ST., DELTA, CO 81416",DEA,NTBD2018,38.74035,-108.0723
4898,GLENWOOD SPRINGS POLICE DEPARTMENT,CO,81601,"http://maps.google.com/maps?q=101 WEST 8TH STREET,+GLENWOOD SPRINGS,+CO+81601&hl=en","101 WEST 8TH STREET, GLENWOOD SPRINGS, CO 81601",DEA,NTBD2018,39.54673,-107.326485
4899,US DEPARTMENT OF VETERAN AFFAIRS,CO,81501,"http://maps.google.com/maps?q=2121 NORTH AVENUE,+GRAND JUNCTION,+CO+81501&hl=en","2121 NORTH AVENUE, GRAND JUNCTION, CO 81501",DEA,NTBD2018,39.07738,-108.54047
4900,PAGOSA SPRINGS HIGH SCHOOL,CO,81147,"http://maps.google.com/maps?q=800 8TH ST,+PAGOSA SPRINGS,+CO+81147&hl=en","800 8TH ST, PAGOSA SPRINGS, CO 81147",DEA,NTBD2018,37.2697804,-107.0191902
4901,WALGREENS,CO,81321,"http://maps.google.com/maps?q=1671 E MAIN STREET,+CORTEZ,+CO+81321&hl=en","1671 E MAIN STREET, CORTEZ, CO 81321",DEA,NTBD2018,37.348892,-108.56489
4902,DURANGO POLICE DEPARTMENT,CO,81303,"http://maps.google.com/maps?q=990 EAST 2ND AVE,+DURANGO,+CO+81303&hl=en","990 EAST 2ND AVE, DURANGO, CO 81303",DEA,NTBD2018,37.27402,-107.87905
4903,FARMERS MARKET PARKING LOT,NM,87413,"http://maps.google.com/maps?q=401 W BROADWAY AVE,+BLOOMFIELD,+NM+87413&hl=en","401 W BROADWAY AVE, BLOOMFIELD, NM 87413",DEA,NTBD2018,36.71134,-107.98353
4904,SAFEWAY PARKING LOT,NM,87410,"http://maps.google.com/maps?q=415 N MAIN AVE,+AZTEC,+NM+87410&hl=en","415 N MAIN AVE, AZTEC, NM 87410",DEA,NTBD2018,36.825024,-107.99389
4905,SAN JUAN COUNTY SHERIFF'S OFFICE KIRTLAND SUB-STATION,NM,87417,"http://maps.google.com/maps?q=6 COUNTY ROAD 6360,+KIRTLAND,+NM+87417&hl=en","6 COUNTY ROAD 6360, KIRTLAND, NM 87417",DEA,NTBD2018,36.74117,-108.35925
4906,WALGREENS,NM,87402,"http://maps.google.com/maps?q=4221 E MAIN STREET,+FARMINGTON,+NM+87402&hl=en","4221 E MAIN STREET, FARMINGTON, NM 87402",DEA,NTBD2018,36.759167,-108.156006
4907,WALGREENS,NM,87401,"http://maps.google.com/maps?q=701 E 20TH ST,+FARMINGTON,+NM+87401&hl=en","701 E 20TH ST, FARMINGTON, NM 87401",DEA,NTBD2018,36.74838,-108.19755
4908,LOS ALAMOS PD,NM,87544,"http://maps.google.com/maps?q=2500 TRINITY DR,+LOS ALAMOS,+NM+87544&hl=en","2500 TRINITY DR, LOS ALAMOS, NM 87544",DEA,NTBD2018,35.881042,-106.305275
4909,POJOAQUE PUEBLO PD,NM,87506,"http://maps.google.com/maps?q=58 CITIES OF GOLD RD,+SANTA FE,+NM+87506&hl=en","58 CITIES OF GOLD RD, SANTA FE, NM 87506",DEA,NTBD2018,35.88435,-106.01463
4910,PUEBLO OF JEMEZ POLICE,NM,87024,"http://maps.google.com/maps?q=011 BEARHEAD CANYON RD,+JEMEZ PUEBLO,+NM+87024&hl=en","011 BEARHEAD CANYON RD, JEMEZ PUEBLO, NM 87024",DEA,NTBD2018,35.620087,-106.72361
4911,LOWES,NM,87520,"http://maps.google.com/maps?q=2451 S HIGHWAY 84-64,+CHAMA,+NM+87520&hl=en","2451 S HIGHWAY 84-64, CHAMA, NM 87520",DEA,NTBD2018,36.8830473,-106.5895476
4912,RIO ARRIBA SHERIFF'S OFFICE,NM,87532,"http://maps.google.com/maps?q=1122 INDUSTRIAL PARK ROAD,+ESPANOLA,+NM+87532&hl=en","1122 INDUSTRIAL PARK ROAD, ESPANOLA, NM 87532",DEA,NTBD2018,36.0077196,-106.0917122
4913,FIRE STATION 1 COLLECTION SITE 2,NM,87501,"http://maps.google.com/maps?q=200 MURLALES ROAD,+SANTA FE,+NM+87501&hl=en","200 MURLALES ROAD, SANTA FE, NM 87501",DEA,NTBD2018,35.6955626,-105.9336828
4914,SOUTHERN UTE POLICE DEPARTMENT,CO,81137,"http://maps.google.com/maps?q=149 CR 517,+IGNACIO,+CO+81137&hl=en","149 CR 517, IGNACIO, CO 81137",DEA,NTBD2018,37.133007,-107.63273
4915,TAOS POLICE DEPARTMENT ONLY COLLECTING SEPT 22-26 DURING BUSINESS HOURS,NM,87571,"http://maps.google.com/maps?q=400 CAMINO DE LA PLACITA,+TAOS,+NM+87571&hl=en","400 CAMINO DE LA PLACITA, TAOS, NM 87571",DEA,NTBD2018,36.4099124,-105.5755252
4916,TAOS PUEBLO DEPARTMENT OF PUBLIC SAFETY COLLECTING THE 20TH AND 27TH,NM,87571,"http://maps.google.com/maps?q=205 RIO LUCERO ROAD,+TAOS,+NM+87571&hl=en","205 RIO LUCERO ROAD, TAOS, NM 87571",DEA,NTBD2018,36.44226,-105.54656
4917,QUESTA POLICE DEPARTMENT,NM,87556,"http://maps.google.com/maps?q=2500 SR 522,+QUESTA,+NM+87556&hl=en","2500 SR 522, QUESTA, NM 87556",DEA,NTBD2018,36.714676,-105.59552
4918,COCHITI PUEBLO,NM,87072,"http://maps.google.com/maps?q=255 COCHITI STREET,+COCHITI PUEBLO,+NM+87072&hl=en","255 COCHITI STREET, COCHITI PUEBLO, NM 87072",DEA,NTBD2018,35.6085494,-106.3500514
4919,EAST CARBON POLICE DEPT.,UT,84520,"http://maps.google.com/maps?q=101 W. GENEVA DR.,+EAST CARBON,+UT+84520&hl=en","101 W. GENEVA DR., EAST CARBON, UT 84520",DEA,NTBD2018,39.5426,-110.42364
4920,GRAND COUNTY SHERIFF'S OFFICE,UT,84532,"http://maps.google.com/maps?q=25 SOUTH 100 EAST,+MOAB,+UT+84532&hl=en","25 SOUTH 100 EAST, MOAB, UT 84532",DEA,NTBD2018,38.572975,-109.55269
4921,PENA BLANCA WATER & SANITATION DIVISION,NM,87041,"http://maps.google.com/maps?q=827 HIGHWAY 22,+PENA BLANCA,+NM+87041&hl=en","827 HIGHWAY 22, PENA BLANCA, NM 87041",DEA,NTBD2018,35.573334,-106.33641
4922,SAN JUAN COUNTY SHERIFF'S PUBLIC SAFETY BUILDING,UT,84535,"http://maps.google.com/maps?q=297 SOUTH MAIN STREET,+MONTICELLO,+UT+84535&hl=en","297 SOUTH MAIN STREET, MONTICELLO, UT 84535",DEA,NTBD2018,37.86838,-109.342926
4923,POLICE STATION COLLECTION SITE 1,NM,87507,"http://maps.google.com/maps?q=2515 CAMINO ENTRADA,+SANTA FE,+NM+87507&hl=en","2515 CAMINO ENTRADA, SANTA FE, NM 87507",DEA,NTBD2018,35.636004,-106.0198777
4924,WALMART PARKING LOT,UT,84078,"http://maps.google.com/maps?q=1851 W. US-40,+VERNAL,+UT+84078&hl=en","1851 W. US-40, VERNAL, UT 84078",DEA,NTBD2018,40.439936,-109.5635333
4925,IGA DAVIS JUBILEE GROCERY STORE,UT,84066,"http://maps.google.com/maps?q=750 E. 200 N.,+ROOSEVELT,+UT+84066&hl=en","750 E. 200 N., ROOSEVELT, UT 84066",DEA,NTBD2018,40.3013803,-109.9806399
4926,ADULT PROBATION & PAROLE/REGION III,UT,84101,"http://maps.google.com/maps?q=36 WEST FREMONT AVE,+SALT LAKE CITY,+UT+84101&hl=en","36 WEST FREMONT AVE, SALT LAKE CITY, UT 84101",DEA,NTBD2018,40.744846,-111.89164
4927,CENTRAL VALLEY OFFICE/ADULT PROBATION & PAROLE,UT,84119,"http://maps.google.com/maps?q=3280 WEST 3500 SOUTH,+WEST VALLEY CITY,+UT+84119&hl=en","3280 WEST 3500 SOUTH, WEST VALLEY CITY, UT 84119",DEA,NTBD2018,40.696636,-111.96914
4928,SMITH'S MARKETPLACE,UT,84010,"http://maps.google.com/maps?q=555 S 200 W,+BOUNTIFUL,+UT+84010&hl=en","555 S 200 W, BOUNTIFUL, UT 84010",DEA,NTBD2018,40.88297,-111.88565
4929,COLDWELL BANKER,UT,84106,"http://maps.google.com/maps?q=2180 S. 1300 E. #140,+SALT LAKE CITY,+UT+84106&hl=en","2180 S. 1300 E. #140, SALT LAKE CITY, UT 84106",DEA,NTBD2018,40.723736,-111.853745
4930,MACEY'S SUPERMARKET,UT,84043,"http://maps.google.com/maps?q=760 EAST MAIN,+LEHI,+UT+84043&hl=en","760 EAST MAIN, LEHI, UT 84043",DEA,NTBD2018,40.388203,-111.83678
4931,LINDON WALMART,UT,84042,"http://maps.google.com/maps?q=585 NORTH STATE STREET,+LINDON,+UT+84042&hl=en","585 NORTH STATE STREET, LINDON, UT 84042",DEA,NTBD2018,40.34958,-111.72892
4932,SMITH'S,UT,84058,"http://maps.google.com/maps?q=45 S. STATE ST.,+OREM,+UT+84058&hl=en","45 S. STATE ST., OREM, UT 84058",DEA,NTBD2018,40.296143,-111.69458
4933,PAYSON MARKET,UT,84651,"http://maps.google.com/maps?q=586 NORTH MAIN STREET,+PAYSON,+UT+84651&hl=en","586 NORTH MAIN STREET, PAYSON, UT 84651",DEA,NTBD2018,40.05107,-111.73226
4934,SMITH'S,UT,84062,"http://maps.google.com/maps?q=210 E. 700 S.,+PLEASANT GROVE,+UT+84062&hl=en","210 E. 700 S., PLEASANT GROVE, UT 84062",DEA,NTBD2018,40.355244,-111.73742
4935,SMITH'S FOOD AND DRUG,UT,84601,"http://maps.google.com/maps?q=48 S. 300 W.,+PROVO,+UT+84601&hl=en","48 S. 300 W., PROVO, UT 84601",DEA,NTBD2018,40.233047,-111.66395
4936,SLCPD PUBLIC SAFETY BUILDING,UT,84114,"http://maps.google.com/maps?q=475 S. 300 E.,+SALT LAKE CITY,+UT+84114&hl=en","475 S. 300 E., SALT LAKE CITY, UT 84114",DEA,NTBD2018,40.7589743,-111.8815667
4937,SANDY POLICE DEPARTMENT,UT,84070,"http://maps.google.com/maps?q=10000 SOUTH CENTENNIAL PARKWAY,+SANDY,+UT+84070&hl=en","10000 SOUTH CENTENNIAL PARKWAY, SANDY, UT 84070",DEA,NTBD2018,40.568893,-111.89573
4938,SANTAQUIN CITY POLICE DEPT,UT,84655,"http://maps.google.com/maps?q=275 W. MAIN,+SANTAQUIN,+UT+84655&hl=en","275 W. MAIN, SANTAQUIN, UT 84655",DEA,NTBD2018,39.97561,-111.79099
4939,SMITH'S MARKETPLACE,UT,84045,"http://maps.google.com/maps?q=689 NORTH REDWOOD ROAD,+SARATOGA SPRINGS,+UT+84045&hl=en","689 NORTH REDWOOD ROAD, SARATOGA SPRINGS, UT 84045",DEA,NTBD2018,40.3747453,-111.9162296
4940,SOUTH JORDAN POLICE DEPT/ CITY HALL,UT,84095,"http://maps.google.com/maps?q=1600 WEST TOWNE CENTER DRIVE (10610 S),+SOUTH JORDAN,+UT+84095&hl=en","1600 WEST TOWNE CENTER DRIVE (10610 S), SOUTH JORDAN, UT 84095",DEA,NTBD2018,40.5583,-111.935715
4941,RITE AID,UT,84115,"http://maps.google.com/maps?q=3250 S. 700 E.,+SALT LAKE CITY,+UT+84115&hl=en","3250 S. 700 E., SALT LAKE CITY, UT 84115",DEA,NTBD2018,40.7005587,-111.8726197
4942,SPANISH FORK POLICE DEPARTMENT,UT,84660,"http://maps.google.com/maps?q=789 W. CENTER ST.,+SPANISH FORK,+UT+84660&hl=en","789 W. CENTER ST., SPANISH FORK, UT 84660",DEA,NTBD2018,40.110004,-111.66744
4943,SPRINGVILLE CITY LIBRARY,UT,84663,"http://maps.google.com/maps?q=45 SOUTH MAIN,+SPRINGVILLE,+UT+84663&hl=en","45 SOUTH MAIN, SPRINGVILLE, UT 84663",DEA,NTBD2018,40.16603,-111.61063
4944,TOOELE CITY POLICE DEPARTMENT WAL-MART,UT,84074,"http://maps.google.com/maps?q=1280 N. MAIN ST.,+TOOELE,+UT+84074&hl=en","1280 N. MAIN ST., TOOELE, UT 84074",DEA,NTBD2018,40.55647,-112.29724
4945,MACEYS,UT,84074,"http://maps.google.com/maps?q=972 N. MAIN ST.,+TOOELE,+UT+84074&hl=en","972 N. MAIN ST., TOOELE, UT 84074",DEA,NTBD2018,40.55028,-112.29818
4946,TAYLORSVILLE CITY HALL,UT,84129,"http://maps.google.com/maps?q=2600 W TAYLORSVILLE BVD.,+TAYLORSVILLE,+UT+84129&hl=en","2600 W TAYLORSVILLE BVD., TAYLORSVILLE, UT 84129",DEA,NTBD2018,40.654423,-111.95767
4947,HILLCREST HIGH SCHOOL PARKING LOT,UT,84047,"http://maps.google.com/maps?q=7350 S. 900 E.,+MIDVALE,+UT+84047&hl=en","7350 S. 900 E., MIDVALE, UT 84047",DEA,NTBD2018,40.618614,-111.866066
4948,MILLCREEK COMMUNITY CENTER,UT,84124,"http://maps.google.com/maps?q=2246 E. EVERGREEN AVE.,+SALT LAKE CITY,+UT+84124&hl=en","2246 E. EVERGREEN AVE., SALT LAKE CITY, UT 84124",DEA,NTBD2018,40.69671,-111.825516
4949,UNIVERSITY OF UTAH POLICE DEPARTMENT,UT,84112,"http://maps.google.com/maps?q=1735 E. SOUTH CAMPUS DR.,+SALT LAKE CITY,+UT+84112&hl=en","1735 E. SOUTH CAMPUS DR., SALT LAKE CITY, UT 84112",DEA,NTBD2018,40.759254,-111.842186
4950,SMITH'S,UT,84081,"http://maps.google.com/maps?q=4080 W. 9000 S.,+WEST JORDAN,+UT+84081&hl=en","4080 W. 9000 S., WEST JORDAN, UT 84081",DEA,NTBD2018,40.587875,-111.98753
4951,CVS PHARMACY,UT,84119,"http://maps.google.com/maps?q=3148 W. 3500 S.,+WEST VALLEY CITY,+UT+84119&hl=en","3148 W. 3500 S., WEST VALLEY CITY, UT 84119",DEA,NTBD2018,40.6972892,-111.9664746
4952,WOODS CROSS POLICE DEPARTMENT,UT,84087,"http://maps.google.com/maps?q=1555 SOUTH 800 WEST,+WOODS CROSS,+UT+84087&hl=en","1555 SOUTH 800 WEST, WOODS CROSS, UT 84087",DEA,NTBD2018,40.87422,-111.90202
4953,RIDLEY'S MARKET PARKING LOT,NV,89445,"http://maps.google.com/maps?q=1125 W. WINNEMUCCA  BL.,+WINNEMUCCA,+NV+89445&hl=en","1125 W. WINNEMUCCA BL., WINNEMUCCA, NV 89445",DEA,NTBD2018,40.96454,-117.74368
4954,GUNNISON VALLEY POLICE DEPARTMENT,UT,84634,"http://maps.google.com/maps?q=38 W. CENTER,+GUNNISON,+UT+84634&hl=en","38 W. CENTER, GUNNISON, UT 84634",DEA,NTBD2018,39.155197,-111.820045
4955,SERVICE DRUG,UT,84624,"http://maps.google.com/maps?q=215 W. MAIN ST.,+DELTA,+UT+84624&hl=en","215 W. MAIN ST., DELTA, UT 84624",DEA,NTBD2018,39.352383,-112.579765
4956,SERVICE DRUG,UT,84631,"http://maps.google.com/maps?q=40 N. MAIN,+FILLMORE,+UT+84631&hl=en","40 N. MAIN, FILLMORE, UT 84631",DEA,NTBD2018,38.8867,-112.41055
4957,NEPHI CITY POLICE DEPARTMENT,UT,84648,"http://maps.google.com/maps?q=42 EAST 200 NORTH,+NEPHI,+UT+84648&hl=en","42 EAST 200 NORTH, NEPHI, UT 84648",DEA,NTBD2018,39.711422,-111.8353
